"Step","baseline-ts - train/loss","baseline-ts - train/loss__MIN","baseline-ts - train/loss__MAX","baseline-ts-lr0.001 - train/loss","baseline-ts-lr0.001 - train/loss__MIN","baseline-ts-lr0.001 - train/loss__MAX","baseline-ts-wo_rope - train/loss","baseline-ts-wo_rope - train/loss__MIN","baseline-ts-wo_rope - train/loss__MAX","baseline-ts-lr0.001-wo_rope - train/loss","baseline-ts-lr0.001-wo_rope - train/loss__MIN","baseline-ts-lr0.001-wo_rope - train/loss__MAX","baseline-ts-lr0.0003 - train/loss","baseline-ts-lr0.0003 - train/loss__MIN","baseline-ts-lr0.0003 - train/loss__MAX","baseline-ts-lr0.0003-wo_rope - train/loss","baseline-ts-lr0.0003-wo_rope - train/loss__MIN","baseline-ts-lr0.0003-wo_rope - train/loss__MAX"
"7250","1.394672155380249","1.394672155380249","1.394672155380249","1.4087451696395874","1.4087451696395874","1.4087451696395874","1.4465428590774536","1.4465428590774536","1.4465428590774536","1.5019316673278809","1.5019316673278809","1.5019316673278809","1.5328140258789062","1.5328140258789062","1.5328140258789062","1.6578196287155151","1.6578196287155151","1.6578196287155151"
"7260","1.3578951358795166","1.3578951358795166","1.3578951358795166","1.44455885887146","1.44455885887146","1.44455885887146","1.4504413604736328","1.4504413604736328","1.4504413604736328","1.4426578283309937","1.4426578283309937","1.4426578283309937","1.558738350868225","1.558738350868225","1.558738350868225","1.6833670139312744","1.6833670139312744","1.6833670139312744"
"7270","1.4245200157165527","1.4245200157165527","1.4245200157165527","1.4199799299240112","1.4199799299240112","1.4199799299240112","1.4618312120437622","1.4618312120437622","1.4618312120437622","1.4954841136932373","1.4954841136932373","1.4954841136932373","1.523590087890625","1.523590087890625","1.523590087890625","1.6433533430099487","1.6433533430099487","1.6433533430099487"
"7280","1.3684592247009277","1.3684592247009277","1.3684592247009277","1.4475617408752441","1.4475617408752441","1.4475617408752441","1.4657493829727173","1.4657493829727173","1.4657493829727173","1.482254147529602","1.482254147529602","1.482254147529602","1.4973533153533936","1.4973533153533936","1.4973533153533936","1.6780729293823242","1.6780729293823242","1.6780729293823242"
"7290","1.4228452444076538","1.4228452444076538","1.4228452444076538","1.4385857582092285","1.4385857582092285","1.4385857582092285","1.447730541229248","1.447730541229248","1.447730541229248","1.4751869440078735","1.4751869440078735","1.4751869440078735","1.5250643491744995","1.5250643491744995","1.5250643491744995","1.6852638721466064","1.6852638721466064","1.6852638721466064"
"7300","1.3466776609420776","1.3466776609420776","1.3466776609420776","1.4278919696807861","1.4278919696807861","1.4278919696807861","1.4199979305267334","1.4199979305267334","1.4199979305267334","1.4862911701202393","1.4862911701202393","1.4862911701202393","1.5506157875061035","1.5506157875061035","1.5506157875061035","1.6266711950302124","1.6266711950302124","1.6266711950302124"
"7310","1.4209871292114258","1.4209871292114258","1.4209871292114258","1.3783810138702393","1.3783810138702393","1.3783810138702393","1.447475552558899","1.447475552558899","1.447475552558899","1.477016806602478","1.477016806602478","1.477016806602478","1.5403385162353516","1.5403385162353516","1.5403385162353516","1.6142083406448364","1.6142083406448364","1.6142083406448364"
"7320","1.358354926109314","1.358354926109314","1.358354926109314","1.4288395643234253","1.4288395643234253","1.4288395643234253","1.4285480976104736","1.4285480976104736","1.4285480976104736","1.4766497611999512","1.4766497611999512","1.4766497611999512","1.5131773948669434","1.5131773948669434","1.5131773948669434","1.6155245304107666","1.6155245304107666","1.6155245304107666"
"7330","1.409574031829834","1.409574031829834","1.409574031829834","1.4033560752868652","1.4033560752868652","1.4033560752868652","1.4538978338241577","1.4538978338241577","1.4538978338241577","1.5199840068817139","1.5199840068817139","1.5199840068817139","1.5151711702346802","1.5151711702346802","1.5151711702346802","1.6626874208450317","1.6626874208450317","1.6626874208450317"
"7340","1.3781721591949463","1.3781721591949463","1.3781721591949463","1.4225616455078125","1.4225616455078125","1.4225616455078125","1.4423038959503174","1.4423038959503174","1.4423038959503174","1.458740234375","1.458740234375","1.458740234375","1.5506850481033325","1.5506850481033325","1.5506850481033325","1.62711763381958","1.62711763381958","1.62711763381958"
"7350","1.3321709632873535","1.3321709632873535","1.3321709632873535","1.411473274230957","1.411473274230957","1.411473274230957","1.456395149230957","1.456395149230957","1.456395149230957","1.4893922805786133","1.4893922805786133","1.4893922805786133","1.583841323852539","1.583841323852539","1.583841323852539","1.6403865814208984","1.6403865814208984","1.6403865814208984"
"7360","1.34263014793396","1.34263014793396","1.34263014793396","1.4250025749206543","1.4250025749206543","1.4250025749206543","1.4419296979904175","1.4419296979904175","1.4419296979904175","1.4649436473846436","1.4649436473846436","1.4649436473846436","1.5524353981018066","1.5524353981018066","1.5524353981018066","1.6197562217712402","1.6197562217712402","1.6197562217712402"
"7370","1.3497438430786133","1.3497438430786133","1.3497438430786133","1.4208974838256836","1.4208974838256836","1.4208974838256836","1.488778829574585","1.488778829574585","1.488778829574585","1.440804362297058","1.440804362297058","1.440804362297058","1.5725384950637817","1.5725384950637817","1.5725384950637817","1.6593552827835083","1.6593552827835083","1.6593552827835083"
"7380","1.4052720069885254","1.4052720069885254","1.4052720069885254","1.4119956493377686","1.4119956493377686","1.4119956493377686","1.4294623136520386","1.4294623136520386","1.4294623136520386","1.5060436725616455","1.5060436725616455","1.5060436725616455","1.552858829498291","1.552858829498291","1.552858829498291","1.6376068592071533","1.6376068592071533","1.6376068592071533"
"7390","1.2983312606811523","1.2983312606811523","1.2983312606811523","1.4072914123535156","1.4072914123535156","1.4072914123535156","1.4501688480377197","1.4501688480377197","1.4501688480377197","1.4651782512664795","1.4651782512664795","1.4651782512664795","1.4995758533477783","1.4995758533477783","1.4995758533477783","1.6801871061325073","1.6801871061325073","1.6801871061325073"
"7400","1.417842149734497","1.417842149734497","1.417842149734497","1.4113502502441406","1.4113502502441406","1.4113502502441406","1.460900068283081","1.460900068283081","1.460900068283081","1.4650803804397583","1.4650803804397583","1.4650803804397583","1.4917237758636475","1.4917237758636475","1.4917237758636475","1.618243932723999","1.618243932723999","1.618243932723999"
"7410","1.4101561307907104","1.4101561307907104","1.4101561307907104","1.428184986114502","1.428184986114502","1.428184986114502","1.410728931427002","1.410728931427002","1.410728931427002","1.488614797592163","1.488614797592163","1.488614797592163","1.5911349058151245","1.5911349058151245","1.5911349058151245","1.697859287261963","1.697859287261963","1.697859287261963"
"7420","1.3605337142944336","1.3605337142944336","1.3605337142944336","1.4753735065460205","1.4753735065460205","1.4753735065460205","1.4128443002700806","1.4128443002700806","1.4128443002700806","1.5027995109558105","1.5027995109558105","1.5027995109558105","1.5289452075958252","1.5289452075958252","1.5289452075958252","1.6022065877914429","1.6022065877914429","1.6022065877914429"
"7430","1.3582212924957275","1.3582212924957275","1.3582212924957275","1.411423683166504","1.411423683166504","1.411423683166504","1.4576151371002197","1.4576151371002197","1.4576151371002197","1.454175591468811","1.454175591468811","1.454175591468811","1.5539294481277466","1.5539294481277466","1.5539294481277466","1.6450120210647583","1.6450120210647583","1.6450120210647583"
"7440","1.3317512273788452","1.3317512273788452","1.3317512273788452","1.4500515460968018","1.4500515460968018","1.4500515460968018","1.4031453132629395","1.4031453132629395","1.4031453132629395","1.5146186351776123","1.5146186351776123","1.5146186351776123","1.5440239906311035","1.5440239906311035","1.5440239906311035","1.6189762353897095","1.6189762353897095","1.6189762353897095"
"7450","1.3910967111587524","1.3910967111587524","1.3910967111587524","1.408893346786499","1.408893346786499","1.408893346786499","1.4299736022949219","1.4299736022949219","1.4299736022949219","1.4398009777069092","1.4398009777069092","1.4398009777069092","1.5650123357772827","1.5650123357772827","1.5650123357772827","1.6625725030899048","1.6625725030899048","1.6625725030899048"
"7460","1.3579497337341309","1.3579497337341309","1.3579497337341309","1.4253875017166138","1.4253875017166138","1.4253875017166138","1.4369345903396606","1.4369345903396606","1.4369345903396606","1.4853105545043945","1.4853105545043945","1.4853105545043945","1.4949108362197876","1.4949108362197876","1.4949108362197876","1.7323274612426758","1.7323274612426758","1.7323274612426758"
"7470","1.317706823348999","1.317706823348999","1.317706823348999","1.4706261157989502","1.4706261157989502","1.4706261157989502","1.387394666671753","1.387394666671753","1.387394666671753","1.4665617942810059","1.4665617942810059","1.4665617942810059","1.5611740350723267","1.5611740350723267","1.5611740350723267","1.6125483512878418","1.6125483512878418","1.6125483512878418"
"7480","1.3125395774841309","1.3125395774841309","1.3125395774841309","1.459240198135376","1.459240198135376","1.459240198135376","1.3768458366394043","1.3768458366394043","1.3768458366394043","1.4716501235961914","1.4716501235961914","1.4716501235961914","1.5835286378860474","1.5835286378860474","1.5835286378860474","1.647221326828003","1.647221326828003","1.647221326828003"
"7490","1.3863799571990967","1.3863799571990967","1.3863799571990967","1.3872493505477905","1.3872493505477905","1.3872493505477905","1.450182557106018","1.450182557106018","1.450182557106018","1.4791234731674194","1.4791234731674194","1.4791234731674194","1.5716546773910522","1.5716546773910522","1.5716546773910522","1.7160511016845703","1.7160511016845703","1.7160511016845703"
"7500","1.382487416267395","1.382487416267395","1.382487416267395","1.4494290351867676","1.4494290351867676","1.4494290351867676","1.485039234161377","1.485039234161377","1.485039234161377","1.446164846420288","1.446164846420288","1.446164846420288","1.5689282417297363","1.5689282417297363","1.5689282417297363","1.679734706878662","1.679734706878662","1.679734706878662"
"7510","1.4076125621795654","1.4076125621795654","1.4076125621795654","1.3951661586761475","1.3951661586761475","1.3951661586761475","1.3969695568084717","1.3969695568084717","1.3969695568084717","1.5023390054702759","1.5023390054702759","1.5023390054702759","1.548513650894165","1.548513650894165","1.548513650894165","1.610940933227539","1.610940933227539","1.610940933227539"
"7520","1.4056718349456787","1.4056718349456787","1.4056718349456787","1.4059820175170898","1.4059820175170898","1.4059820175170898","1.4539930820465088","1.4539930820465088","1.4539930820465088","1.4726474285125732","1.4726474285125732","1.4726474285125732","1.5276890993118286","1.5276890993118286","1.5276890993118286","1.6678507328033447","1.6678507328033447","1.6678507328033447"
"7530","1.3668465614318848","1.3668465614318848","1.3668465614318848","1.3833833932876587","1.3833833932876587","1.3833833932876587","1.4035472869873047","1.4035472869873047","1.4035472869873047","1.4355288743972778","1.4355288743972778","1.4355288743972778","1.506241798400879","1.506241798400879","1.506241798400879","1.6238486766815186","1.6238486766815186","1.6238486766815186"
"7540","1.4026861190795898","1.4026861190795898","1.4026861190795898","1.4304007291793823","1.4304007291793823","1.4304007291793823","1.4327090978622437","1.4327090978622437","1.4327090978622437","1.5026888847351074","1.5026888847351074","1.5026888847351074","1.5417470932006836","1.5417470932006836","1.5417470932006836","1.649200201034546","1.649200201034546","1.649200201034546"
"7550","1.3440489768981934","1.3440489768981934","1.3440489768981934","1.4028234481811523","1.4028234481811523","1.4028234481811523","1.509350061416626","1.509350061416626","1.509350061416626","1.486466646194458","1.486466646194458","1.486466646194458","1.5415937900543213","1.5415937900543213","1.5415937900543213","1.651212453842163","1.651212453842163","1.651212453842163"
"7560","1.3387320041656494","1.3387320041656494","1.3387320041656494","1.3859589099884033","1.3859589099884033","1.3859589099884033","1.3850536346435547","1.3850536346435547","1.3850536346435547","1.4788063764572144","1.4788063764572144","1.4788063764572144","1.5260010957717896","1.5260010957717896","1.5260010957717896","1.6000494956970215","1.6000494956970215","1.6000494956970215"
"7570","1.3357253074645996","1.3357253074645996","1.3357253074645996","1.3992520570755005","1.3992520570755005","1.3992520570755005","1.4307060241699219","1.4307060241699219","1.4307060241699219","1.5103586912155151","1.5103586912155151","1.5103586912155151","1.5210437774658203","1.5210437774658203","1.5210437774658203","1.6918944120407104","1.6918944120407104","1.6918944120407104"
"7580","1.3646820783615112","1.3646820783615112","1.3646820783615112","1.4437446594238281","1.4437446594238281","1.4437446594238281","1.383715033531189","1.383715033531189","1.383715033531189","1.4891891479492188","1.4891891479492188","1.4891891479492188","1.5599726438522339","1.5599726438522339","1.5599726438522339","1.645088791847229","1.645088791847229","1.645088791847229"
"7590","1.365652084350586","1.365652084350586","1.365652084350586","1.3625409603118896","1.3625409603118896","1.3625409603118896","1.4577305316925049","1.4577305316925049","1.4577305316925049","1.510124921798706","1.510124921798706","1.510124921798706","1.571044683456421","1.571044683456421","1.571044683456421","1.62251615524292","1.62251615524292","1.62251615524292"
"7600","1.325828194618225","1.325828194618225","1.325828194618225","1.417837381362915","1.417837381362915","1.417837381362915","1.4504311084747314","1.4504311084747314","1.4504311084747314","1.4894460439682007","1.4894460439682007","1.4894460439682007","1.5639829635620117","1.5639829635620117","1.5639829635620117","1.6562280654907227","1.6562280654907227","1.6562280654907227"
"7610","1.406699538230896","1.406699538230896","1.406699538230896","1.4241505861282349","1.4241505861282349","1.4241505861282349","1.416304349899292","1.416304349899292","1.416304349899292","1.450481653213501","1.450481653213501","1.450481653213501","1.549750804901123","1.549750804901123","1.549750804901123","1.6357059478759766","1.6357059478759766","1.6357059478759766"
"7620","1.334283471107483","1.334283471107483","1.334283471107483","1.4192984104156494","1.4192984104156494","1.4192984104156494","1.380924105644226","1.380924105644226","1.380924105644226","1.512705683708191","1.512705683708191","1.512705683708191","1.5398049354553223","1.5398049354553223","1.5398049354553223","1.673775553703308","1.673775553703308","1.673775553703308"
"7630","1.3642444610595703","1.3642444610595703","1.3642444610595703","1.3871243000030518","1.3871243000030518","1.3871243000030518","1.3934803009033203","1.3934803009033203","1.3934803009033203","1.5385125875473022","1.5385125875473022","1.5385125875473022","1.5412824153900146","1.5412824153900146","1.5412824153900146","1.6210964918136597","1.6210964918136597","1.6210964918136597"
"7640","1.3625168800354004","1.3625168800354004","1.3625168800354004","1.3685622215270996","1.3685622215270996","1.3685622215270996","1.433730125427246","1.433730125427246","1.433730125427246","1.5082921981811523","1.5082921981811523","1.5082921981811523","1.5232295989990234","1.5232295989990234","1.5232295989990234","1.619992733001709","1.619992733001709","1.619992733001709"
"7650","1.3805396556854248","1.3805396556854248","1.3805396556854248","1.3859363794326782","1.3859363794326782","1.3859363794326782","1.4081356525421143","1.4081356525421143","1.4081356525421143","1.4432125091552734","1.4432125091552734","1.4432125091552734","1.5649625062942505","1.5649625062942505","1.5649625062942505","1.6673321723937988","1.6673321723937988","1.6673321723937988"
"7660","1.420048713684082","1.420048713684082","1.420048713684082","1.4076588153839111","1.4076588153839111","1.4076588153839111","1.455045223236084","1.455045223236084","1.455045223236084","1.4221932888031006","1.4221932888031006","1.4221932888031006","1.5326929092407227","1.5326929092407227","1.5326929092407227","1.6370608806610107","1.6370608806610107","1.6370608806610107"
"7670","1.384114146232605","1.384114146232605","1.384114146232605","1.428472876548767","1.428472876548767","1.428472876548767","1.4756085872650146","1.4756085872650146","1.4756085872650146","1.5351645946502686","1.5351645946502686","1.5351645946502686","1.524566650390625","1.524566650390625","1.524566650390625","1.6250479221343994","1.6250479221343994","1.6250479221343994"
"7680","1.317060112953186","1.317060112953186","1.317060112953186","1.3862102031707764","1.3862102031707764","1.3862102031707764","1.396808385848999","1.396808385848999","1.396808385848999","1.461878776550293","1.461878776550293","1.461878776550293","1.5055792331695557","1.5055792331695557","1.5055792331695557","1.6715316772460938","1.6715316772460938","1.6715316772460938"
"7690","1.397050380706787","1.397050380706787","1.397050380706787","1.4107203483581543","1.4107203483581543","1.4107203483581543","1.4153740406036377","1.4153740406036377","1.4153740406036377","1.4578487873077393","1.4578487873077393","1.4578487873077393","1.489577054977417","1.489577054977417","1.489577054977417","1.6385301351547241","1.6385301351547241","1.6385301351547241"
"7700","1.3589125871658325","1.3589125871658325","1.3589125871658325","1.4663043022155762","1.4663043022155762","1.4663043022155762","1.4083530902862549","1.4083530902862549","1.4083530902862549","1.5039515495300293","1.5039515495300293","1.5039515495300293","1.5466601848602295","1.5466601848602295","1.5466601848602295","1.5893745422363281","1.5893745422363281","1.5893745422363281"
"7710","1.3307709693908691","1.3307709693908691","1.3307709693908691","1.44648277759552","1.44648277759552","1.44648277759552","1.4397294521331787","1.4397294521331787","1.4397294521331787","1.482895851135254","1.482895851135254","1.482895851135254","1.5612162351608276","1.5612162351608276","1.5612162351608276","1.6451141834259033","1.6451141834259033","1.6451141834259033"
"7720","1.34065842628479","1.34065842628479","1.34065842628479","1.4159080982208252","1.4159080982208252","1.4159080982208252","1.416609525680542","1.416609525680542","1.416609525680542","1.469287395477295","1.469287395477295","1.469287395477295","1.5805844068527222","1.5805844068527222","1.5805844068527222","1.665898084640503","1.665898084640503","1.665898084640503"
"7730","1.385570764541626","1.385570764541626","1.385570764541626","1.3988568782806396","1.3988568782806396","1.3988568782806396","1.4114717245101929","1.4114717245101929","1.4114717245101929","1.4983742237091064","1.4983742237091064","1.4983742237091064","1.5454754829406738","1.5454754829406738","1.5454754829406738","1.6376944780349731","1.6376944780349731","1.6376944780349731"
"7740","1.3593108654022217","1.3593108654022217","1.3593108654022217","1.440690040588379","1.440690040588379","1.440690040588379","1.4429121017456055","1.4429121017456055","1.4429121017456055","1.4743282794952393","1.4743282794952393","1.4743282794952393","1.5212719440460205","1.5212719440460205","1.5212719440460205","1.6036348342895508","1.6036348342895508","1.6036348342895508"
"7750","1.3965202569961548","1.3965202569961548","1.3965202569961548","1.372324824333191","1.372324824333191","1.372324824333191","1.4455572366714478","1.4455572366714478","1.4455572366714478","1.53187894821167","1.53187894821167","1.53187894821167","1.6212108135223389","1.6212108135223389","1.6212108135223389","1.6496613025665283","1.6496613025665283","1.6496613025665283"
"7760","1.3609490394592285","1.3609490394592285","1.3609490394592285","1.4069674015045166","1.4069674015045166","1.4069674015045166","1.4006022214889526","1.4006022214889526","1.4006022214889526","1.4882367849349976","1.4882367849349976","1.4882367849349976","1.5839381217956543","1.5839381217956543","1.5839381217956543","1.5938453674316406","1.5938453674316406","1.5938453674316406"
"7770","1.3422248363494873","1.3422248363494873","1.3422248363494873","1.4031896591186523","1.4031896591186523","1.4031896591186523","1.4219753742218018","1.4219753742218018","1.4219753742218018","1.4395623207092285","1.4395623207092285","1.4395623207092285","1.53975510597229","1.53975510597229","1.53975510597229","1.6238982677459717","1.6238982677459717","1.6238982677459717"
"7780","1.4028468132019043","1.4028468132019043","1.4028468132019043","1.4263635873794556","1.4263635873794556","1.4263635873794556","1.4015687704086304","1.4015687704086304","1.4015687704086304","1.4734588861465454","1.4734588861465454","1.4734588861465454","1.5535292625427246","1.5535292625427246","1.5535292625427246","1.6898694038391113","1.6898694038391113","1.6898694038391113"
"7790","1.3654508590698242","1.3654508590698242","1.3654508590698242","1.4674237966537476","1.4674237966537476","1.4674237966537476","1.3777658939361572","1.3777658939361572","1.3777658939361572","1.4285041093826294","1.4285041093826294","1.4285041093826294","1.5357375144958496","1.5357375144958496","1.5357375144958496","1.658195972442627","1.658195972442627","1.658195972442627"
"7800","1.3505957126617432","1.3505957126617432","1.3505957126617432","1.3901565074920654","1.3901565074920654","1.3901565074920654","1.4045515060424805","1.4045515060424805","1.4045515060424805","1.4287992715835571","1.4287992715835571","1.4287992715835571","1.49690580368042","1.49690580368042","1.49690580368042","1.6008515357971191","1.6008515357971191","1.6008515357971191"
"7810","1.354797601699829","1.354797601699829","1.354797601699829","1.4368112087249756","1.4368112087249756","1.4368112087249756","1.3680627346038818","1.3680627346038818","1.3680627346038818","1.5048456192016602","1.5048456192016602","1.5048456192016602","1.5643863677978516","1.5643863677978516","1.5643863677978516","1.6362844705581665","1.6362844705581665","1.6362844705581665"
"7820","1.35200834274292","1.35200834274292","1.35200834274292","1.4002957344055176","1.4002957344055176","1.4002957344055176","1.4341024160385132","1.4341024160385132","1.4341024160385132","1.487776756286621","1.487776756286621","1.487776756286621","1.5156934261322021","1.5156934261322021","1.5156934261322021","1.65883469581604","1.65883469581604","1.65883469581604"
"7830","1.3284273147583008","1.3284273147583008","1.3284273147583008","1.4656926393508911","1.4656926393508911","1.4656926393508911","1.4206864833831787","1.4206864833831787","1.4206864833831787","1.5107638835906982","1.5107638835906982","1.5107638835906982","1.5149903297424316","1.5149903297424316","1.5149903297424316","1.6460984945297241","1.6460984945297241","1.6460984945297241"
"7840","1.3366619348526","1.3366619348526","1.3366619348526","1.3624221086502075","1.3624221086502075","1.3624221086502075","1.4288949966430664","1.4288949966430664","1.4288949966430664","1.481421947479248","1.481421947479248","1.481421947479248","1.5331506729125977","1.5331506729125977","1.5331506729125977","1.6146000623703003","1.6146000623703003","1.6146000623703003"
"7850","1.3300024271011353","1.3300024271011353","1.3300024271011353","1.409409523010254","1.409409523010254","1.409409523010254","1.4400780200958252","1.4400780200958252","1.4400780200958252","1.4998563528060913","1.4998563528060913","1.4998563528060913","1.4804308414459229","1.4804308414459229","1.4804308414459229","1.6210271120071411","1.6210271120071411","1.6210271120071411"
"7860","1.3427599668502808","1.3427599668502808","1.3427599668502808","1.4147988557815552","1.4147988557815552","1.4147988557815552","1.4415743350982666","1.4415743350982666","1.4415743350982666","1.4383068084716797","1.4383068084716797","1.4383068084716797","1.5272051095962524","1.5272051095962524","1.5272051095962524","1.6577262878417969","1.6577262878417969","1.6577262878417969"
"7870","1.3580825328826904","1.3580825328826904","1.3580825328826904","1.4064489603042603","1.4064489603042603","1.4064489603042603","1.4322724342346191","1.4322724342346191","1.4322724342346191","1.4727774858474731","1.4727774858474731","1.4727774858474731","1.531331181526184","1.531331181526184","1.531331181526184","1.6103404760360718","1.6103404760360718","1.6103404760360718"
"7880","1.301769495010376","1.301769495010376","1.301769495010376","1.4755871295928955","1.4755871295928955","1.4755871295928955","1.4375629425048828","1.4375629425048828","1.4375629425048828","1.5290262699127197","1.5290262699127197","1.5290262699127197","1.5463807582855225","1.5463807582855225","1.5463807582855225","1.612013816833496","1.612013816833496","1.612013816833496"
"7890","1.3478596210479736","1.3478596210479736","1.3478596210479736","1.3971261978149414","1.3971261978149414","1.3971261978149414","1.3771883249282837","1.3771883249282837","1.3771883249282837","1.4419115781784058","1.4419115781784058","1.4419115781784058","1.549241065979004","1.549241065979004","1.549241065979004","1.6353123188018799","1.6353123188018799","1.6353123188018799"
"7900","1.322368860244751","1.322368860244751","1.322368860244751","1.4277788400650024","1.4277788400650024","1.4277788400650024","1.4262975454330444","1.4262975454330444","1.4262975454330444","1.4760229587554932","1.4760229587554932","1.4760229587554932","1.5335299968719482","1.5335299968719482","1.5335299968719482","1.6197892427444458","1.6197892427444458","1.6197892427444458"
"7910","1.3726989030838013","1.3726989030838013","1.3726989030838013","1.4056503772735596","1.4056503772735596","1.4056503772735596","1.4055507183074951","1.4055507183074951","1.4055507183074951","1.4656062126159668","1.4656062126159668","1.4656062126159668","1.4889793395996094","1.4889793395996094","1.4889793395996094","1.6785718202590942","1.6785718202590942","1.6785718202590942"
"7920","1.3342065811157227","1.3342065811157227","1.3342065811157227","1.4511082172393799","1.4511082172393799","1.4511082172393799","1.3656518459320068","1.3656518459320068","1.3656518459320068","1.4768145084381104","1.4768145084381104","1.4768145084381104","1.4891130924224854","1.4891130924224854","1.4891130924224854","1.644151210784912","1.644151210784912","1.644151210784912"
"7930","1.3195781707763672","1.3195781707763672","1.3195781707763672","1.4152215719223022","1.4152215719223022","1.4152215719223022","1.4512314796447754","1.4512314796447754","1.4512314796447754","1.453484058380127","1.453484058380127","1.453484058380127","1.5335884094238281","1.5335884094238281","1.5335884094238281","1.6190704107284546","1.6190704107284546","1.6190704107284546"
"7940","1.3731825351715088","1.3731825351715088","1.3731825351715088","1.4265435934066772","1.4265435934066772","1.4265435934066772","1.4663686752319336","1.4663686752319336","1.4663686752319336","1.456911325454712","1.456911325454712","1.456911325454712","1.5182029008865356","1.5182029008865356","1.5182029008865356","1.6025409698486328","1.6025409698486328","1.6025409698486328"
"7950","1.3568904399871826","1.3568904399871826","1.3568904399871826","1.3823058605194092","1.3823058605194092","1.3823058605194092","1.3793199062347412","1.3793199062347412","1.3793199062347412","1.4437713623046875","1.4437713623046875","1.4437713623046875","1.5256901979446411","1.5256901979446411","1.5256901979446411","1.6611964702606201","1.6611964702606201","1.6611964702606201"
"7960","1.339591383934021","1.339591383934021","1.339591383934021","1.4062169790267944","1.4062169790267944","1.4062169790267944","1.4131340980529785","1.4131340980529785","1.4131340980529785","1.4825067520141602","1.4825067520141602","1.4825067520141602","1.562945008277893","1.562945008277893","1.562945008277893","1.597646713256836","1.597646713256836","1.597646713256836"
"7970","1.3561582565307617","1.3561582565307617","1.3561582565307617","1.4128391742706299","1.4128391742706299","1.4128391742706299","1.4070085287094116","1.4070085287094116","1.4070085287094116","1.444589376449585","1.444589376449585","1.444589376449585","1.493725061416626","1.493725061416626","1.493725061416626","1.6344366073608398","1.6344366073608398","1.6344366073608398"
"7980","1.3209847211837769","1.3209847211837769","1.3209847211837769","1.3678605556488037","1.3678605556488037","1.3678605556488037","1.3993957042694092","1.3993957042694092","1.3993957042694092","1.4486886262893677","1.4486886262893677","1.4486886262893677","1.4991819858551025","1.4991819858551025","1.4991819858551025","1.659621000289917","1.659621000289917","1.659621000289917"
"7990","1.3414628505706787","1.3414628505706787","1.3414628505706787","1.382664442062378","1.382664442062378","1.382664442062378","1.483451247215271","1.483451247215271","1.483451247215271","1.4864487648010254","1.4864487648010254","1.4864487648010254","1.5932774543762207","1.5932774543762207","1.5932774543762207","1.6762046813964844","1.6762046813964844","1.6762046813964844"
"8000","1.3361515998840332","1.3361515998840332","1.3361515998840332","1.3952516317367554","1.3952516317367554","1.3952516317367554","1.4139528274536133","1.4139528274536133","1.4139528274536133","1.4655230045318604","1.4655230045318604","1.4655230045318604","1.5467348098754883","1.5467348098754883","1.5467348098754883","1.6302170753479004","1.6302170753479004","1.6302170753479004"
"8010","1.3914164304733276","1.3914164304733276","1.3914164304733276","1.4132791757583618","1.4132791757583618","1.4132791757583618","1.3885314464569092","1.3885314464569092","1.3885314464569092","1.4469945430755615","1.4469945430755615","1.4469945430755615","1.5367505550384521","1.5367505550384521","1.5367505550384521","1.6796740293502808","1.6796740293502808","1.6796740293502808"
"8020","1.3803234100341797","1.3803234100341797","1.3803234100341797","1.4239757061004639","1.4239757061004639","1.4239757061004639","1.3916492462158203","1.3916492462158203","1.3916492462158203","1.4789444208145142","1.4789444208145142","1.4789444208145142","1.5108206272125244","1.5108206272125244","1.5108206272125244","1.6446707248687744","1.6446707248687744","1.6446707248687744"
"8030","1.3881161212921143","1.3881161212921143","1.3881161212921143","1.392923355102539","1.392923355102539","1.392923355102539","1.3957254886627197","1.3957254886627197","1.3957254886627197","1.4584293365478516","1.4584293365478516","1.4584293365478516","1.5401356220245361","1.5401356220245361","1.5401356220245361","1.629624605178833","1.629624605178833","1.629624605178833"
"8040","1.380677580833435","1.380677580833435","1.380677580833435","1.4584003686904907","1.4584003686904907","1.4584003686904907","1.3848583698272705","1.3848583698272705","1.3848583698272705","1.490910291671753","1.490910291671753","1.490910291671753","1.5600636005401611","1.5600636005401611","1.5600636005401611","1.618072748184204","1.618072748184204","1.618072748184204"
"8050","1.3725743293762207","1.3725743293762207","1.3725743293762207","1.4054783582687378","1.4054783582687378","1.4054783582687378","1.442129373550415","1.442129373550415","1.442129373550415","1.473952293395996","1.473952293395996","1.473952293395996","1.5296809673309326","1.5296809673309326","1.5296809673309326","1.63128662109375","1.63128662109375","1.63128662109375"
"8060","1.3740757703781128","1.3740757703781128","1.3740757703781128","1.3587429523468018","1.3587429523468018","1.3587429523468018","1.426628828048706","1.426628828048706","1.426628828048706","1.4472649097442627","1.4472649097442627","1.4472649097442627","1.5084130764007568","1.5084130764007568","1.5084130764007568","1.6283764839172363","1.6283764839172363","1.6283764839172363"
"8070","1.362824559211731","1.362824559211731","1.362824559211731","1.387934923171997","1.387934923171997","1.387934923171997","1.3818519115447998","1.3818519115447998","1.3818519115447998","1.4458261728286743","1.4458261728286743","1.4458261728286743","1.5503281354904175","1.5503281354904175","1.5503281354904175","1.6143585443496704","1.6143585443496704","1.6143585443496704"
