"Relative Time (Process)","ts-bs128 - system/gpu.0.memoryAllocatedBytes","ts-bs128 - system/gpu.0.memoryAllocatedBytes__MIN","ts-bs128 - system/gpu.0.memoryAllocatedBytes__MAX","ts-bs64 - system/gpu.0.memoryAllocatedBytes","ts-bs64 - system/gpu.0.memoryAllocatedBytes__MIN","ts-bs64 - system/gpu.0.memoryAllocatedBytes__MAX","ts-bs32 - system/gpu.0.memoryAllocatedBytes","ts-bs32 - system/gpu.0.memoryAllocatedBytes__MIN","ts-bs32 - system/gpu.0.memoryAllocatedBytes__MAX","ts-bs256 - system/gpu.0.memoryAllocatedBytes","ts-bs256 - system/gpu.0.memoryAllocatedBytes__MIN","ts-bs256 - system/gpu.0.memoryAllocatedBytes__MAX","ts-bs16 - system/gpu.0.memoryAllocatedBytes","ts-bs16 - system/gpu.0.memoryAllocatedBytes__MIN","ts-bs16 - system/gpu.0.memoryAllocatedBytes__MAX","ts-bs512 - system/gpu.0.memoryAllocatedBytes","ts-bs512 - system/gpu.0.memoryAllocatedBytes__MIN","ts-bs512 - system/gpu.0.memoryAllocatedBytes__MAX","ts-bs8 - system/gpu.0.memoryAllocatedBytes","ts-bs8 - system/gpu.0.memoryAllocatedBytes__MIN","ts-bs8 - system/gpu.0.memoryAllocatedBytes__MAX","ts-bs768 - system/gpu.0.memoryAllocatedBytes","ts-bs768 - system/gpu.0.memoryAllocatedBytes__MIN","ts-bs768 - system/gpu.0.memoryAllocatedBytes__MAX","ts-bs4 - system/gpu.0.memoryAllocatedBytes","ts-bs4 - system/gpu.0.memoryAllocatedBytes__MIN","ts-bs4 - system/gpu.0.memoryAllocatedBytes__MAX","ts-bs2 - system/gpu.0.memoryAllocatedBytes","ts-bs2 - system/gpu.0.memoryAllocatedBytes__MIN","ts-bs2 - system/gpu.0.memoryAllocatedBytes__MAX","ts-bs1 - system/gpu.0.memoryAllocatedBytes","ts-bs1 - system/gpu.0.memoryAllocatedBytes__MIN","ts-bs1 - system/gpu.0.memoryAllocatedBytes__MAX"
"300.171903","","","","","","","","","","42017554432","42017554432","42017554432","","","","","","","","","","","","","","","","","","","","",""
"300.173625","","","","","","","","","","","","","","","","","","","","","","116443381760","116443381760","116443381760","","","","","","","","",""
"300.208413","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2217803776","2217803776","2217803776"
"300.216644","","","","","","","","","","","","","","","","","","","","","","","","","","","","2234580992","2234580992","2234580992","","",""
"300.227169","","","","","","","","","","","","","3859873792","3859873792","3859873792","","","","","","","","","","","","","","","","","",""
"300.310061","21532573696","21532573696","21532573696","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"300.335515","","","","","","","","","","","","","","","","","","","2538668032","2538668032","2538668032","","","","","","","","","","","",""
"300.411853","","","","","","","","","","","","","","","","","","","","","","","","","2205220864","2205220864","2205220864","","","","","",""
"300.413824","","","","","","","","","","","","","","","","82991710208","82991710208","82991710208","","","","","","","","","","","","","","",""
"313.086005","","","","","","","6506479616","6506479616","6506479616","","","","","","","","","","","","","","","","","","","","","","","",""
"315.160978","","","","11279597568","11279597568","11279597568","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"315.166062","","","","","","","","","","","","","","","","","","","","","","","","","","","","2234580992","2234580992","2234580992","","",""
"315.169076","","","","","","","","","","42017554432","42017554432","42017554432","","","","","","","","","","","","","","","","","","","","",""
"315.173419","","","","","","","","","","","","","","","","","","","","","","116443381760","116443381760","116443381760","","","","","","","","",""
"315.208405","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2217803776","2217803776","2217803776"
"315.220705","","","","","","","","","","","","","3859873792","3859873792","3859873792","","","","","","","","","","","","","","","","","",""
"315.309471","21532573696","21532573696","21532573696","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"315.336268","","","","","","","","","","","","","","","","","","","2538668032","2538668032","2538668032","","","","","","","","","","","",""
"315.41355","","","","","","","","","","","","","","","","82991710208","82991710208","82991710208","","","","","","","","","","","","","","",""
"315.416339","","","","","","","","","","","","","","","","","","","","","","","","","2205220864","2205220864","2205220864","","","","","",""
"328.087439","","","","","","","6506479616","6506479616","6506479616","","","","","","","","","","","","","","","","","","","","","","","",""
"330.145928","","","","11279597568","11279597568","11279597568","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"330.168756","","","","","","","","","","42017554432","42017554432","42017554432","","","","","","","","","","","","","","","","","","","","",""
"330.173299","","","","","","","","","","","","","","","","","","","","","","116443381760","116443381760","116443381760","","","","","","","","",""
"330.209693","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2217803776","2217803776","2217803776"
"330.218536","","","","","","","","","","","","","","","","","","","","","","","","","","","","2234580992","2234580992","2234580992","","",""
"330.22251","","","","","","","","","","","","","3859873792","3859873792","3859873792","","","","","","","","","","","","","","","","","",""
"330.3102","21532573696","21532573696","21532573696","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"330.336138","","","","","","","","","","","","","","","","","","","2538668032","2538668032","2538668032","","","","","","","","","","","",""
"330.411369","","","","","","","","","","","","","","","","","","","","","","","","","2205220864","2205220864","2205220864","","","","","",""
"330.41424","","","","","","","","","","","","","","","","82991710208","82991710208","82991710208","","","","","","","","","","","","","","",""
"343.117976","","","","","","","6506479616","6506479616","6506479616","","","","","","","","","","","","","","","","","","","","","","","",""
"345.146659","","","","11279597568","11279597568","11279597568","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"345.165957","","","","","","","","","","","","","","","","","","","","","","","","","","","","2234580992","2234580992","2234580992","","",""
"345.168524","","","","","","","","","","42017554432","42017554432","42017554432","","","","","","","","","","","","","","","","","","","","",""
"345.173395","","","","","","","","","","","","","","","","","","","","","","116443381760","116443381760","116443381760","","","","","","","","",""
"345.208578","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2217803776","2217803776","2217803776"
"345.220168","","","","","","","","","","","","","3859873792","3859873792","3859873792","","","","","","","","","","","","","","","","","",""
"345.309163","21532573696","21532573696","21532573696","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"345.335611","","","","","","","","","","","","","","","","","","","2538668032","2538668032","2538668032","","","","","","","","","","","",""
"345.411069","","","","","","","","","","","","","","","","","","","","","","","","","2205220864","2205220864","2205220864","","","","","",""
"345.413878","","","","","","","","","","","","","","","","82991710208","82991710208","82991710208","","","","","","","","","","","","","","",""
"358.086567","","","","","","","6506479616","6506479616","6506479616","","","","","","","","","","","","","","","","","","","","","","","",""
"360.147393","","","","11279597568","11279597568","11279597568","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"360.169045","","","","","","","","","","42017554432","42017554432","42017554432","","","","","","","","","","","","","","","","","","","","",""
"360.175935","","","","","","","","","","","","","","","","","","","","","","116443381760","116443381760","116443381760","","","","","","","","",""
"360.208353","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2217803776","2217803776","2217803776"
"360.217585","","","","","","","","","","","","","","","","","","","","","","","","","","","","2234580992","2234580992","2234580992","","",""
"360.221991","","","","","","","","","","","","","3859873792","3859873792","3859873792","","","","","","","","","","","","","","","","","",""
"360.33569","","","","","","","","","","","","","","","","","","","2538668032","2538668032","2538668032","","","","","","","","","","","",""
"360.34577","21532573696","21532573696","21532573696","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"360.411706","","","","","","","","","","","","","","","","","","","","","","","","","2205220864","2205220864","2205220864","","","","","",""
"360.415472","","","","","","","","","","","","","","","","82991710208","82991710208","82991710208","","","","","","","","","","","","","","",""
"373.116931","","","","","","","6506479616","6506479616","6506479616","","","","","","","","","","","","","","","","","","","","","","","",""
"375.146529","","","","11279597568","11279597568","11279597568","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"375.166978","","","","","","","","","","","","","","","","","","","","","","","","","","","","2234580992","2234580992","2234580992","","",""
"375.169142","","","","","","","","","","42017554432","42017554432","42017554432","","","","","","","","","","","","","","","","","","","","",""
"375.173656","","","","","","","","","","","","","","","","","","","","","","116443381760","116443381760","116443381760","","","","","","","","",""
"375.208016","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2217803776","2217803776","2217803776"
"375.223524","","","","","","","","","","","","","3859873792","3859873792","3859873792","","","","","","","","","","","","","","","","","",""
"375.309502","21532573696","21532573696","21532573696","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"375.335794","","","","","","","","","","","","","","","","","","","2538668032","2538668032","2538668032","","","","","","","","","","","",""
"375.412454","","","","","","","","","","","","","","","","","","","","","","","","","2205220864","2205220864","2205220864","","","","","",""
"375.414506","","","","","","","","","","","","","","","","82991710208","82991710208","82991710208","","","","","","","","","","","","","","",""
"388.086913","","","","","","","6506479616","6506479616","6506479616","","","","","","","","","","","","","","","","","","","","","","","",""
"390.14626","","","","11279597568","11279597568","11279597568","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"390.169125","","","","","","","","","","42017554432","42017554432","42017554432","","","","","","","","","","","","","","","","","","","","",""
"390.173925","","","","","","","","","","","","","","","","","","","","","","116443381760","116443381760","116443381760","","","","","","","","",""
"390.208493","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2217803776","2217803776","2217803776"
"390.216349","","","","","","","","","","","","","","","","","","","","","","","","","","","","2234580992","2234580992","2234580992","","",""
"390.221012","","","","","","","","","","","","","3859873792","3859873792","3859873792","","","","","","","","","","","","","","","","","",""
"390.309893","21532573696","21532573696","21532573696","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"390.335372","","","","","","","","","","","","","","","","","","","2538668032","2538668032","2538668032","","","","","","","","","","","",""
"390.411728","","","","","","","","","","","","","","","","","","","","","","","","","2205220864","2205220864","2205220864","","","","","",""
"390.416414","","","","","","","","","","","","","","","","82991710208","82991710208","82991710208","","","","","","","","","","","","","","",""
"403.116788","","","","","","","6506479616","6506479616","6506479616","","","","","","","","","","","","","","","","","","","","","","","",""
"405.146012","","","","11279597568","11279597568","11279597568","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"405.166591","","","","","","","","","","","","","","","","","","","","","","","","","","","","2234580992","2234580992","2234580992","","",""
"405.168791","","","","","","","","","","42017554432","42017554432","42017554432","","","","","","","","","","","","","","","","","","","","",""
"405.173476","","","","","","","","","","","","","","","","","","","","","","116443381760","116443381760","116443381760","","","","","","","","",""
"405.207635","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2217803776","2217803776","2217803776"
"405.220399","","","","","","","","","","","","","3859873792","3859873792","3859873792","","","","","","","","","","","","","","","","","",""
"405.309368","21532573696","21532573696","21532573696","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"405.33522","","","","","","","","","","","","","","","","","","","2538668032","2538668032","2538668032","","","","","","","","","","","",""
"405.411759","","","","","","","","","","","","","","","","","","","","","","","","","2205220864","2205220864","2205220864","","","","","",""
"405.414459","","","","","","","","","","","","","","","","82991710208","82991710208","82991710208","","","","","","","","","","","","","","",""
"418.086025","","","","","","","6506479616","6506479616","6506479616","","","","","","","","","","","","","","","","","","","","","","","",""
"420.146048","","","","11279597568","11279597568","11279597568","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"420.167855","","","","","","","","","","","","","","","","","","","","","","","","","","","","2234580992","2234580992","2234580992","","",""
"420.168542","","","","","","","","","","42017554432","42017554432","42017554432","","","","","","","","","","","","","","","","","","","","",""
"420.173362","","","","","","","","","","","","","","","","","","","","","","116443381760","116443381760","116443381760","","","","","","","","",""
"420.208707","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2217803776","2217803776","2217803776"
"420.220149","","","","","","","","","","","","","3859873792","3859873792","3859873792","","","","","","","","","","","","","","","","","",""
