"Step","baseline-ts - train/loss","baseline-ts - train/loss__MIN","baseline-ts - train/loss__MAX","baseline-ts-wo_rmsnorm - train/loss","baseline-ts-wo_rmsnorm - train/loss__MIN","baseline-ts-wo_rmsnorm - train/loss__MAX"
"7990","1.3414628505706787","1.3414628505706787","1.3414628505706787","10.521797180175781","10.521797180175781","10.521797180175781"
"8000","1.3361515998840332","1.3361515998840332","1.3361515998840332","8.774454116821289","8.774454116821289","8.774454116821289"
"8010","1.3914164304733276","1.3914164304733276","1.3914164304733276","8.221193313598633","8.221193313598633","8.221193313598633"
"8020","1.3803234100341797","1.3803234100341797","1.3803234100341797","9.021987915039062","9.021987915039062","9.021987915039062"
"8030","1.3881161212921143","1.3881161212921143","1.3881161212921143","8.137907981872559","8.137907981872559","8.137907981872559"
"8040","1.380677580833435","1.380677580833435","1.380677580833435","8.073951721191406","8.073951721191406","8.073951721191406"
"8050","1.3725743293762207","1.3725743293762207","1.3725743293762207","11.340232849121094","11.340232849121094","11.340232849121094"
"8060","1.3740757703781128","1.3740757703781128","1.3740757703781128","7.917355537414551","7.917355537414551","7.917355537414551"
"8070","1.362824559211731","1.362824559211731","1.362824559211731","7.7779927253723145","7.7779927253723145","7.7779927253723145"
"8080","1.307335615158081","1.307335615158081","1.307335615158081","7.467421531677246","7.467421531677246","7.467421531677246"
"8090","1.3550429344177246","1.3550429344177246","1.3550429344177246","7.957888603210449","7.957888603210449","7.957888603210449"
"8100","1.3687896728515625","1.3687896728515625","1.3687896728515625","7.357176303863525","7.357176303863525","7.357176303863525"
"8110","1.3745557069778442","1.3745557069778442","1.3745557069778442","8.771873474121094","8.771873474121094","8.771873474121094"
"8120","1.3543823957443237","1.3543823957443237","1.3543823957443237","7.723092079162598","7.723092079162598","7.723092079162598"
"8130","1.3733878135681152","1.3733878135681152","1.3733878135681152","7.212943077087402","7.212943077087402","7.212943077087402"
"8140","1.3566251993179321","1.3566251993179321","1.3566251993179321","7.161558628082275","7.161558628082275","7.161558628082275"
"8150","1.2812385559082031","1.2812385559082031","1.2812385559082031","7.562411308288574","7.562411308288574","7.562411308288574"
"8160","1.3571157455444336","1.3571157455444336","1.3571157455444336","7.741490840911865","7.741490840911865","7.741490840911865"
"8170","1.4062860012054443","1.4062860012054443","1.4062860012054443","7.162458419799805","7.162458419799805","7.162458419799805"
"8180","1.3506864309310913","1.3506864309310913","1.3506864309310913","7.075423240661621","7.075423240661621","7.075423240661621"
"8190","1.3679924011230469","1.3679924011230469","1.3679924011230469","7.253225326538086","7.253225326538086","7.253225326538086"
"8200","1.340539813041687","1.340539813041687","1.340539813041687","7.296169281005859","7.296169281005859","7.296169281005859"
"8210","1.3621408939361572","1.3621408939361572","1.3621408939361572","7.456897735595703","7.456897735595703","7.456897735595703"
"8220","1.3455941677093506","1.3455941677093506","1.3455941677093506","11.937236785888672","11.937236785888672","11.937236785888672"
"8230","1.3681960105895996","1.3681960105895996","1.3681960105895996","7.124135971069336","7.124135971069336","7.124135971069336"
"8240","1.3584132194519043","1.3584132194519043","1.3584132194519043","7.772500991821289","7.772500991821289","7.772500991821289"
"8250","1.3384270668029785","1.3384270668029785","1.3384270668029785","7.451093673706055","7.451093673706055","7.451093673706055"
"8260","1.3421636819839478","1.3421636819839478","1.3421636819839478","7.426489353179932","7.426489353179932","7.426489353179932"
"8270","1.3188281059265137","1.3188281059265137","1.3188281059265137","6.966668128967285","6.966668128967285","6.966668128967285"
"8280","1.3723409175872803","1.3723409175872803","1.3723409175872803","7.339683532714844","7.339683532714844","7.339683532714844"
"8290","1.3538203239440918","1.3538203239440918","1.3538203239440918","7.024698257446289","7.024698257446289","7.024698257446289"
"8300","1.3201274871826172","1.3201274871826172","1.3201274871826172","7.043487071990967","7.043487071990967","7.043487071990967"
"8310","1.3151419162750244","1.3151419162750244","1.3151419162750244","12.805170059204102","12.805170059204102","12.805170059204102"
"8320","1.3329343795776367","1.3329343795776367","1.3329343795776367","8.257684707641602","8.257684707641602","8.257684707641602"
"8330","1.3602523803710938","1.3602523803710938","1.3602523803710938","6.895045280456543","6.895045280456543","6.895045280456543"
"8340","1.333778738975525","1.333778738975525","1.333778738975525","13.71183967590332","13.71183967590332","13.71183967590332"
"8350","1.3577587604522705","1.3577587604522705","1.3577587604522705","7.245126724243164","7.245126724243164","7.245126724243164"
"8360","1.3836233615875244","1.3836233615875244","1.3836233615875244","12.621858596801758","12.621858596801758","12.621858596801758"
"8370","1.3913073539733887","1.3913073539733887","1.3913073539733887","10.232856750488281","10.232856750488281","10.232856750488281"
"8380","1.3822027444839478","1.3822027444839478","1.3822027444839478","6.930759429931641","6.930759429931641","6.930759429931641"
"8390","1.3602598905563354","1.3602598905563354","1.3602598905563354","8.604090690612793","8.604090690612793","8.604090690612793"
"8400","1.3445968627929688","1.3445968627929688","1.3445968627929688","7.314081192016602","7.314081192016602","7.314081192016602"
"8410","1.3565565347671509","1.3565565347671509","1.3565565347671509","6.685753345489502","6.685753345489502","6.685753345489502"
"8420","1.3210225105285645","1.3210225105285645","1.3210225105285645","6.785645484924316","6.785645484924316","6.785645484924316"
"8430","1.3608733415603638","1.3608733415603638","1.3608733415603638","10.637880325317383","10.637880325317383","10.637880325317383"
"8440","1.3313087224960327","1.3313087224960327","1.3313087224960327","8.002729415893555","8.002729415893555","8.002729415893555"
"8450","1.3504445552825928","1.3504445552825928","1.3504445552825928","6.481731414794922","6.481731414794922","6.481731414794922"
"8460","1.3784306049346924","1.3784306049346924","1.3784306049346924","6.613083362579346","6.613083362579346","6.613083362579346"
"8470","1.3711562156677246","1.3711562156677246","1.3711562156677246","6.422757148742676","6.422757148742676","6.422757148742676"
"8480","1.3264166116714478","1.3264166116714478","1.3264166116714478","6.428944110870361","6.428944110870361","6.428944110870361"
"8490","1.3574235439300537","1.3574235439300537","1.3574235439300537","7.111214637756348","7.111214637756348","7.111214637756348"
"8500","1.3892402648925781","1.3892402648925781","1.3892402648925781","9.958553314208984","9.958553314208984","9.958553314208984"
"8510","1.3801995515823364","1.3801995515823364","1.3801995515823364","6.319657325744629","6.319657325744629","6.319657325744629"
"8520","1.3479394912719727","1.3479394912719727","1.3479394912719727","6.738778114318848","6.738778114318848","6.738778114318848"
"8530","1.3695504665374756","1.3695504665374756","1.3695504665374756","6.295488357543945","6.295488357543945","6.295488357543945"
"8540","1.3307968378067017","1.3307968378067017","1.3307968378067017","10.300769805908203","10.300769805908203","10.300769805908203"
"8550","1.3685250282287598","1.3685250282287598","1.3685250282287598","6.590342998504639","6.590342998504639","6.590342998504639"
"8560","1.3467912673950195","1.3467912673950195","1.3467912673950195","6.499460220336914","6.499460220336914","6.499460220336914"
"8570","1.337946891784668","1.337946891784668","1.337946891784668","6.759006500244141","6.759006500244141","6.759006500244141"
"8580","1.3209378719329834","1.3209378719329834","1.3209378719329834","6.691959381103516","6.691959381103516","6.691959381103516"
"8590","1.2934918403625488","1.2934918403625488","1.2934918403625488","12.272163391113281","12.272163391113281","12.272163391113281"
"8600","1.3481823205947876","1.3481823205947876","1.3481823205947876","6.346708297729492","6.346708297729492","6.346708297729492"
"8610","1.3307232856750488","1.3307232856750488","1.3307232856750488","6.408594608306885","6.408594608306885","6.408594608306885"
"8620","1.320796251296997","1.320796251296997","1.320796251296997","6.367977142333984","6.367977142333984","6.367977142333984"
"8630","1.2969179153442383","1.2969179153442383","1.2969179153442383","6.001943111419678","6.001943111419678","6.001943111419678"
"8640","1.3495737314224243","1.3495737314224243","1.3495737314224243","6.296063423156738","6.296063423156738","6.296063423156738"
"8650","1.3630304336547852","1.3630304336547852","1.3630304336547852","6.365680694580078","6.365680694580078","6.365680694580078"
"8660","1.3152520656585693","1.3152520656585693","1.3152520656585693","8.620256423950195","8.620256423950195","8.620256423950195"
"8670","1.3329479694366455","1.3329479694366455","1.3329479694366455","5.966462135314941","5.966462135314941","5.966462135314941"
"8680","1.371315360069275","1.371315360069275","1.371315360069275","6.086115837097168","6.086115837097168","6.086115837097168"
"8690","1.3488894701004028","1.3488894701004028","1.3488894701004028","6.201138496398926","6.201138496398926","6.201138496398926"
"8700","1.3205927610397339","1.3205927610397339","1.3205927610397339","6.241350173950195","6.241350173950195","6.241350173950195"
"8710","1.3048803806304932","1.3048803806304932","1.3048803806304932","6.154325008392334","6.154325008392334","6.154325008392334"
"8720","1.352027177810669","1.352027177810669","1.352027177810669","6.119574069976807","6.119574069976807","6.119574069976807"
"8730","1.348785400390625","1.348785400390625","1.348785400390625","5.934759140014648","5.934759140014648","5.934759140014648"
"8740","1.3061046600341797","1.3061046600341797","1.3061046600341797","5.872381210327148","5.872381210327148","5.872381210327148"
"8750","1.4000053405761719","1.4000053405761719","1.4000053405761719","5.881383895874023","5.881383895874023","5.881383895874023"
"8760","1.3261439800262451","1.3261439800262451","1.3261439800262451","5.844632625579834","5.844632625579834","5.844632625579834"
"8770","1.3630383014678955","1.3630383014678955","1.3630383014678955","5.85513973236084","5.85513973236084","5.85513973236084"
"8780","1.3304145336151123","1.3304145336151123","1.3304145336151123","6.019347190856934","6.019347190856934","6.019347190856934"
"8790","1.3381507396697998","1.3381507396697998","1.3381507396697998","6.119171142578125","6.119171142578125","6.119171142578125"
"8800","1.316638708114624","1.316638708114624","1.316638708114624","5.794191360473633","5.794191360473633","5.794191360473633"
"8810","1.3257005214691162","1.3257005214691162","1.3257005214691162","5.848005294799805","5.848005294799805","5.848005294799805"
"8820","1.3241204023361206","1.3241204023361206","1.3241204023361206","5.87672758102417","5.87672758102417","5.87672758102417"
"8830","1.3574597835540771","1.3574597835540771","1.3574597835540771","6.121417999267578","6.121417999267578","6.121417999267578"
"8840","1.3358349800109863","1.3358349800109863","1.3358349800109863","7.906219959259033","7.906219959259033","7.906219959259033"
"8850","1.273676872253418","1.273676872253418","1.273676872253418","5.835658073425293","5.835658073425293","5.835658073425293"
"8860","1.3475892543792725","1.3475892543792725","1.3475892543792725","8.070671081542969","8.070671081542969","8.070671081542969"
"8870","1.358206033706665","1.358206033706665","1.358206033706665","61.547725677490234","61.547725677490234","61.547725677490234"
"8880","1.3454272747039795","1.3454272747039795","1.3454272747039795","6.130504608154297","6.130504608154297","6.130504608154297"
"8890","1.3307304382324219","1.3307304382324219","1.3307304382324219","5.828825950622559","5.828825950622559","5.828825950622559"
"8900","1.3979854583740234","1.3979854583740234","1.3979854583740234","5.824798107147217","5.824798107147217","5.824798107147217"
"8910","1.287055492401123","1.287055492401123","1.287055492401123","5.8886823654174805","5.8886823654174805","5.8886823654174805"
"8920","1.3446681499481201","1.3446681499481201","1.3446681499481201","31.856021881103516","31.856021881103516","31.856021881103516"
"8930","1.4145740270614624","1.4145740270614624","1.4145740270614624","6.005094528198242","6.005094528198242","6.005094528198242"
"8940","1.3029309511184692","1.3029309511184692","1.3029309511184692","5.951406002044678","5.951406002044678","5.951406002044678"
"8950","1.3539464473724365","1.3539464473724365","1.3539464473724365","7.153247833251953","7.153247833251953","7.153247833251953"
"8960","1.3501214981079102","1.3501214981079102","1.3501214981079102","17.060741424560547","17.060741424560547","17.060741424560547"
"8970","1.3631088733673096","1.3631088733673096","1.3631088733673096","6.1089324951171875","6.1089324951171875","6.1089324951171875"
"8980","1.3287725448608398","1.3287725448608398","1.3287725448608398","5.777339935302734","5.777339935302734","5.777339935302734"
"8990","1.3635673522949219","1.3635673522949219","1.3635673522949219","6.33535099029541","6.33535099029541","6.33535099029541"
"9000","1.3696000576019287","1.3696000576019287","1.3696000576019287","5.912110328674316","5.912110328674316","5.912110328674316"
"9010","1.3068757057189941","1.3068757057189941","1.3068757057189941","5.878621578216553","5.878621578216553","5.878621578216553"
"9020","1.3635637760162354","1.3635637760162354","1.3635637760162354","5.751231670379639","5.751231670379639","5.751231670379639"
"9030","1.364654302597046","1.364654302597046","1.364654302597046","5.727215766906738","5.727215766906738","5.727215766906738"
"9040","1.3439115285873413","1.3439115285873413","1.3439115285873413","5.730152130126953","5.730152130126953","5.730152130126953"
"9050","1.324285864830017","1.324285864830017","1.324285864830017","5.91709041595459","5.91709041595459","5.91709041595459"
"9060","1.293658971786499","1.293658971786499","1.293658971786499","5.870884895324707","5.870884895324707","5.870884895324707"
"9070","1.3455413579940796","1.3455413579940796","1.3455413579940796","5.625734329223633","5.625734329223633","5.625734329223633"
"9080","1.3299801349639893","1.3299801349639893","1.3299801349639893","5.654345512390137","5.654345512390137","5.654345512390137"
"9090","1.334007978439331","1.334007978439331","1.334007978439331","161.26370239257812","161.26370239257812","161.26370239257812"
"9100","1.3214045763015747","1.3214045763015747","1.3214045763015747","5.710426330566406","5.710426330566406","5.710426330566406"
"9110","1.3041729927062988","1.3041729927062988","1.3041729927062988","6.923402309417725","6.923402309417725","6.923402309417725"
"9120","1.3033250570297241","1.3033250570297241","1.3033250570297241","7.209108352661133","7.209108352661133","7.209108352661133"
"9130","1.3625714778900146","1.3625714778900146","1.3625714778900146","6.830594539642334","6.830594539642334","6.830594539642334"
"9140","1.3674540519714355","1.3674540519714355","1.3674540519714355","5.685338020324707","5.685338020324707","5.685338020324707"
"9150","1.3263041973114014","1.3263041973114014","1.3263041973114014","6.008623123168945","6.008623123168945","6.008623123168945"
"9160","1.3670934438705444","1.3670934438705444","1.3670934438705444","5.856600761413574","5.856600761413574","5.856600761413574"
"9170","1.3248573541641235","1.3248573541641235","1.3248573541641235","5.673553466796875","5.673553466796875","5.673553466796875"
"9180","1.3310185670852661","1.3310185670852661","1.3310185670852661","7.460121154785156","7.460121154785156","7.460121154785156"
"9190","1.2962658405303955","1.2962658405303955","1.2962658405303955","18.691967010498047","18.691967010498047","18.691967010498047"
"9200","1.3288788795471191","1.3288788795471191","1.3288788795471191","5.636150360107422","5.636150360107422","5.636150360107422"
"9210","1.309408187866211","1.309408187866211","1.309408187866211","5.551007270812988","5.551007270812988","5.551007270812988"
"9220","1.3356504440307617","1.3356504440307617","1.3356504440307617","5.557560443878174","5.557560443878174","5.557560443878174"
"9230","1.2907729148864746","1.2907729148864746","1.2907729148864746","5.606381416320801","5.606381416320801","5.606381416320801"
"9240","1.311130404472351","1.311130404472351","1.311130404472351","5.525878429412842","5.525878429412842","5.525878429412842"
"9250","1.3313181400299072","1.3313181400299072","1.3313181400299072","5.89599609375","5.89599609375","5.89599609375"
"9260","1.349050521850586","1.349050521850586","1.349050521850586","5.52593994140625","5.52593994140625","5.52593994140625"
"9270","1.3131219148635864","1.3131219148635864","1.3131219148635864","5.698442459106445","5.698442459106445","5.698442459106445"
"9280","1.3554751873016357","1.3554751873016357","1.3554751873016357","5.46646785736084","5.46646785736084","5.46646785736084"
"9290","1.344860315322876","1.344860315322876","1.344860315322876","5.469552993774414","5.469552993774414","5.469552993774414"
"9300","1.2995326519012451","1.2995326519012451","1.2995326519012451","5.478410720825195","5.478410720825195","5.478410720825195"
"9310","1.3341853618621826","1.3341853618621826","1.3341853618621826","5.383332252502441","5.383332252502441","5.383332252502441"
"9320","1.3138337135314941","1.3138337135314941","1.3138337135314941","5.464537620544434","5.464537620544434","5.464537620544434"
"9330","1.3067710399627686","1.3067710399627686","1.3067710399627686","5.632295608520508","5.632295608520508","5.632295608520508"
"9340","1.3465737104415894","1.3465737104415894","1.3465737104415894","7.735949993133545","7.735949993133545","7.735949993133545"
"9350","1.3028111457824707","1.3028111457824707","1.3028111457824707","5.482478618621826","5.482478618621826","5.482478618621826"
"9360","1.339336633682251","1.339336633682251","1.339336633682251","5.527646064758301","5.527646064758301","5.527646064758301"
"9370","1.350032091140747","1.350032091140747","1.350032091140747","5.402773857116699","5.402773857116699","5.402773857116699"
"9380","1.3804724216461182","1.3804724216461182","1.3804724216461182","5.390801906585693","5.390801906585693","5.390801906585693"
"9390","1.3384003639221191","1.3384003639221191","1.3384003639221191","5.416121482849121","5.416121482849121","5.416121482849121"
"9400","1.3350927829742432","1.3350927829742432","1.3350927829742432","5.405564785003662","5.405564785003662","5.405564785003662"
"9410","1.381791353225708","1.381791353225708","1.381791353225708","5.377575874328613","5.377575874328613","5.377575874328613"
"9420","1.2686210870742798","1.2686210870742798","1.2686210870742798","6.243399143218994","6.243399143218994","6.243399143218994"
"9430","1.3545942306518555","1.3545942306518555","1.3545942306518555","5.605596542358398","5.605596542358398","5.605596542358398"
"9440","1.3764324188232422","1.3764324188232422","1.3764324188232422","5.4349212646484375","5.4349212646484375","5.4349212646484375"
"9450","1.2674496173858643","1.2674496173858643","1.2674496173858643","5.528585433959961","5.528585433959961","5.528585433959961"
"9460","1.3516589403152466","1.3516589403152466","1.3516589403152466","5.539781093597412","5.539781093597412","5.539781093597412"
"9470","1.399254560470581","1.399254560470581","1.399254560470581","7.090360641479492","7.090360641479492","7.090360641479492"
"9480","1.305202603340149","1.305202603340149","1.305202603340149","6.1415252685546875","6.1415252685546875","6.1415252685546875"
"9490","1.3083864450454712","1.3083864450454712","1.3083864450454712","5.464120388031006","5.464120388031006","5.464120388031006"
"9500","1.3567595481872559","1.3567595481872559","1.3567595481872559","5.346954822540283","5.346954822540283","5.346954822540283"
"9510","1.3326219320297241","1.3326219320297241","1.3326219320297241","5.272007465362549","5.272007465362549","5.272007465362549"
"9520","1.3468035459518433","1.3468035459518433","1.3468035459518433","5.642878532409668","5.642878532409668","5.642878532409668"
"9530","1.336016297340393","1.336016297340393","1.336016297340393","5.3304829597473145","5.3304829597473145","5.3304829597473145"
"9540","1.3288861513137817","1.3288861513137817","1.3288861513137817","5.447164535522461","5.447164535522461","5.447164535522461"
"9550","1.3286542892456055","1.3286542892456055","1.3286542892456055","5.269773006439209","5.269773006439209","5.269773006439209"
"9560","1.3609226942062378","1.3609226942062378","1.3609226942062378","5.278707504272461","5.278707504272461","5.278707504272461"
"9570","1.3038990497589111","1.3038990497589111","1.3038990497589111","7.037511825561523","7.037511825561523","7.037511825561523"
"9580","1.2995126247406006","1.2995126247406006","1.2995126247406006","5.373451232910156","5.373451232910156","5.373451232910156"
"9590","1.3378643989562988","1.3378643989562988","1.3378643989562988","5.367531776428223","5.367531776428223","5.367531776428223"
"9600","1.3507585525512695","1.3507585525512695","1.3507585525512695","5.247035026550293","5.247035026550293","5.247035026550293"
"9610","1.3295785188674927","1.3295785188674927","1.3295785188674927","5.67513370513916","5.67513370513916","5.67513370513916"
"9620","1.3418116569519043","1.3418116569519043","1.3418116569519043","7.785491943359375","7.785491943359375","7.785491943359375"
"9630","1.271533727645874","1.271533727645874","1.271533727645874","5.302067756652832","5.302067756652832","5.302067756652832"
"9640","1.3894059658050537","1.3894059658050537","1.3894059658050537","5.261054039001465","5.261054039001465","5.261054039001465"
"9650","1.3229637145996094","1.3229637145996094","1.3229637145996094","6.237481117248535","6.237481117248535","6.237481117248535"
"9660","1.3625297546386719","1.3625297546386719","1.3625297546386719","5.218584060668945","5.218584060668945","5.218584060668945"
"9670","1.2680532932281494","1.2680532932281494","1.2680532932281494","5.288496971130371","5.288496971130371","5.288496971130371"
"9680","1.3716962337493896","1.3716962337493896","1.3716962337493896","5.98651123046875","5.98651123046875","5.98651123046875"
"9690","1.3064743280410767","1.3064743280410767","1.3064743280410767","5.338898658752441","5.338898658752441","5.338898658752441"
"9700","1.3651330471038818","1.3651330471038818","1.3651330471038818","5.19368839263916","5.19368839263916","5.19368839263916"
"9710","1.323302149772644","1.323302149772644","1.323302149772644","5.215335845947266","5.215335845947266","5.215335845947266"
"9720","1.3103567361831665","1.3103567361831665","1.3103567361831665","5.819598197937012","5.819598197937012","5.819598197937012"
"9730","1.2902204990386963","1.2902204990386963","1.2902204990386963","5.300378799438477","5.300378799438477","5.300378799438477"
"9740","1.3581362962722778","1.3581362962722778","1.3581362962722778","5.130740165710449","5.130740165710449","5.130740165710449"
"9750","1.3038969039916992","1.3038969039916992","1.3038969039916992","5.1961236000061035","5.1961236000061035","5.1961236000061035"
"9760","1.3436691761016846","1.3436691761016846","1.3436691761016846","5.132625102996826","5.132625102996826","5.132625102996826"
"9770","1.3290133476257324","1.3290133476257324","1.3290133476257324","5.094552040100098","5.094552040100098","5.094552040100098"
"9780","1.3229503631591797","1.3229503631591797","1.3229503631591797","5.146310329437256","5.146310329437256","5.146310329437256"
"9790","1.3254064321517944","1.3254064321517944","1.3254064321517944","5.172558784484863","5.172558784484863","5.172558784484863"
"9800","1.313306450843811","1.313306450843811","1.313306450843811","5.117122173309326","5.117122173309326","5.117122173309326"
"9810","1.3359960317611694","1.3359960317611694","1.3359960317611694","5.106500625610352","5.106500625610352","5.106500625610352"
"9820","1.3457489013671875","1.3457489013671875","1.3457489013671875","5.348244667053223","5.348244667053223","5.348244667053223"
"9830","1.3658945560455322","1.3658945560455322","1.3658945560455322","5.144377708435059","5.144377708435059","5.144377708435059"
"9840","1.3594393730163574","1.3594393730163574","1.3594393730163574","5.090614318847656","5.090614318847656","5.090614318847656"
"9850","1.310496211051941","1.310496211051941","1.310496211051941","5.095329761505127","5.095329761505127","5.095329761505127"
"9860","1.2977852821350098","1.2977852821350098","1.2977852821350098","5.158150672912598","5.158150672912598","5.158150672912598"
"9870","1.3178759813308716","1.3178759813308716","1.3178759813308716","5.0836262702941895","5.0836262702941895","5.0836262702941895"
"9880","1.318751335144043","1.318751335144043","1.318751335144043","6.123304843902588","6.123304843902588","6.123304843902588"
"9890","1.32109797000885","1.32109797000885","1.32109797000885","5.100566864013672","5.100566864013672","5.100566864013672"
"9900","1.2996858358383179","1.2996858358383179","1.2996858358383179","5.091617584228516","5.091617584228516","5.091617584228516"
"9910","1.3772666454315186","1.3772666454315186","1.3772666454315186","5.105746746063232","5.105746746063232","5.105746746063232"
"9920","1.3045443296432495","1.3045443296432495","1.3045443296432495","5.135717391967773","5.135717391967773","5.135717391967773"
"9930","1.3263239860534668","1.3263239860534668","1.3263239860534668","17.804887771606445","17.804887771606445","17.804887771606445"
"9940","1.2870286703109741","1.2870286703109741","1.2870286703109741","5.115240573883057","5.115240573883057","5.115240573883057"
"9950","1.3511080741882324","1.3511080741882324","1.3511080741882324","18.570106506347656","18.570106506347656","18.570106506347656"
"9960","1.328685998916626","1.328685998916626","1.328685998916626","5.068808555603027","5.068808555603027","5.068808555603027"
"9970","1.3502880334854126","1.3502880334854126","1.3502880334854126","5.031488418579102","5.031488418579102","5.031488418579102"
"9980","1.3070902824401855","1.3070902824401855","1.3070902824401855","9.437667846679688","9.437667846679688","9.437667846679688"
"9990","1.317169189453125","1.317169189453125","1.317169189453125","4.956526279449463","4.956526279449463","4.956526279449463"
"9999","1.3638895750045776","1.3638895750045776","1.3638895750045776","5.087120532989502","5.087120532989502","5.087120532989502"
