"Step","main-owt (Run set) - train/loss","main-owt (Run set) - train/loss__MIN","main-owt (Run set) - train/loss__MAX","baseline-ts (Run set 2) - train/loss","baseline-ts (Run set 2) - train/loss__MIN","baseline-ts (Run set 2) - train/loss__MAX"
"7480","3.8965888023376465","3.8965888023376465","3.8965888023376465","1.3125395774841309","1.3125395774841309","1.3125395774841309"
"7490","4.011510372161865","4.011510372161865","4.011510372161865","1.3863799571990967","1.3863799571990967","1.3863799571990967"
"7500","3.971266984939575","3.971266984939575","3.971266984939575","1.382487416267395","1.382487416267395","1.382487416267395"
"7510","3.9823060035705566","3.9823060035705566","3.9823060035705566","1.4076125621795654","1.4076125621795654","1.4076125621795654"
"7520","3.913649082183838","3.913649082183838","3.913649082183838","1.4056718349456787","1.4056718349456787","1.4056718349456787"
"7530","4.011905670166016","4.011905670166016","4.011905670166016","1.3668465614318848","1.3668465614318848","1.3668465614318848"
"7540","3.9599900245666504","3.9599900245666504","3.9599900245666504","1.4026861190795898","1.4026861190795898","1.4026861190795898"
"7550","4.032584190368652","4.032584190368652","4.032584190368652","1.3440489768981934","1.3440489768981934","1.3440489768981934"
"7560","3.996809959411621","3.996809959411621","3.996809959411621","1.3387320041656494","1.3387320041656494","1.3387320041656494"
"7570","4.011427879333496","4.011427879333496","4.011427879333496","1.3357253074645996","1.3357253074645996","1.3357253074645996"
"7580","4.015835762023926","4.015835762023926","4.015835762023926","1.3646820783615112","1.3646820783615112","1.3646820783615112"
"7590","3.9854369163513184","3.9854369163513184","3.9854369163513184","1.365652084350586","1.365652084350586","1.365652084350586"
"7600","4.06148624420166","4.06148624420166","4.06148624420166","1.325828194618225","1.325828194618225","1.325828194618225"
"7610","4.0569658279418945","4.0569658279418945","4.0569658279418945","1.406699538230896","1.406699538230896","1.406699538230896"
"7620","4.044618606567383","4.044618606567383","4.044618606567383","1.334283471107483","1.334283471107483","1.334283471107483"
"7630","4.015734672546387","4.015734672546387","4.015734672546387","1.3642444610595703","1.3642444610595703","1.3642444610595703"
"7640","3.9982221126556396","3.9982221126556396","3.9982221126556396","1.3625168800354004","1.3625168800354004","1.3625168800354004"
"7650","4.050957202911377","4.050957202911377","4.050957202911377","1.3805396556854248","1.3805396556854248","1.3805396556854248"
"7660","4.029189109802246","4.029189109802246","4.029189109802246","1.420048713684082","1.420048713684082","1.420048713684082"
"7670","4.028841018676758","4.028841018676758","4.028841018676758","1.384114146232605","1.384114146232605","1.384114146232605"
"7680","4.052200794219971","4.052200794219971","4.052200794219971","1.317060112953186","1.317060112953186","1.317060112953186"
"7690","3.8991990089416504","3.8991990089416504","3.8991990089416504","1.397050380706787","1.397050380706787","1.397050380706787"
"7700","3.971445322036743","3.971445322036743","3.971445322036743","1.3589125871658325","1.3589125871658325","1.3589125871658325"
"7710","4.0290985107421875","4.0290985107421875","4.0290985107421875","1.3307709693908691","1.3307709693908691","1.3307709693908691"
"7720","3.9777731895446777","3.9777731895446777","3.9777731895446777","1.34065842628479","1.34065842628479","1.34065842628479"
"7730","4.025727272033691","4.025727272033691","4.025727272033691","1.385570764541626","1.385570764541626","1.385570764541626"
"7740","3.9921326637268066","3.9921326637268066","3.9921326637268066","1.3593108654022217","1.3593108654022217","1.3593108654022217"
"7750","4.053316593170166","4.053316593170166","4.053316593170166","1.3965202569961548","1.3965202569961548","1.3965202569961548"
"7760","3.9779791831970215","3.9779791831970215","3.9779791831970215","1.3609490394592285","1.3609490394592285","1.3609490394592285"
"7770","3.9530603885650635","3.9530603885650635","3.9530603885650635","1.3422248363494873","1.3422248363494873","1.3422248363494873"
"7780","4.046835422515869","4.046835422515869","4.046835422515869","1.4028468132019043","1.4028468132019043","1.4028468132019043"
"7790","4.018797397613525","4.018797397613525","4.018797397613525","1.3654508590698242","1.3654508590698242","1.3654508590698242"
"7800","4.051409721374512","4.051409721374512","4.051409721374512","1.3505957126617432","1.3505957126617432","1.3505957126617432"
"7810","4.052316665649414","4.052316665649414","4.052316665649414","1.354797601699829","1.354797601699829","1.354797601699829"
"7820","4.025544166564941","4.025544166564941","4.025544166564941","1.35200834274292","1.35200834274292","1.35200834274292"
"7830","4.004303932189941","4.004303932189941","4.004303932189941","1.3284273147583008","1.3284273147583008","1.3284273147583008"
"7840","4.031831741333008","4.031831741333008","4.031831741333008","1.3366619348526","1.3366619348526","1.3366619348526"
"7850","3.965463638305664","3.965463638305664","3.965463638305664","1.3300024271011353","1.3300024271011353","1.3300024271011353"
"7860","4.033024787902832","4.033024787902832","4.033024787902832","1.3427599668502808","1.3427599668502808","1.3427599668502808"
"7870","3.9693613052368164","3.9693613052368164","3.9693613052368164","1.3580825328826904","1.3580825328826904","1.3580825328826904"
"7880","4.014437675476074","4.014437675476074","4.014437675476074","1.301769495010376","1.301769495010376","1.301769495010376"
"7890","3.999772071838379","3.999772071838379","3.999772071838379","1.3478596210479736","1.3478596210479736","1.3478596210479736"
"7900","4.031179428100586","4.031179428100586","4.031179428100586","1.322368860244751","1.322368860244751","1.322368860244751"
"7910","4.024946689605713","4.024946689605713","4.024946689605713","1.3726989030838013","1.3726989030838013","1.3726989030838013"
"7920","3.964836597442627","3.964836597442627","3.964836597442627","1.3342065811157227","1.3342065811157227","1.3342065811157227"
"7930","3.988405227661133","3.988405227661133","3.988405227661133","1.3195781707763672","1.3195781707763672","1.3195781707763672"
"7940","4.006037712097168","4.006037712097168","4.006037712097168","1.3731825351715088","1.3731825351715088","1.3731825351715088"
"7950","4.064272880554199","4.064272880554199","4.064272880554199","1.3568904399871826","1.3568904399871826","1.3568904399871826"
"7960","4.052023887634277","4.052023887634277","4.052023887634277","1.339591383934021","1.339591383934021","1.339591383934021"
"7970","4.044902801513672","4.044902801513672","4.044902801513672","1.3561582565307617","1.3561582565307617","1.3561582565307617"
"7980","3.979875326156616","3.979875326156616","3.979875326156616","1.3209847211837769","1.3209847211837769","1.3209847211837769"
"7990","4.0461835861206055","4.0461835861206055","4.0461835861206055","1.3414628505706787","1.3414628505706787","1.3414628505706787"
"8000","4.002608776092529","4.002608776092529","4.002608776092529","1.3361515998840332","1.3361515998840332","1.3361515998840332"
"8010","3.9377222061157227","3.9377222061157227","3.9377222061157227","1.3914164304733276","1.3914164304733276","1.3914164304733276"
"8020","4.028524398803711","4.028524398803711","4.028524398803711","1.3803234100341797","1.3803234100341797","1.3803234100341797"
"8030","3.9889602661132812","3.9889602661132812","3.9889602661132812","1.3881161212921143","1.3881161212921143","1.3881161212921143"
"8040","3.9407739639282227","3.9407739639282227","3.9407739639282227","1.380677580833435","1.380677580833435","1.380677580833435"
"8050","3.9791879653930664","3.9791879653930664","3.9791879653930664","1.3725743293762207","1.3725743293762207","1.3725743293762207"
"8060","4.003110408782959","4.003110408782959","4.003110408782959","1.3740757703781128","1.3740757703781128","1.3740757703781128"
"8070","4.01109504699707","4.01109504699707","4.01109504699707","1.362824559211731","1.362824559211731","1.362824559211731"
"8080","4.052961826324463","4.052961826324463","4.052961826324463","1.307335615158081","1.307335615158081","1.307335615158081"
"8090","3.966231346130371","3.966231346130371","3.966231346130371","1.3550429344177246","1.3550429344177246","1.3550429344177246"
"8100","3.959674119949341","3.959674119949341","3.959674119949341","1.3687896728515625","1.3687896728515625","1.3687896728515625"
"8110","4.036871910095215","4.036871910095215","4.036871910095215","1.3745557069778442","1.3745557069778442","1.3745557069778442"
"8120","3.9876112937927246","3.9876112937927246","3.9876112937927246","1.3543823957443237","1.3543823957443237","1.3543823957443237"
"8130","3.9622232913970947","3.9622232913970947","3.9622232913970947","1.3733878135681152","1.3733878135681152","1.3733878135681152"
"8140","3.927032470703125","3.927032470703125","3.927032470703125","1.3566251993179321","1.3566251993179321","1.3566251993179321"
"8150","3.973114252090454","3.973114252090454","3.973114252090454","1.2812385559082031","1.2812385559082031","1.2812385559082031"
"8160","3.989760637283325","3.989760637283325","3.989760637283325","1.3571157455444336","1.3571157455444336","1.3571157455444336"
"8170","3.974560499191284","3.974560499191284","3.974560499191284","1.4062860012054443","1.4062860012054443","1.4062860012054443"
"8180","3.919529438018799","3.919529438018799","3.919529438018799","1.3506864309310913","1.3506864309310913","1.3506864309310913"
"8190","3.9709999561309814","3.9709999561309814","3.9709999561309814","1.3679924011230469","1.3679924011230469","1.3679924011230469"
"8200","3.9961986541748047","3.9961986541748047","3.9961986541748047","1.340539813041687","1.340539813041687","1.340539813041687"
"8210","3.9760584831237793","3.9760584831237793","3.9760584831237793","1.3621408939361572","1.3621408939361572","1.3621408939361572"
"8220","4.016358852386475","4.016358852386475","4.016358852386475","1.3455941677093506","1.3455941677093506","1.3455941677093506"
"8230","3.9836783409118652","3.9836783409118652","3.9836783409118652","1.3681960105895996","1.3681960105895996","1.3681960105895996"
"8240","3.997999429702759","3.997999429702759","3.997999429702759","1.3584132194519043","1.3584132194519043","1.3584132194519043"
"8250","4.021904468536377","4.021904468536377","4.021904468536377","1.3384270668029785","1.3384270668029785","1.3384270668029785"
"8260","3.9278621673583984","3.9278621673583984","3.9278621673583984","1.3421636819839478","1.3421636819839478","1.3421636819839478"
"8270","4.065964698791504","4.065964698791504","4.065964698791504","1.3188281059265137","1.3188281059265137","1.3188281059265137"
"8280","4.00782585144043","4.00782585144043","4.00782585144043","1.3723409175872803","1.3723409175872803","1.3723409175872803"
"8290","4.0185956954956055","4.0185956954956055","4.0185956954956055","1.3538203239440918","1.3538203239440918","1.3538203239440918"
"8300","4.047306537628174","4.047306537628174","4.047306537628174","1.3201274871826172","1.3201274871826172","1.3201274871826172"
"8310","3.988576650619507","3.988576650619507","3.988576650619507","1.3151419162750244","1.3151419162750244","1.3151419162750244"
"8320","3.9948372840881348","3.9948372840881348","3.9948372840881348","1.3329343795776367","1.3329343795776367","1.3329343795776367"
"8330","3.962911605834961","3.962911605834961","3.962911605834961","1.3602523803710938","1.3602523803710938","1.3602523803710938"
"8340","3.8816590309143066","3.8816590309143066","3.8816590309143066","1.333778738975525","1.333778738975525","1.333778738975525"
"8350","4.046794891357422","4.046794891357422","4.046794891357422","1.3577587604522705","1.3577587604522705","1.3577587604522705"
"8360","3.976970911026001","3.976970911026001","3.976970911026001","1.3836233615875244","1.3836233615875244","1.3836233615875244"
"8370","3.9501781463623047","3.9501781463623047","3.9501781463623047","1.3913073539733887","1.3913073539733887","1.3913073539733887"
"8380","3.959129571914673","3.959129571914673","3.959129571914673","1.3822027444839478","1.3822027444839478","1.3822027444839478"
"8390","4.065896987915039","4.065896987915039","4.065896987915039","1.3602598905563354","1.3602598905563354","1.3602598905563354"
"8400","3.9854912757873535","3.9854912757873535","3.9854912757873535","1.3445968627929688","1.3445968627929688","1.3445968627929688"
"8410","3.960385799407959","3.960385799407959","3.960385799407959","1.3565565347671509","1.3565565347671509","1.3565565347671509"
"8420","4.015676498413086","4.015676498413086","4.015676498413086","1.3210225105285645","1.3210225105285645","1.3210225105285645"
"8430","3.989232063293457","3.989232063293457","3.989232063293457","1.3608733415603638","1.3608733415603638","1.3608733415603638"
"8440","3.9677720069885254","3.9677720069885254","3.9677720069885254","1.3313087224960327","1.3313087224960327","1.3313087224960327"
"8450","3.9254794120788574","3.9254794120788574","3.9254794120788574","1.3504445552825928","1.3504445552825928","1.3504445552825928"
"8460","3.9634335041046143","3.9634335041046143","3.9634335041046143","1.3784306049346924","1.3784306049346924","1.3784306049346924"
"8470","4.01967716217041","4.01967716217041","4.01967716217041","1.3711562156677246","1.3711562156677246","1.3711562156677246"
"8480","3.9651646614074707","3.9651646614074707","3.9651646614074707","1.3264166116714478","1.3264166116714478","1.3264166116714478"
"8490","3.946434259414673","3.946434259414673","3.946434259414673","1.3574235439300537","1.3574235439300537","1.3574235439300537"
"8500","3.9347434043884277","3.9347434043884277","3.9347434043884277","1.3892402648925781","1.3892402648925781","1.3892402648925781"
"8510","3.984950304031372","3.984950304031372","3.984950304031372","1.3801995515823364","1.3801995515823364","1.3801995515823364"
"8520","3.927706718444824","3.927706718444824","3.927706718444824","1.3479394912719727","1.3479394912719727","1.3479394912719727"
"8530","3.964430093765259","3.964430093765259","3.964430093765259","1.3695504665374756","1.3695504665374756","1.3695504665374756"
"8540","3.902970314025879","3.902970314025879","3.902970314025879","1.3307968378067017","1.3307968378067017","1.3307968378067017"
"8550","3.99707293510437","3.99707293510437","3.99707293510437","1.3685250282287598","1.3685250282287598","1.3685250282287598"
"8560","3.933535575866699","3.933535575866699","3.933535575866699","1.3467912673950195","1.3467912673950195","1.3467912673950195"
"8570","3.9507806301116943","3.9507806301116943","3.9507806301116943","1.337946891784668","1.337946891784668","1.337946891784668"
"8580","3.9458794593811035","3.9458794593811035","3.9458794593811035","1.3209378719329834","1.3209378719329834","1.3209378719329834"
"8590","3.9164857864379883","3.9164857864379883","3.9164857864379883","1.2934918403625488","1.2934918403625488","1.2934918403625488"
"8600","3.9998154640197754","3.9998154640197754","3.9998154640197754","1.3481823205947876","1.3481823205947876","1.3481823205947876"
"8610","3.926035165786743","3.926035165786743","3.926035165786743","1.3307232856750488","1.3307232856750488","1.3307232856750488"
"8620","3.9371094703674316","3.9371094703674316","3.9371094703674316","1.320796251296997","1.320796251296997","1.320796251296997"
"8630","3.9365744590759277","3.9365744590759277","3.9365744590759277","1.2969179153442383","1.2969179153442383","1.2969179153442383"
"8640","4.0027618408203125","4.0027618408203125","4.0027618408203125","1.3495737314224243","1.3495737314224243","1.3495737314224243"
"8650","4.0096564292907715","4.0096564292907715","4.0096564292907715","1.3630304336547852","1.3630304336547852","1.3630304336547852"
"8660","3.969426155090332","3.969426155090332","3.969426155090332","1.3152520656585693","1.3152520656585693","1.3152520656585693"
"8670","3.9703962802886963","3.9703962802886963","3.9703962802886963","1.3329479694366455","1.3329479694366455","1.3329479694366455"
"8680","4.002686977386475","4.002686977386475","4.002686977386475","1.371315360069275","1.371315360069275","1.371315360069275"
"8690","3.9452600479125977","3.9452600479125977","3.9452600479125977","1.3488894701004028","1.3488894701004028","1.3488894701004028"
"8700","3.8708832263946533","3.8708832263946533","3.8708832263946533","1.3205927610397339","1.3205927610397339","1.3205927610397339"
"8710","3.9167747497558594","3.9167747497558594","3.9167747497558594","1.3048803806304932","1.3048803806304932","1.3048803806304932"
"8720","4.0078654289245605","4.0078654289245605","4.0078654289245605","1.352027177810669","1.352027177810669","1.352027177810669"
"8730","3.960510015487671","3.960510015487671","3.960510015487671","1.348785400390625","1.348785400390625","1.348785400390625"
"8740","3.931763172149658","3.931763172149658","3.931763172149658","1.3061046600341797","1.3061046600341797","1.3061046600341797"
"8750","3.9610166549682617","3.9610166549682617","3.9610166549682617","1.4000053405761719","1.4000053405761719","1.4000053405761719"
"8760","3.912977457046509","3.912977457046509","3.912977457046509","1.3261439800262451","1.3261439800262451","1.3261439800262451"
"8770","4.017129898071289","4.017129898071289","4.017129898071289","1.3630383014678955","1.3630383014678955","1.3630383014678955"
"8780","3.956540107727051","3.956540107727051","3.956540107727051","1.3304145336151123","1.3304145336151123","1.3304145336151123"
"8790","3.987358808517456","3.987358808517456","3.987358808517456","1.3381507396697998","1.3381507396697998","1.3381507396697998"
"8800","3.936156988143921","3.936156988143921","3.936156988143921","1.316638708114624","1.316638708114624","1.316638708114624"
"8810","3.959059953689575","3.959059953689575","3.959059953689575","1.3257005214691162","1.3257005214691162","1.3257005214691162"
"8820","3.9570508003234863","3.9570508003234863","3.9570508003234863","1.3241204023361206","1.3241204023361206","1.3241204023361206"
"8830","3.923511028289795","3.923511028289795","3.923511028289795","1.3574597835540771","1.3574597835540771","1.3574597835540771"
"8840","3.9349966049194336","3.9349966049194336","3.9349966049194336","1.3358349800109863","1.3358349800109863","1.3358349800109863"
"8850","3.9023633003234863","3.9023633003234863","3.9023633003234863","1.273676872253418","1.273676872253418","1.273676872253418"
"8860","3.977717399597168","3.977717399597168","3.977717399597168","1.3475892543792725","1.3475892543792725","1.3475892543792725"
"8870","3.9513368606567383","3.9513368606567383","3.9513368606567383","1.358206033706665","1.358206033706665","1.358206033706665"
"8880","3.9893503189086914","3.9893503189086914","3.9893503189086914","1.3454272747039795","1.3454272747039795","1.3454272747039795"
"8890","3.9526915550231934","3.9526915550231934","3.9526915550231934","1.3307304382324219","1.3307304382324219","1.3307304382324219"
"8900","3.9315247535705566","3.9315247535705566","3.9315247535705566","1.3979854583740234","1.3979854583740234","1.3979854583740234"
"8910","3.9895682334899902","3.9895682334899902","3.9895682334899902","1.287055492401123","1.287055492401123","1.287055492401123"
"8920","3.9703152179718018","3.9703152179718018","3.9703152179718018","1.3446681499481201","1.3446681499481201","1.3446681499481201"
"8930","3.933870553970337","3.933870553970337","3.933870553970337","1.4145740270614624","1.4145740270614624","1.4145740270614624"
"8940","3.9007906913757324","3.9007906913757324","3.9007906913757324","1.3029309511184692","1.3029309511184692","1.3029309511184692"
"8950","3.9603142738342285","3.9603142738342285","3.9603142738342285","1.3539464473724365","1.3539464473724365","1.3539464473724365"
"8960","4.095919609069824","4.095919609069824","4.095919609069824","1.3501214981079102","1.3501214981079102","1.3501214981079102"
"8970","3.8998918533325195","3.8998918533325195","3.8998918533325195","1.3631088733673096","1.3631088733673096","1.3631088733673096"
"8980","3.9161581993103027","3.9161581993103027","3.9161581993103027","1.3287725448608398","1.3287725448608398","1.3287725448608398"
"8990","3.9968767166137695","3.9968767166137695","3.9968767166137695","1.3635673522949219","1.3635673522949219","1.3635673522949219"
"9000","3.964232921600342","3.964232921600342","3.964232921600342","1.3696000576019287","1.3696000576019287","1.3696000576019287"
"9010","3.9962735176086426","3.9962735176086426","3.9962735176086426","1.3068757057189941","1.3068757057189941","1.3068757057189941"
"9020","3.962334632873535","3.962334632873535","3.962334632873535","1.3635637760162354","1.3635637760162354","1.3635637760162354"
"9030","3.9447410106658936","3.9447410106658936","3.9447410106658936","1.364654302597046","1.364654302597046","1.364654302597046"
"9040","3.9334356784820557","3.9334356784820557","3.9334356784820557","1.3439115285873413","1.3439115285873413","1.3439115285873413"
"9050","3.9936254024505615","3.9936254024505615","3.9936254024505615","1.324285864830017","1.324285864830017","1.324285864830017"
"9060","3.9376208782196045","3.9376208782196045","3.9376208782196045","1.293658971786499","1.293658971786499","1.293658971786499"
"9070","3.915250778198242","3.915250778198242","3.915250778198242","1.3455413579940796","1.3455413579940796","1.3455413579940796"
"9080","3.9655420780181885","3.9655420780181885","3.9655420780181885","1.3299801349639893","1.3299801349639893","1.3299801349639893"
"9090","3.872128963470459","3.872128963470459","3.872128963470459","1.334007978439331","1.334007978439331","1.334007978439331"
"9100","3.9647579193115234","3.9647579193115234","3.9647579193115234","1.3214045763015747","1.3214045763015747","1.3214045763015747"
"9110","3.9078521728515625","3.9078521728515625","3.9078521728515625","1.3041729927062988","1.3041729927062988","1.3041729927062988"
"9120","3.9238574504852295","3.9238574504852295","3.9238574504852295","1.3033250570297241","1.3033250570297241","1.3033250570297241"
"9130","3.9686896800994873","3.9686896800994873","3.9686896800994873","1.3625714778900146","1.3625714778900146","1.3625714778900146"
"9140","3.887302875518799","3.887302875518799","3.887302875518799","1.3674540519714355","1.3674540519714355","1.3674540519714355"
"9150","4.011813640594482","4.011813640594482","4.011813640594482","1.3263041973114014","1.3263041973114014","1.3263041973114014"
"9160","3.9511172771453857","3.9511172771453857","3.9511172771453857","1.3670934438705444","1.3670934438705444","1.3670934438705444"
"9170","4.0817179679870605","4.0817179679870605","4.0817179679870605","1.3248573541641235","1.3248573541641235","1.3248573541641235"
"9180","3.9344465732574463","3.9344465732574463","3.9344465732574463","1.3310185670852661","1.3310185670852661","1.3310185670852661"
"9190","3.95051646232605","3.95051646232605","3.95051646232605","1.2962658405303955","1.2962658405303955","1.2962658405303955"
"9200","3.9611878395080566","3.9611878395080566","3.9611878395080566","1.3288788795471191","1.3288788795471191","1.3288788795471191"
"9210","3.948725461959839","3.948725461959839","3.948725461959839","1.309408187866211","1.309408187866211","1.309408187866211"
"9220","4.033179759979248","4.033179759979248","4.033179759979248","1.3356504440307617","1.3356504440307617","1.3356504440307617"
"9230","3.994356155395508","3.994356155395508","3.994356155395508","1.2907729148864746","1.2907729148864746","1.2907729148864746"
"9240","3.924365997314453","3.924365997314453","3.924365997314453","1.311130404472351","1.311130404472351","1.311130404472351"
"9250","3.999749183654785","3.999749183654785","3.999749183654785","1.3313181400299072","1.3313181400299072","1.3313181400299072"
"9260","3.9645402431488037","3.9645402431488037","3.9645402431488037","1.349050521850586","1.349050521850586","1.349050521850586"
"9270","3.9443843364715576","3.9443843364715576","3.9443843364715576","1.3131219148635864","1.3131219148635864","1.3131219148635864"
"9280","3.9415206909179688","3.9415206909179688","3.9415206909179688","1.3554751873016357","1.3554751873016357","1.3554751873016357"
"9290","3.880657911300659","3.880657911300659","3.880657911300659","1.344860315322876","1.344860315322876","1.344860315322876"
"9300","3.952106475830078","3.952106475830078","3.952106475830078","1.2995326519012451","1.2995326519012451","1.2995326519012451"
"9310","3.950819253921509","3.950819253921509","3.950819253921509","1.3341853618621826","1.3341853618621826","1.3341853618621826"
"9320","4.011109352111816","4.011109352111816","4.011109352111816","1.3138337135314941","1.3138337135314941","1.3138337135314941"
"9330","3.908193826675415","3.908193826675415","3.908193826675415","1.3067710399627686","1.3067710399627686","1.3067710399627686"
"9340","3.9252777099609375","3.9252777099609375","3.9252777099609375","1.3465737104415894","1.3465737104415894","1.3465737104415894"
"9350","3.882453203201294","3.882453203201294","3.882453203201294","1.3028111457824707","1.3028111457824707","1.3028111457824707"
"9360","3.9699106216430664","3.9699106216430664","3.9699106216430664","1.339336633682251","1.339336633682251","1.339336633682251"
"9370","3.918991804122925","3.918991804122925","3.918991804122925","1.350032091140747","1.350032091140747","1.350032091140747"
"9380","3.880211114883423","3.880211114883423","3.880211114883423","1.3804724216461182","1.3804724216461182","1.3804724216461182"
"9390","3.983835458755493","3.983835458755493","3.983835458755493","1.3384003639221191","1.3384003639221191","1.3384003639221191"
"9400","3.884716033935547","3.884716033935547","3.884716033935547","1.3350927829742432","1.3350927829742432","1.3350927829742432"
"9410","3.969532012939453","3.969532012939453","3.969532012939453","1.381791353225708","1.381791353225708","1.381791353225708"
"9420","3.9746785163879395","3.9746785163879395","3.9746785163879395","1.2686210870742798","1.2686210870742798","1.2686210870742798"
"9430","3.900545120239258","3.900545120239258","3.900545120239258","1.3545942306518555","1.3545942306518555","1.3545942306518555"
"9440","3.8926639556884766","3.8926639556884766","3.8926639556884766","1.3764324188232422","1.3764324188232422","1.3764324188232422"
"9450","4.0151448249816895","4.0151448249816895","4.0151448249816895","1.2674496173858643","1.2674496173858643","1.2674496173858643"
"9460","3.9850549697875977","3.9850549697875977","3.9850549697875977","1.3516589403152466","1.3516589403152466","1.3516589403152466"
"9470","3.9709413051605225","3.9709413051605225","3.9709413051605225","1.399254560470581","1.399254560470581","1.399254560470581"
"9480","3.9831061363220215","3.9831061363220215","3.9831061363220215","1.305202603340149","1.305202603340149","1.305202603340149"
"9490","3.8903937339782715","3.8903937339782715","3.8903937339782715","1.3083864450454712","1.3083864450454712","1.3083864450454712"
"9500","3.913134813308716","3.913134813308716","3.913134813308716","1.3567595481872559","1.3567595481872559","1.3567595481872559"
"9510","3.867421865463257","3.867421865463257","3.867421865463257","1.3326219320297241","1.3326219320297241","1.3326219320297241"
"9520","3.9708199501037598","3.9708199501037598","3.9708199501037598","1.3468035459518433","1.3468035459518433","1.3468035459518433"
"9530","3.877558708190918","3.877558708190918","3.877558708190918","1.336016297340393","1.336016297340393","1.336016297340393"
"9540","3.9420037269592285","3.9420037269592285","3.9420037269592285","1.3288861513137817","1.3288861513137817","1.3288861513137817"
"9550","3.8558428287506104","3.8558428287506104","3.8558428287506104","1.3286542892456055","1.3286542892456055","1.3286542892456055"
"9560","3.9554195404052734","3.9554195404052734","3.9554195404052734","1.3609226942062378","1.3609226942062378","1.3609226942062378"
"9570","3.925248622894287","3.925248622894287","3.925248622894287","1.3038990497589111","1.3038990497589111","1.3038990497589111"
"9580","3.9225680828094482","3.9225680828094482","3.9225680828094482","1.2995126247406006","1.2995126247406006","1.2995126247406006"
"9590","3.9312021732330322","3.9312021732330322","3.9312021732330322","1.3378643989562988","1.3378643989562988","1.3378643989562988"
"9600","3.993102788925171","3.993102788925171","3.993102788925171","1.3507585525512695","1.3507585525512695","1.3507585525512695"
"9610","3.9013795852661133","3.9013795852661133","3.9013795852661133","1.3295785188674927","1.3295785188674927","1.3295785188674927"
"9620","3.968445301055908","3.968445301055908","3.968445301055908","1.3418116569519043","1.3418116569519043","1.3418116569519043"
"9630","3.91139554977417","3.91139554977417","3.91139554977417","1.271533727645874","1.271533727645874","1.271533727645874"
"9640","3.9234097003936768","3.9234097003936768","3.9234097003936768","1.3894059658050537","1.3894059658050537","1.3894059658050537"
"9650","3.9508590698242188","3.9508590698242188","3.9508590698242188","1.3229637145996094","1.3229637145996094","1.3229637145996094"
"9660","3.8615503311157227","3.8615503311157227","3.8615503311157227","1.3625297546386719","1.3625297546386719","1.3625297546386719"
"9670","3.9109153747558594","3.9109153747558594","3.9109153747558594","1.2680532932281494","1.2680532932281494","1.2680532932281494"
"9680","3.8621606826782227","3.8621606826782227","3.8621606826782227","1.3716962337493896","1.3716962337493896","1.3716962337493896"
"9690","3.955313205718994","3.955313205718994","3.955313205718994","1.3064743280410767","1.3064743280410767","1.3064743280410767"
"9700","3.9539594650268555","3.9539594650268555","3.9539594650268555","1.3651330471038818","1.3651330471038818","1.3651330471038818"
"9710","3.9704370498657227","3.9704370498657227","3.9704370498657227","1.323302149772644","1.323302149772644","1.323302149772644"
"9720","3.9257166385650635","3.9257166385650635","3.9257166385650635","1.3103567361831665","1.3103567361831665","1.3103567361831665"
"9730","3.897836208343506","3.897836208343506","3.897836208343506","1.2902204990386963","1.2902204990386963","1.2902204990386963"
"9740","3.9325740337371826","3.9325740337371826","3.9325740337371826","1.3581362962722778","1.3581362962722778","1.3581362962722778"
"9750","3.9207677841186523","3.9207677841186523","3.9207677841186523","1.3038969039916992","1.3038969039916992","1.3038969039916992"
"9760","3.965561628341675","3.965561628341675","3.965561628341675","1.3436691761016846","1.3436691761016846","1.3436691761016846"
"9770","3.9221673011779785","3.9221673011779785","3.9221673011779785","1.3290133476257324","1.3290133476257324","1.3290133476257324"
"9780","3.905761241912842","3.905761241912842","3.905761241912842","1.3229503631591797","1.3229503631591797","1.3229503631591797"
"9790","4.034115314483643","4.034115314483643","4.034115314483643","1.3254064321517944","1.3254064321517944","1.3254064321517944"
"9800","3.9164657592773438","3.9164657592773438","3.9164657592773438","1.313306450843811","1.313306450843811","1.313306450843811"
"9810","3.8957676887512207","3.8957676887512207","3.8957676887512207","1.3359960317611694","1.3359960317611694","1.3359960317611694"
"9820","3.9401373863220215","3.9401373863220215","3.9401373863220215","1.3457489013671875","1.3457489013671875","1.3457489013671875"
"9830","3.892761468887329","3.892761468887329","3.892761468887329","1.3658945560455322","1.3658945560455322","1.3658945560455322"
"9840","3.8798253536224365","3.8798253536224365","3.8798253536224365","1.3594393730163574","1.3594393730163574","1.3594393730163574"
"9850","4.018648624420166","4.018648624420166","4.018648624420166","1.310496211051941","1.310496211051941","1.310496211051941"
"9860","3.959359884262085","3.959359884262085","3.959359884262085","1.2977852821350098","1.2977852821350098","1.2977852821350098"
"9870","3.8860950469970703","3.8860950469970703","3.8860950469970703","1.3178759813308716","1.3178759813308716","1.3178759813308716"
"9880","3.9467110633850098","3.9467110633850098","3.9467110633850098","1.318751335144043","1.318751335144043","1.318751335144043"
"9890","3.962324857711792","3.962324857711792","3.962324857711792","1.32109797000885","1.32109797000885","1.32109797000885"
"9900","4.000171661376953","4.000171661376953","4.000171661376953","1.2996858358383179","1.2996858358383179","1.2996858358383179"
"9910","3.9901034832000732","3.9901034832000732","3.9901034832000732","1.3772666454315186","1.3772666454315186","1.3772666454315186"
