"Step","baseline-ts - train/loss","baseline-ts - train/loss__MIN","baseline-ts - train/loss__MAX","baseline-ts-lr0.001-prenorm2postnorm - train/loss","baseline-ts-lr0.001-prenorm2postnorm - train/loss__MIN","baseline-ts-lr0.001-prenorm2postnorm - train/loss__MAX","baseline-ts-lr0.001 - train/loss","baseline-ts-lr0.001 - train/loss__MIN","baseline-ts-lr0.001 - train/loss__MAX","baseline-ts-lr0.0003-prenorm2postnorm - train/loss","baseline-ts-lr0.0003-prenorm2postnorm - train/loss__MIN","baseline-ts-lr0.0003-prenorm2postnorm - train/loss__MAX","baseline-ts-lr0.0003 - train/loss","baseline-ts-lr0.0003 - train/loss__MIN","baseline-ts-lr0.0003 - train/loss__MAX","baseline-ts-prenorm2postnorm - train/loss","baseline-ts-prenorm2postnorm - train/loss__MIN","baseline-ts-prenorm2postnorm - train/loss__MAX"
"3190","1.5428760051727295","1.5428760051727295","1.5428760051727295","1.6391122341156006","1.6391122341156006","1.6391122341156006","1.6209629774093628","1.6209629774093628","1.6209629774093628","1.8031983375549316","1.8031983375549316","1.8031983375549316","1.7412257194519043","1.7412257194519043","1.7412257194519043","5.798989772796631","5.798989772796631","5.798989772796631"
"3200","1.5528712272644043","1.5528712272644043","1.5528712272644043","1.6139875650405884","1.6139875650405884","1.6139875650405884","1.562964677810669","1.562964677810669","1.562964677810669","1.7772467136383057","1.7772467136383057","1.7772467136383057","1.7713598012924194","1.7713598012924194","1.7713598012924194","5.806161880493164","5.806161880493164","5.806161880493164"
"3210","1.5500667095184326","1.5500667095184326","1.5500667095184326","1.5817022323608398","1.5817022323608398","1.5817022323608398","1.6085948944091797","1.6085948944091797","1.6085948944091797","1.7883625030517578","1.7883625030517578","1.7883625030517578","1.7138950824737549","1.7138950824737549","1.7138950824737549","5.8672943115234375","5.8672943115234375","5.8672943115234375"
"3220","1.5032029151916504","1.5032029151916504","1.5032029151916504","1.6434539556503296","1.6434539556503296","1.6434539556503296","1.6123508214950562","1.6123508214950562","1.6123508214950562","1.729731559753418","1.729731559753418","1.729731559753418","1.7078328132629395","1.7078328132629395","1.7078328132629395","5.783740997314453","5.783740997314453","5.783740997314453"
"3230","1.5473344326019287","1.5473344326019287","1.5473344326019287","1.6128208637237549","1.6128208637237549","1.6128208637237549","1.5712237358093262","1.5712237358093262","1.5712237358093262","1.7264126539230347","1.7264126539230347","1.7264126539230347","1.758902907371521","1.758902907371521","1.758902907371521","5.811090469360352","5.811090469360352","5.811090469360352"
"3240","1.5230823755264282","1.5230823755264282","1.5230823755264282","1.5605477094650269","1.5605477094650269","1.5605477094650269","1.6103308200836182","1.6103308200836182","1.6103308200836182","1.7078572511672974","1.7078572511672974","1.7078572511672974","1.7372405529022217","1.7372405529022217","1.7372405529022217","5.813597202301025","5.813597202301025","5.813597202301025"
"3250","1.535889744758606","1.535889744758606","1.535889744758606","1.5956761837005615","1.5956761837005615","1.5956761837005615","1.5038926601409912","1.5038926601409912","1.5038926601409912","1.7808728218078613","1.7808728218078613","1.7808728218078613","1.691650629043579","1.691650629043579","1.691650629043579","5.806666851043701","5.806666851043701","5.806666851043701"
"3260","1.580275535583496","1.580275535583496","1.580275535583496","1.5764551162719727","1.5764551162719727","1.5764551162719727","1.620347499847412","1.620347499847412","1.620347499847412","1.7498581409454346","1.7498581409454346","1.7498581409454346","1.725097894668579","1.725097894668579","1.725097894668579","5.789682388305664","5.789682388305664","5.789682388305664"
"3270","1.54184889793396","1.54184889793396","1.54184889793396","1.5851117372512817","1.5851117372512817","1.5851117372512817","1.5431604385375977","1.5431604385375977","1.5431604385375977","1.7118096351623535","1.7118096351623535","1.7118096351623535","1.7790426015853882","1.7790426015853882","1.7790426015853882","5.828850746154785","5.828850746154785","5.828850746154785"
"3280","1.5617022514343262","1.5617022514343262","1.5617022514343262","1.6463298797607422","1.6463298797607422","1.6463298797607422","1.6449368000030518","1.6449368000030518","1.6449368000030518","1.7619142532348633","1.7619142532348633","1.7619142532348633","1.7806671857833862","1.7806671857833862","1.7806671857833862","5.819841384887695","5.819841384887695","5.819841384887695"
"3290","1.4975628852844238","1.4975628852844238","1.4975628852844238","1.604077935218811","1.604077935218811","1.604077935218811","1.5851472616195679","1.5851472616195679","1.5851472616195679","1.7696728706359863","1.7696728706359863","1.7696728706359863","1.6968003511428833","1.6968003511428833","1.6968003511428833","5.8156352043151855","5.8156352043151855","5.8156352043151855"
"3300","1.527591347694397","1.527591347694397","1.527591347694397","1.6598594188690186","1.6598594188690186","1.6598594188690186","1.6146632432937622","1.6146632432937622","1.6146632432937622","1.7241357564926147","1.7241357564926147","1.7241357564926147","1.7708768844604492","1.7708768844604492","1.7708768844604492","5.829703330993652","5.829703330993652","5.829703330993652"
"3310","1.5241451263427734","1.5241451263427734","1.5241451263427734","1.5633680820465088","1.5633680820465088","1.5633680820465088","1.574205756187439","1.574205756187439","1.574205756187439","1.7892577648162842","1.7892577648162842","1.7892577648162842","1.726672887802124","1.726672887802124","1.726672887802124","5.8053879737854","5.8053879737854","5.8053879737854"
"3320","1.5103931427001953","1.5103931427001953","1.5103931427001953","1.6158565282821655","1.6158565282821655","1.6158565282821655","1.6065874099731445","1.6065874099731445","1.6065874099731445","1.6647663116455078","1.6647663116455078","1.6647663116455078","1.771395206451416","1.771395206451416","1.771395206451416","5.810046195983887","5.810046195983887","5.810046195983887"
"3330","1.5646830797195435","1.5646830797195435","1.5646830797195435","1.6039888858795166","1.6039888858795166","1.6039888858795166","1.568296194076538","1.568296194076538","1.568296194076538","1.80220627784729","1.80220627784729","1.80220627784729","1.732173204421997","1.732173204421997","1.732173204421997","5.864148139953613","5.864148139953613","5.864148139953613"
"3340","1.5421311855316162","1.5421311855316162","1.5421311855316162","1.5718111991882324","1.5718111991882324","1.5718111991882324","1.5524728298187256","1.5524728298187256","1.5524728298187256","1.736798644065857","1.736798644065857","1.736798644065857","1.7373945713043213","1.7373945713043213","1.7373945713043213","5.799306869506836","5.799306869506836","5.799306869506836"
"3350","1.543567419052124","1.543567419052124","1.543567419052124","1.598921298980713","1.598921298980713","1.598921298980713","1.5431699752807617","1.5431699752807617","1.5431699752807617","1.7389819622039795","1.7389819622039795","1.7389819622039795","1.712837815284729","1.712837815284729","1.712837815284729","5.813385486602783","5.813385486602783","5.813385486602783"
"3360","1.471883773803711","1.471883773803711","1.471883773803711","1.6403816938400269","1.6403816938400269","1.6403816938400269","1.585456132888794","1.585456132888794","1.585456132888794","1.702603816986084","1.702603816986084","1.702603816986084","1.726576328277588","1.726576328277588","1.726576328277588","5.813868999481201","5.813868999481201","5.813868999481201"
"3370","1.473900556564331","1.473900556564331","1.473900556564331","1.5860589742660522","1.5860589742660522","1.5860589742660522","1.610649585723877","1.610649585723877","1.610649585723877","1.7257845401763916","1.7257845401763916","1.7257845401763916","1.7388571500778198","1.7388571500778198","1.7388571500778198","5.809228897094727","5.809228897094727","5.809228897094727"
"3380","1.4765450954437256","1.4765450954437256","1.4765450954437256","1.5847201347351074","1.5847201347351074","1.5847201347351074","1.5929855108261108","1.5929855108261108","1.5929855108261108","1.7951409816741943","1.7951409816741943","1.7951409816741943","1.7004395723342896","1.7004395723342896","1.7004395723342896","5.803678035736084","5.803678035736084","5.803678035736084"
"3390","1.5042988061904907","1.5042988061904907","1.5042988061904907","1.580155611038208","1.580155611038208","1.580155611038208","1.6187639236450195","1.6187639236450195","1.6187639236450195","1.7263137102127075","1.7263137102127075","1.7263137102127075","1.715174674987793","1.715174674987793","1.715174674987793","5.832395076751709","5.832395076751709","5.832395076751709"
"3400","1.5580286979675293","1.5580286979675293","1.5580286979675293","1.5825062990188599","1.5825062990188599","1.5825062990188599","1.5932577848434448","1.5932577848434448","1.5932577848434448","1.7812466621398926","1.7812466621398926","1.7812466621398926","1.7516343593597412","1.7516343593597412","1.7516343593597412","5.830278396606445","5.830278396606445","5.830278396606445"
"3410","1.5572714805603027","1.5572714805603027","1.5572714805603027","1.6638755798339844","1.6638755798339844","1.6638755798339844","1.6163572072982788","1.6163572072982788","1.6163572072982788","1.724517583847046","1.724517583847046","1.724517583847046","1.7457871437072754","1.7457871437072754","1.7457871437072754","5.803402900695801","5.803402900695801","5.803402900695801"
"3420","1.5346381664276123","1.5346381664276123","1.5346381664276123","1.5660569667816162","1.5660569667816162","1.5660569667816162","1.5432614088058472","1.5432614088058472","1.5432614088058472","1.700409173965454","1.700409173965454","1.700409173965454","1.7533961534500122","1.7533961534500122","1.7533961534500122","5.816802501678467","5.816802501678467","5.816802501678467"
"3430","1.5704927444458008","1.5704927444458008","1.5704927444458008","1.6359548568725586","1.6359548568725586","1.6359548568725586","1.5909209251403809","1.5909209251403809","1.5909209251403809","1.6685385704040527","1.6685385704040527","1.6685385704040527","1.7011573314666748","1.7011573314666748","1.7011573314666748","5.802816390991211","5.802816390991211","5.802816390991211"
"3440","1.4799020290374756","1.4799020290374756","1.4799020290374756","1.5825555324554443","1.5825555324554443","1.5825555324554443","1.6053608655929565","1.6053608655929565","1.6053608655929565","1.705004096031189","1.705004096031189","1.705004096031189","1.7365106344223022","1.7365106344223022","1.7365106344223022","5.822202682495117","5.822202682495117","5.822202682495117"
"3450","1.5257906913757324","1.5257906913757324","1.5257906913757324","1.6394271850585938","1.6394271850585938","1.6394271850585938","1.5768132209777832","1.5768132209777832","1.5768132209777832","1.7346436977386475","1.7346436977386475","1.7346436977386475","1.6998984813690186","1.6998984813690186","1.6998984813690186","5.802061080932617","5.802061080932617","5.802061080932617"
"3460","1.5486605167388916","1.5486605167388916","1.5486605167388916","1.62972092628479","1.62972092628479","1.62972092628479","1.6065678596496582","1.6065678596496582","1.6065678596496582","1.7761552333831787","1.7761552333831787","1.7761552333831787","1.759533405303955","1.759533405303955","1.759533405303955","5.785447120666504","5.785447120666504","5.785447120666504"
"3470","1.4902782440185547","1.4902782440185547","1.4902782440185547","1.6260416507720947","1.6260416507720947","1.6260416507720947","1.6234403848648071","1.6234403848648071","1.6234403848648071","1.7197054624557495","1.7197054624557495","1.7197054624557495","1.7515430450439453","1.7515430450439453","1.7515430450439453","5.830758094787598","5.830758094787598","5.830758094787598"
"3480","1.557111382484436","1.557111382484436","1.557111382484436","1.6182523965835571","1.6182523965835571","1.6182523965835571","1.5913538932800293","1.5913538932800293","1.5913538932800293","1.718960165977478","1.718960165977478","1.718960165977478","1.6865544319152832","1.6865544319152832","1.6865544319152832","5.829840660095215","5.829840660095215","5.829840660095215"
"3490","1.5387977361679077","1.5387977361679077","1.5387977361679077","1.6266732215881348","1.6266732215881348","1.6266732215881348","1.575818657875061","1.575818657875061","1.575818657875061","1.7962886095046997","1.7962886095046997","1.7962886095046997","1.6708784103393555","1.6708784103393555","1.6708784103393555","5.8022966384887695","5.8022966384887695","5.8022966384887695"
"3500","1.4985638856887817","1.4985638856887817","1.4985638856887817","1.5487756729125977","1.5487756729125977","1.5487756729125977","1.5900959968566895","1.5900959968566895","1.5900959968566895","1.7130669355392456","1.7130669355392456","1.7130669355392456","1.7446954250335693","1.7446954250335693","1.7446954250335693","5.814145088195801","5.814145088195801","5.814145088195801"
"3510","1.5298757553100586","1.5298757553100586","1.5298757553100586","1.5857280492782593","1.5857280492782593","1.5857280492782593","1.5456914901733398","1.5456914901733398","1.5456914901733398","1.7581396102905273","1.7581396102905273","1.7581396102905273","1.7087678909301758","1.7087678909301758","1.7087678909301758","5.839110374450684","5.839110374450684","5.839110374450684"
"3520","1.5016083717346191","1.5016083717346191","1.5016083717346191","1.6458895206451416","1.6458895206451416","1.6458895206451416","1.5907623767852783","1.5907623767852783","1.5907623767852783","1.7986817359924316","1.7986817359924316","1.7986817359924316","1.716221809387207","1.716221809387207","1.716221809387207","5.82475471496582","5.82475471496582","5.82475471496582"
"3530","1.4757561683654785","1.4757561683654785","1.4757561683654785","1.6134822368621826","1.6134822368621826","1.6134822368621826","1.564063310623169","1.564063310623169","1.564063310623169","1.6770247220993042","1.6770247220993042","1.6770247220993042","1.8049354553222656","1.8049354553222656","1.8049354553222656","5.822429656982422","5.822429656982422","5.822429656982422"
