"Step","ts-lr0.01 - train/loss","ts-lr0.01 - train/loss__MIN","ts-lr0.01 - train/loss__MAX","ts-lr0.006 - train/loss","ts-lr0.006 - train/loss__MIN","ts-lr0.006 - train/loss__MAX","ts-lr0.003 - train/loss","ts-lr0.003 - train/loss__MIN","ts-lr0.003 - train/loss__MAX","ts-lr0.001 - train/loss","ts-lr0.001 - train/loss__MIN","ts-lr0.001 - train/loss__MAX","ts-lr0.0003 - train/loss","ts-lr0.0003 - train/loss__MIN","ts-lr0.0003 - train/loss__MAX","ts-lr0.0001 - train/loss","ts-lr0.0001 - train/loss__MIN","ts-lr0.0001 - train/loss__MAX","ts-lr3e-05 - train/loss","ts-lr3e-05 - train/loss__MIN","ts-lr3e-05 - train/loss__MAX","ts-lr0.03 - train/loss","ts-lr0.03 - train/loss__MIN","ts-lr0.03 - train/loss__MAX","ts-lr1e-05 - train/loss","ts-lr1e-05 - train/loss__MIN","ts-lr1e-05 - train/loss__MAX"
"3700","1.3649671077728271","1.3649671077728271","1.3649671077728271","1.3647632598876953","1.3647632598876953","1.3647632598876953","1.3966203927993774","1.3966203927993774","1.3966203927993774","1.4407293796539307","1.4407293796539307","1.4407293796539307","1.617319107055664","1.617319107055664","1.617319107055664","2.011418342590332","2.011418342590332","2.011418342590332","2.523911952972412","2.523911952972412","2.523911952972412","2.8408327102661133","2.8408327102661133","2.8408327102661133","3.1555206775665283","3.1555206775665283","3.1555206775665283"
"3710","1.377835988998413","1.377835988998413","1.377835988998413","1.3575067520141602","1.3575067520141602","1.3575067520141602","1.3820022344589233","1.3820022344589233","1.3820022344589233","1.4762762784957886","1.4762762784957886","1.4762762784957886","1.634419322013855","1.634419322013855","1.634419322013855","1.9373040199279785","1.9373040199279785","1.9373040199279785","2.503419876098633","2.503419876098633","2.503419876098633","2.826662302017212","2.826662302017212","2.826662302017212","3.160098075866699","3.160098075866699","3.160098075866699"
"3720","1.3404889106750488","1.3404889106750488","1.3404889106750488","1.3489248752593994","1.3489248752593994","1.3489248752593994","1.3776878118515015","1.3776878118515015","1.3776878118515015","1.43757963180542","1.43757963180542","1.43757963180542","1.6656538248062134","1.6656538248062134","1.6656538248062134","1.9861767292022705","1.9861767292022705","1.9861767292022705","2.529449224472046","2.529449224472046","2.529449224472046","2.877315044403076","2.877315044403076","2.877315044403076","3.1542792320251465","3.1542792320251465","3.1542792320251465"
"3730","1.3643031120300293","1.3643031120300293","1.3643031120300293","1.3665571212768555","1.3665571212768555","1.3665571212768555","1.3658461570739746","1.3658461570739746","1.3658461570739746","1.4419827461242676","1.4419827461242676","1.4419827461242676","1.632606863975525","1.632606863975525","1.632606863975525","2.0266194343566895","2.0266194343566895","2.0266194343566895","2.511404514312744","2.511404514312744","2.511404514312744","2.8500375747680664","2.8500375747680664","2.8500375747680664","3.1013360023498535","3.1013360023498535","3.1013360023498535"
"3740","1.391793131828308","1.391793131828308","1.391793131828308","1.3583564758300781","1.3583564758300781","1.3583564758300781","1.388934850692749","1.388934850692749","1.388934850692749","1.4426144361495972","1.4426144361495972","1.4426144361495972","1.6635751724243164","1.6635751724243164","1.6635751724243164","1.9664770364761353","1.9664770364761353","1.9664770364761353","2.5145740509033203","2.5145740509033203","2.5145740509033203","2.8466644287109375","2.8466644287109375","2.8466644287109375","3.102611541748047","3.102611541748047","3.102611541748047"
"3750","1.3532395362854004","1.3532395362854004","1.3532395362854004","1.3522619009017944","1.3522619009017944","1.3522619009017944","1.3732736110687256","1.3732736110687256","1.3732736110687256","1.4567655324935913","1.4567655324935913","1.4567655324935913","1.6447348594665527","1.6447348594665527","1.6447348594665527","2.0101795196533203","2.0101795196533203","2.0101795196533203","2.4707746505737305","2.4707746505737305","2.4707746505737305","2.8447489738464355","2.8447489738464355","2.8447489738464355","3.1163699626922607","3.1163699626922607","3.1163699626922607"
"3760","1.3884167671203613","1.3884167671203613","1.3884167671203613","1.346497654914856","1.346497654914856","1.346497654914856","1.3864942789077759","1.3864942789077759","1.3864942789077759","1.4456790685653687","1.4456790685653687","1.4456790685653687","1.6380116939544678","1.6380116939544678","1.6380116939544678","1.985150694847107","1.985150694847107","1.985150694847107","2.513113021850586","2.513113021850586","2.513113021850586","2.7858476638793945","2.7858476638793945","2.7858476638793945","3.1441404819488525","3.1441404819488525","3.1441404819488525"
"3770","1.3521366119384766","1.3521366119384766","1.3521366119384766","1.3733934164047241","1.3733934164047241","1.3733934164047241","1.3683533668518066","1.3683533668518066","1.3683533668518066","1.463416576385498","1.463416576385498","1.463416576385498","1.6498055458068848","1.6498055458068848","1.6498055458068848","1.9657979011535645","1.9657979011535645","1.9657979011535645","2.5209879875183105","2.5209879875183105","2.5209879875183105","2.852109432220459","2.852109432220459","2.852109432220459","3.126786470413208","3.126786470413208","3.126786470413208"
"3780","1.3634564876556396","1.3634564876556396","1.3634564876556396","1.3613414764404297","1.3613414764404297","1.3613414764404297","1.3342998027801514","1.3342998027801514","1.3342998027801514","1.4803870916366577","1.4803870916366577","1.4803870916366577","1.6151788234710693","1.6151788234710693","1.6151788234710693","1.961937665939331","1.961937665939331","1.961937665939331","2.547610282897949","2.547610282897949","2.547610282897949","2.833322525024414","2.833322525024414","2.833322525024414","3.113521099090576","3.113521099090576","3.113521099090576"
"3790","1.3836473226547241","1.3836473226547241","1.3836473226547241","1.3643323183059692","1.3643323183059692","1.3643323183059692","1.387434720993042","1.387434720993042","1.387434720993042","1.4071881771087646","1.4071881771087646","1.4071881771087646","1.6360797882080078","1.6360797882080078","1.6360797882080078","1.9554388523101807","1.9554388523101807","1.9554388523101807","2.478745222091675","2.478745222091675","2.478745222091675","2.841090440750122","2.841090440750122","2.841090440750122","3.1732239723205566","3.1732239723205566","3.1732239723205566"
"3800","1.3327529430389404","1.3327529430389404","1.3327529430389404","1.3806713819503784","1.3806713819503784","1.3806713819503784","1.377639889717102","1.377639889717102","1.377639889717102","1.4496796131134033","1.4496796131134033","1.4496796131134033","1.624272108078003","1.624272108078003","1.624272108078003","1.9662251472473145","1.9662251472473145","1.9662251472473145","2.5416922569274902","2.5416922569274902","2.5416922569274902","2.847865104675293","2.847865104675293","2.847865104675293","3.1617631912231445","3.1617631912231445","3.1617631912231445"
"3810","1.3914698362350464","1.3914698362350464","1.3914698362350464","1.3000977039337158","1.3000977039337158","1.3000977039337158","1.3633501529693604","1.3633501529693604","1.3633501529693604","1.420731782913208","1.420731782913208","1.420731782913208","1.6259257793426514","1.6259257793426514","1.6259257793426514","1.9630051851272583","1.9630051851272583","1.9630051851272583","2.4972333908081055","2.4972333908081055","2.4972333908081055","2.8794825077056885","2.8794825077056885","2.8794825077056885","3.118072509765625","3.118072509765625","3.118072509765625"
"3820","1.3734931945800781","1.3734931945800781","1.3734931945800781","1.3499516248703003","1.3499516248703003","1.3499516248703003","1.3840603828430176","1.3840603828430176","1.3840603828430176","1.4458246231079102","1.4458246231079102","1.4458246231079102","1.6307884454727173","1.6307884454727173","1.6307884454727173","1.9598642587661743","1.9598642587661743","1.9598642587661743","2.5357556343078613","2.5357556343078613","2.5357556343078613","2.8302197456359863","2.8302197456359863","2.8302197456359863","3.147541046142578","3.147541046142578","3.147541046142578"
"3830","1.359525442123413","1.359525442123413","1.359525442123413","1.2950248718261719","1.2950248718261719","1.2950248718261719","1.3444310426712036","1.3444310426712036","1.3444310426712036","1.4381335973739624","1.4381335973739624","1.4381335973739624","1.6296957731246948","1.6296957731246948","1.6296957731246948","2.026336193084717","2.026336193084717","2.026336193084717","2.541065216064453","2.541065216064453","2.541065216064453","2.8593459129333496","2.8593459129333496","2.8593459129333496","3.166982412338257","3.166982412338257","3.166982412338257"
"3840","1.3350985050201416","1.3350985050201416","1.3350985050201416","1.3616927862167358","1.3616927862167358","1.3616927862167358","1.3673131465911865","1.3673131465911865","1.3673131465911865","1.383684754371643","1.383684754371643","1.383684754371643","1.6489756107330322","1.6489756107330322","1.6489756107330322","2.0253844261169434","2.0253844261169434","2.0253844261169434","2.594797372817993","2.594797372817993","2.594797372817993","2.8873143196105957","2.8873143196105957","2.8873143196105957","3.0973992347717285","3.0973992347717285","3.0973992347717285"
"3850","1.389296054840088","1.389296054840088","1.389296054840088","1.3441009521484375","1.3441009521484375","1.3441009521484375","1.3833496570587158","1.3833496570587158","1.3833496570587158","1.4785809516906738","1.4785809516906738","1.4785809516906738","1.6287939548492432","1.6287939548492432","1.6287939548492432","1.9451338052749634","1.9451338052749634","1.9451338052749634","2.4658913612365723","2.4658913612365723","2.4658913612365723","2.8609471321105957","2.8609471321105957","2.8609471321105957","3.1391448974609375","3.1391448974609375","3.1391448974609375"
"3860","1.400587797164917","1.400587797164917","1.400587797164917","1.3755306005477905","1.3755306005477905","1.3755306005477905","1.354971170425415","1.354971170425415","1.354971170425415","1.4287385940551758","1.4287385940551758","1.4287385940551758","1.6174489259719849","1.6174489259719849","1.6174489259719849","1.9842214584350586","1.9842214584350586","1.9842214584350586","2.522686719894409","2.522686719894409","2.522686719894409","2.835130453109741","2.835130453109741","2.835130453109741","3.08841609954834","3.08841609954834","3.08841609954834"
"3870","1.3841361999511719","1.3841361999511719","1.3841361999511719","1.3649486303329468","1.3649486303329468","1.3649486303329468","1.3565473556518555","1.3565473556518555","1.3565473556518555","1.398661732673645","1.398661732673645","1.398661732673645","1.6375221014022827","1.6375221014022827","1.6375221014022827","1.9925506114959717","1.9925506114959717","1.9925506114959717","2.5163652896881104","2.5163652896881104","2.5163652896881104","2.843024730682373","2.843024730682373","2.843024730682373","3.137272834777832","3.137272834777832","3.137272834777832"
"3880","1.3670084476470947","1.3670084476470947","1.3670084476470947","1.3361724615097046","1.3361724615097046","1.3361724615097046","1.3672032356262207","1.3672032356262207","1.3672032356262207","1.4563549757003784","1.4563549757003784","1.4563549757003784","1.6169252395629883","1.6169252395629883","1.6169252395629883","1.9793355464935303","1.9793355464935303","1.9793355464935303","2.5418384075164795","2.5418384075164795","2.5418384075164795","2.8289413452148438","2.8289413452148438","2.8289413452148438","3.0816216468811035","3.0816216468811035","3.0816216468811035"
"3890","1.3668564558029175","1.3668564558029175","1.3668564558029175","1.354496955871582","1.354496955871582","1.354496955871582","1.3916592597961426","1.3916592597961426","1.3916592597961426","1.4179779291152954","1.4179779291152954","1.4179779291152954","1.6230911016464233","1.6230911016464233","1.6230911016464233","2.0112342834472656","2.0112342834472656","2.0112342834472656","2.545553207397461","2.545553207397461","2.545553207397461","2.758960247039795","2.758960247039795","2.758960247039795","3.1552815437316895","3.1552815437316895","3.1552815437316895"
"3900","1.3258271217346191","1.3258271217346191","1.3258271217346191","1.3788131475448608","1.3788131475448608","1.3788131475448608","1.3659802675247192","1.3659802675247192","1.3659802675247192","1.4331175088882446","1.4331175088882446","1.4331175088882446","1.6479274034500122","1.6479274034500122","1.6479274034500122","1.9057435989379883","1.9057435989379883","1.9057435989379883","2.5276169776916504","2.5276169776916504","2.5276169776916504","2.8447842597961426","2.8447842597961426","2.8447842597961426","3.11124587059021","3.11124587059021","3.11124587059021"
"3910","1.3797277212142944","1.3797277212142944","1.3797277212142944","1.3526160717010498","1.3526160717010498","1.3526160717010498","1.3918795585632324","1.3918795585632324","1.3918795585632324","1.4198448657989502","1.4198448657989502","1.4198448657989502","1.625280737876892","1.625280737876892","1.625280737876892","1.9990568161010742","1.9990568161010742","1.9990568161010742","2.474140167236328","2.474140167236328","2.474140167236328","2.8937957286834717","2.8937957286834717","2.8937957286834717","3.1461541652679443","3.1461541652679443","3.1461541652679443"
"3920","1.3611478805541992","1.3611478805541992","1.3611478805541992","1.337315559387207","1.337315559387207","1.337315559387207","1.3378437757492065","1.3378437757492065","1.3378437757492065","1.431748867034912","1.431748867034912","1.431748867034912","1.596479058265686","1.596479058265686","1.596479058265686","1.993471384048462","1.993471384048462","1.993471384048462","2.5043139457702637","2.5043139457702637","2.5043139457702637","2.848888874053955","2.848888874053955","2.848888874053955","3.104037284851074","3.104037284851074","3.104037284851074"
"3930","1.3483738899230957","1.3483738899230957","1.3483738899230957","1.3847039937973022","1.3847039937973022","1.3847039937973022","1.3903942108154297","1.3903942108154297","1.3903942108154297","1.4323112964630127","1.4323112964630127","1.4323112964630127","1.6511719226837158","1.6511719226837158","1.6511719226837158","1.9949641227722168","1.9949641227722168","1.9949641227722168","2.5284667015075684","2.5284667015075684","2.5284667015075684","2.7912371158599854","2.7912371158599854","2.7912371158599854","3.0959649085998535","3.0959649085998535","3.0959649085998535"
"3940","1.3648033142089844","1.3648033142089844","1.3648033142089844","1.3441171646118164","1.3441171646118164","1.3441171646118164","1.3579225540161133","1.3579225540161133","1.3579225540161133","1.4257769584655762","1.4257769584655762","1.4257769584655762","1.587534785270691","1.587534785270691","1.587534785270691","1.9710773229599","1.9710773229599","1.9710773229599","2.536757469177246","2.536757469177246","2.536757469177246","2.8052778244018555","2.8052778244018555","2.8052778244018555","3.1518020629882812","3.1518020629882812","3.1518020629882812"
"3950","1.3260345458984375","1.3260345458984375","1.3260345458984375","1.320211410522461","1.320211410522461","1.320211410522461","1.3886679410934448","1.3886679410934448","1.3886679410934448","1.385399580001831","1.385399580001831","1.385399580001831","1.604766845703125","1.604766845703125","1.604766845703125","1.9530692100524902","1.9530692100524902","1.9530692100524902","2.4951586723327637","2.4951586723327637","2.4951586723327637","2.8384718894958496","2.8384718894958496","2.8384718894958496","3.132866859436035","3.132866859436035","3.132866859436035"
"3960","1.3415589332580566","1.3415589332580566","1.3415589332580566","1.3677737712860107","1.3677737712860107","1.3677737712860107","1.3519384860992432","1.3519384860992432","1.3519384860992432","1.4144442081451416","1.4144442081451416","1.4144442081451416","1.6170530319213867","1.6170530319213867","1.6170530319213867","1.991194248199463","1.991194248199463","1.991194248199463","2.4786930084228516","2.4786930084228516","2.4786930084228516","2.841548204421997","2.841548204421997","2.841548204421997","3.10426664352417","3.10426664352417","3.10426664352417"
"3970","1.3643970489501953","1.3643970489501953","1.3643970489501953","1.3484156131744385","1.3484156131744385","1.3484156131744385","1.3686952590942383","1.3686952590942383","1.3686952590942383","1.4417990446090698","1.4417990446090698","1.4417990446090698","1.6101405620574951","1.6101405620574951","1.6101405620574951","1.9937186241149902","1.9937186241149902","1.9937186241149902","2.5352139472961426","2.5352139472961426","2.5352139472961426","2.8065240383148193","2.8065240383148193","2.8065240383148193","3.1279501914978027","3.1279501914978027","3.1279501914978027"
"3980","1.3676486015319824","1.3676486015319824","1.3676486015319824","1.3790583610534668","1.3790583610534668","1.3790583610534668","1.3679888248443604","1.3679888248443604","1.3679888248443604","1.4280853271484375","1.4280853271484375","1.4280853271484375","1.6473989486694336","1.6473989486694336","1.6473989486694336","1.989656686782837","1.989656686782837","1.989656686782837","2.4978432655334473","2.4978432655334473","2.4978432655334473","2.7793431282043457","2.7793431282043457","2.7793431282043457","3.141326665878296","3.141326665878296","3.141326665878296"
"3990","1.3077383041381836","1.3077383041381836","1.3077383041381836","1.3453421592712402","1.3453421592712402","1.3453421592712402","1.3449097871780396","1.3449097871780396","1.3449097871780396","1.4024126529693604","1.4024126529693604","1.4024126529693604","1.6456434726715088","1.6456434726715088","1.6456434726715088","2.0086350440979004","2.0086350440979004","2.0086350440979004","2.5378172397613525","2.5378172397613525","2.5378172397613525","2.8118526935577393","2.8118526935577393","2.8118526935577393","3.1228699684143066","3.1228699684143066","3.1228699684143066"
"4000","1.3708631992340088","1.3708631992340088","1.3708631992340088","1.3391404151916504","1.3391404151916504","1.3391404151916504","1.3989254236221313","1.3989254236221313","1.3989254236221313","1.3923859596252441","1.3923859596252441","1.3923859596252441","1.625814437866211","1.625814437866211","1.625814437866211","1.9671112298965454","1.9671112298965454","1.9671112298965454","2.5079169273376465","2.5079169273376465","2.5079169273376465","2.830151081085205","2.830151081085205","2.830151081085205","3.0950160026550293","3.0950160026550293","3.0950160026550293"
"4010","1.3604681491851807","1.3604681491851807","1.3604681491851807","1.3720929622650146","1.3720929622650146","1.3720929622650146","1.3487634658813477","1.3487634658813477","1.3487634658813477","1.452483057975769","1.452483057975769","1.452483057975769","1.6079429388046265","1.6079429388046265","1.6079429388046265","1.9542007446289062","1.9542007446289062","1.9542007446289062","2.4838902950286865","2.4838902950286865","2.4838902950286865","2.83697509765625","2.83697509765625","2.83697509765625","3.134660243988037","3.134660243988037","3.134660243988037"
"4020","1.3512623310089111","1.3512623310089111","1.3512623310089111","1.3265248537063599","1.3265248537063599","1.3265248537063599","1.3838822841644287","1.3838822841644287","1.3838822841644287","1.453805923461914","1.453805923461914","1.453805923461914","1.5941991806030273","1.5941991806030273","1.5941991806030273","1.9275834560394287","1.9275834560394287","1.9275834560394287","2.486238956451416","2.486238956451416","2.486238956451416","2.8220748901367188","2.8220748901367188","2.8220748901367188","3.1036362648010254","3.1036362648010254","3.1036362648010254"
"4030","1.3371963500976562","1.3371963500976562","1.3371963500976562","1.350132703781128","1.350132703781128","1.350132703781128","1.3744789361953735","1.3744789361953735","1.3744789361953735","1.4050095081329346","1.4050095081329346","1.4050095081329346","1.6038728952407837","1.6038728952407837","1.6038728952407837","1.964473009109497","1.964473009109497","1.964473009109497","2.5024752616882324","2.5024752616882324","2.5024752616882324","2.7895708084106445","2.7895708084106445","2.7895708084106445","3.050466537475586","3.050466537475586","3.050466537475586"
"4040","1.3702731132507324","1.3702731132507324","1.3702731132507324","1.3611643314361572","1.3611643314361572","1.3611643314361572","1.3893229961395264","1.3893229961395264","1.3893229961395264","1.4289090633392334","1.4289090633392334","1.4289090633392334","1.655992031097412","1.655992031097412","1.655992031097412","1.9466378688812256","1.9466378688812256","1.9466378688812256","2.512929916381836","2.512929916381836","2.512929916381836","2.770386219024658","2.770386219024658","2.770386219024658","3.1367053985595703","3.1367053985595703","3.1367053985595703"
"4050","1.3358001708984375","1.3358001708984375","1.3358001708984375","1.3425135612487793","1.3425135612487793","1.3425135612487793","1.3459466695785522","1.3459466695785522","1.3459466695785522","1.401173710823059","1.401173710823059","1.401173710823059","1.620854377746582","1.620854377746582","1.620854377746582","1.9118013381958008","1.9118013381958008","1.9118013381958008","2.4792513847351074","2.4792513847351074","2.4792513847351074","2.789050340652466","2.789050340652466","2.789050340652466","3.1249160766601562","3.1249160766601562","3.1249160766601562"
"4060","1.3345777988433838","1.3345777988433838","1.3345777988433838","1.3834047317504883","1.3834047317504883","1.3834047317504883","1.3635010719299316","1.3635010719299316","1.3635010719299316","1.4198284149169922","1.4198284149169922","1.4198284149169922","1.6369524002075195","1.6369524002075195","1.6369524002075195","1.9476659297943115","1.9476659297943115","1.9476659297943115","2.532179355621338","2.532179355621338","2.532179355621338","2.826695203781128","2.826695203781128","2.826695203781128","3.1219820976257324","3.1219820976257324","3.1219820976257324"
"4070","1.347005844116211","1.347005844116211","1.347005844116211","1.3571970462799072","1.3571970462799072","1.3571970462799072","1.3460485935211182","1.3460485935211182","1.3460485935211182","1.4150946140289307","1.4150946140289307","1.4150946140289307","1.6091053485870361","1.6091053485870361","1.6091053485870361","1.9818402528762817","1.9818402528762817","1.9818402528762817","2.504915714263916","2.504915714263916","2.504915714263916","2.790050745010376","2.790050745010376","2.790050745010376","3.1017889976501465","3.1017889976501465","3.1017889976501465"
"4080","1.3458220958709717","1.3458220958709717","1.3458220958709717","1.37204110622406","1.37204110622406","1.37204110622406","1.392554759979248","1.392554759979248","1.392554759979248","1.4652125835418701","1.4652125835418701","1.4652125835418701","1.6653339862823486","1.6653339862823486","1.6653339862823486","1.9376065731048584","1.9376065731048584","1.9376065731048584","2.500035285949707","2.500035285949707","2.500035285949707","2.780965805053711","2.780965805053711","2.780965805053711","3.1336684226989746","3.1336684226989746","3.1336684226989746"
"4090","1.3293110132217407","1.3293110132217407","1.3293110132217407","1.344626545906067","1.344626545906067","1.344626545906067","1.3773860931396484","1.3773860931396484","1.3773860931396484","1.4403800964355469","1.4403800964355469","1.4403800964355469","1.6093683242797852","1.6093683242797852","1.6093683242797852","1.9482555389404297","1.9482555389404297","1.9482555389404297","2.5187265872955322","2.5187265872955322","2.5187265872955322","2.8504128456115723","2.8504128456115723","2.8504128456115723","3.105620861053467","3.105620861053467","3.105620861053467"
"4100","1.3641760349273682","1.3641760349273682","1.3641760349273682","1.3274767398834229","1.3274767398834229","1.3274767398834229","1.352649450302124","1.352649450302124","1.352649450302124","1.4414610862731934","1.4414610862731934","1.4414610862731934","1.6114968061447144","1.6114968061447144","1.6114968061447144","1.9983960390090942","1.9983960390090942","1.9983960390090942","2.541825771331787","2.541825771331787","2.541825771331787","2.7852425575256348","2.7852425575256348","2.7852425575256348","3.119689464569092","3.119689464569092","3.119689464569092"
"4110","1.3354146480560303","1.3354146480560303","1.3354146480560303","1.3215584754943848","1.3215584754943848","1.3215584754943848","1.3603479862213135","1.3603479862213135","1.3603479862213135","1.3889387845993042","1.3889387845993042","1.3889387845993042","1.6183654069900513","1.6183654069900513","1.6183654069900513","1.994856595993042","1.994856595993042","1.994856595993042","2.524661064147949","2.524661064147949","2.524661064147949","2.7449240684509277","2.7449240684509277","2.7449240684509277","3.132044553756714","3.132044553756714","3.132044553756714"
"4120","1.3521031141281128","1.3521031141281128","1.3521031141281128","1.3670306205749512","1.3670306205749512","1.3670306205749512","1.3716135025024414","1.3716135025024414","1.3716135025024414","1.3903391361236572","1.3903391361236572","1.3903391361236572","1.6155275106430054","1.6155275106430054","1.6155275106430054","1.9029875993728638","1.9029875993728638","1.9029875993728638","2.5381665229797363","2.5381665229797363","2.5381665229797363","2.751309633255005","2.751309633255005","2.751309633255005","3.1283974647521973","3.1283974647521973","3.1283974647521973"
"4130","1.3594907522201538","1.3594907522201538","1.3594907522201538","1.344228744506836","1.344228744506836","1.344228744506836","1.3720506429672241","1.3720506429672241","1.3720506429672241","1.4555151462554932","1.4555151462554932","1.4555151462554932","1.613969087600708","1.613969087600708","1.613969087600708","1.9267886877059937","1.9267886877059937","1.9267886877059937","2.471198320388794","2.471198320388794","2.471198320388794","2.8166346549987793","2.8166346549987793","2.8166346549987793","3.0885744094848633","3.0885744094848633","3.0885744094848633"
"4140","1.3429800271987915","1.3429800271987915","1.3429800271987915","1.3488249778747559","1.3488249778747559","1.3488249778747559","1.4013866186141968","1.4013866186141968","1.4013866186141968","1.4272583723068237","1.4272583723068237","1.4272583723068237","1.6090373992919922","1.6090373992919922","1.6090373992919922","1.9091626405715942","1.9091626405715942","1.9091626405715942","2.486025333404541","2.486025333404541","2.486025333404541","2.8455376625061035","2.8455376625061035","2.8455376625061035","3.120166778564453","3.120166778564453","3.120166778564453"
"4150","1.3779405355453491","1.3779405355453491","1.3779405355453491","1.2956159114837646","1.2956159114837646","1.2956159114837646","1.345468521118164","1.345468521118164","1.345468521118164","1.4073834419250488","1.4073834419250488","1.4073834419250488","1.6072494983673096","1.6072494983673096","1.6072494983673096","1.9803026914596558","1.9803026914596558","1.9803026914596558","2.490138292312622","2.490138292312622","2.490138292312622","2.8065474033355713","2.8065474033355713","2.8065474033355713","3.1109559535980225","3.1109559535980225","3.1109559535980225"
"4160","1.3387318849563599","1.3387318849563599","1.3387318849563599","1.3341261148452759","1.3341261148452759","1.3341261148452759","1.3887383937835693","1.3887383937835693","1.3887383937835693","1.428712248802185","1.428712248802185","1.428712248802185","1.6024091243743896","1.6024091243743896","1.6024091243743896","1.9460291862487793","1.9460291862487793","1.9460291862487793","2.525987148284912","2.525987148284912","2.525987148284912","2.7566986083984375","2.7566986083984375","2.7566986083984375","3.0272140502929688","3.0272140502929688","3.0272140502929688"
"4170","1.3335015773773193","1.3335015773773193","1.3335015773773193","1.3656330108642578","1.3656330108642578","1.3656330108642578","1.3348543643951416","1.3348543643951416","1.3348543643951416","1.4466228485107422","1.4466228485107422","1.4466228485107422","1.6210335493087769","1.6210335493087769","1.6210335493087769","1.9557600021362305","1.9557600021362305","1.9557600021362305","2.516223669052124","2.516223669052124","2.516223669052124","2.7999281883239746","2.7999281883239746","2.7999281883239746","3.13702392578125","3.13702392578125","3.13702392578125"
"4180","1.375364065170288","1.375364065170288","1.375364065170288","1.3659453392028809","1.3659453392028809","1.3659453392028809","1.3638321161270142","1.3638321161270142","1.3638321161270142","1.4017490148544312","1.4017490148544312","1.4017490148544312","1.6030492782592773","1.6030492782592773","1.6030492782592773","1.940526008605957","1.940526008605957","1.940526008605957","2.5109353065490723","2.5109353065490723","2.5109353065490723","2.829047441482544","2.829047441482544","2.829047441482544","3.134249687194824","3.134249687194824","3.134249687194824"
"4190","1.325523853302002","1.325523853302002","1.325523853302002","1.3307464122772217","1.3307464122772217","1.3307464122772217","1.38567316532135","1.38567316532135","1.38567316532135","1.4404466152191162","1.4404466152191162","1.4404466152191162","1.6360037326812744","1.6360037326812744","1.6360037326812744","1.983049988746643","1.983049988746643","1.983049988746643","2.512590169906616","2.512590169906616","2.512590169906616","2.768803596496582","2.768803596496582","2.768803596496582","3.0893054008483887","3.0893054008483887","3.0893054008483887"
"4200","1.3423447608947754","1.3423447608947754","1.3423447608947754","1.3422415256500244","1.3422415256500244","1.3422415256500244","1.368351936340332","1.368351936340332","1.368351936340332","1.4481818675994873","1.4481818675994873","1.4481818675994873","1.6468316316604614","1.6468316316604614","1.6468316316604614","1.9836217164993286","1.9836217164993286","1.9836217164993286","2.5432322025299072","2.5432322025299072","2.5432322025299072","2.7750163078308105","2.7750163078308105","2.7750163078308105","3.082310199737549","3.082310199737549","3.082310199737549"
"4210","1.32212233543396","1.32212233543396","1.32212233543396","1.3270386457443237","1.3270386457443237","1.3270386457443237","1.3373990058898926","1.3373990058898926","1.3373990058898926","1.4009013175964355","1.4009013175964355","1.4009013175964355","1.6101967096328735","1.6101967096328735","1.6101967096328735","1.9275842905044556","1.9275842905044556","1.9275842905044556","2.516979217529297","2.516979217529297","2.516979217529297","2.7564902305603027","2.7564902305603027","2.7564902305603027","3.115293502807617","3.115293502807617","3.115293502807617"
"4220","1.3233634233474731","1.3233634233474731","1.3233634233474731","1.369086742401123","1.369086742401123","1.369086742401123","1.3595683574676514","1.3595683574676514","1.3595683574676514","1.4295713901519775","1.4295713901519775","1.4295713901519775","1.6141119003295898","1.6141119003295898","1.6141119003295898","1.9602700471878052","1.9602700471878052","1.9602700471878052","2.4944357872009277","2.4944357872009277","2.4944357872009277","2.7954084873199463","2.7954084873199463","2.7954084873199463","3.109529495239258","3.109529495239258","3.109529495239258"
"4230","1.3428798913955688","1.3428798913955688","1.3428798913955688","1.3436099290847778","1.3436099290847778","1.3436099290847778","1.3346858024597168","1.3346858024597168","1.3346858024597168","1.4464027881622314","1.4464027881622314","1.4464027881622314","1.614702820777893","1.614702820777893","1.614702820777893","1.9514009952545166","1.9514009952545166","1.9514009952545166","2.5316386222839355","2.5316386222839355","2.5316386222839355","2.809772491455078","2.809772491455078","2.809772491455078","3.108205795288086","3.108205795288086","3.108205795288086"
"4240","1.3565678596496582","1.3565678596496582","1.3565678596496582","1.3725008964538574","1.3725008964538574","1.3725008964538574","1.356099009513855","1.356099009513855","1.356099009513855","1.4275474548339844","1.4275474548339844","1.4275474548339844","1.6024181842803955","1.6024181842803955","1.6024181842803955","1.9588274955749512","1.9588274955749512","1.9588274955749512","2.5101866722106934","2.5101866722106934","2.5101866722106934","2.787513256072998","2.787513256072998","2.787513256072998","3.0962438583374023","3.0962438583374023","3.0962438583374023"
"4250","1.3469479084014893","1.3469479084014893","1.3469479084014893","1.3337801694869995","1.3337801694869995","1.3337801694869995","1.3214669227600098","1.3214669227600098","1.3214669227600098","1.413635492324829","1.413635492324829","1.413635492324829","1.6051113605499268","1.6051113605499268","1.6051113605499268","1.9331843852996826","1.9331843852996826","1.9331843852996826","2.5269875526428223","2.5269875526428223","2.5269875526428223","2.7862091064453125","2.7862091064453125","2.7862091064453125","3.0923097133636475","3.0923097133636475","3.0923097133636475"
