"Step","ts-lr0.01 - train/lr","ts-lr0.01 - train/lr__MIN","ts-lr0.01 - train/lr__MAX","ts-lr0.006 - train/lr","ts-lr0.006 - train/lr__MIN","ts-lr0.006 - train/lr__MAX","ts-lr0.003 - train/lr","ts-lr0.003 - train/lr__MIN","ts-lr0.003 - train/lr__MAX","ts-lr0.001 - train/lr","ts-lr0.001 - train/lr__MIN","ts-lr0.001 - train/lr__MAX","ts-lr0.0003 - train/lr","ts-lr0.0003 - train/lr__MIN","ts-lr0.0003 - train/lr__MAX","ts-lr0.0001 - train/lr","ts-lr0.0001 - train/lr__MIN","ts-lr0.0001 - train/lr__MAX","ts-lr3e-05 - train/lr","ts-lr3e-05 - train/lr__MIN","ts-lr3e-05 - train/lr__MAX","ts-lr0.03 - train/lr","ts-lr0.03 - train/lr__MIN","ts-lr0.03 - train/lr__MAX","ts-lr1e-05 - train/lr","ts-lr1e-05 - train/lr__MIN","ts-lr1e-05 - train/lr__MAX"
"630","0.009981479793771866","0.009981479793771866","0.009981479793771866","0.005988887876263119","0.005988887876263119","0.005988887876263119","0.0029944439381315597","0.0029944439381315597","0.0029944439381315597","0.0009981479793771866","0.0009981479793771866","0.0009981479793771866","0.00029944439381315597","0.00029944439381315597","0.00029944439381315597","0.00009981479793771867","0.00009981479793771867","0.00009981479793771867","0.000029944439381315596","0.000029944439381315596","0.000029944439381315596","0.029944439381315597","0.029944439381315597","0.029944439381315597","0.000009981479793771866","0.000009981479793771866","0.000009981479793771866"
"640","0.009978523299918243","0.009978523299918243","0.009978523299918243","0.005987113979950944","0.005987113979950944","0.005987113979950944","0.002993556989975472","0.002993556989975472","0.002993556989975472","0.000997852329991824","0.000997852329991824","0.000997852329991824","0.0002993556989975472","0.0002993556989975472","0.0002993556989975472","0.0000997852329991824","0.0000997852329991824","0.0000997852329991824","0.000029935569899754718","0.000029935569899754718","0.000029935569899754718","0.029935569899754717","0.029935569899754717","0.029935569899754717","0.000009978523299918241","0.000009978523299918241","0.000009978523299918241"
"650","0.00997534852915723","0.00997534852915723","0.00997534852915723","0.005985209117494338","0.005985209117494338","0.005985209117494338","0.002992604558747169","0.002992604558747169","0.002992604558747169","0.0009975348529157229","0.0009975348529157229","0.0009975348529157229","0.00029926045587471686","0.00029926045587471686","0.00029926045587471686","0.0000997534852915723","0.0000997534852915723","0.0000997534852915723","0.00002992604558747169","0.00002992604558747169","0.00002992604558747169","0.029926045587471688","0.029926045587471688","0.029926045587471688","0.00000997534852915723","0.00000997534852915723","0.00000997534852915723"
"660","0.009971955636222683","0.009971955636222683","0.009971955636222683","0.0059831733817336105","0.0059831733817336105","0.0059831733817336105","0.0029915866908668052","0.0029915866908668052","0.0029915866908668052","0.0009971955636222684","0.0009971955636222684","0.0009971955636222684","0.0002991586690866805","0.0002991586690866805","0.0002991586690866805","0.00009971955636222684","0.00009971955636222684","0.00009971955636222684","0.000029915866908668048","0.000029915866908668048","0.000029915866908668048","0.02991586690866805","0.02991586690866805","0.02991586690866805","0.000009971955636222685","0.000009971955636222685","0.000009971955636222685"
"670","0.009968344786479417","0.009968344786479417","0.009968344786479417","0.00598100687188765","0.00598100687188765","0.00598100687188765","0.002990503435943825","0.002990503435943825","0.002990503435943825","0.0009968344786479416","0.0009968344786479416","0.0009968344786479416","0.00029905034359438247","0.00029905034359438247","0.00029905034359438247","0.00009968344786479416","0.00009968344786479416","0.00009968344786479416","0.000029905034359438247","0.000029905034359438247","0.000029905034359438247","0.029905034359438247","0.029905034359438247","0.029905034359438247","0.000009968344786479417","0.000009968344786479417","0.000009968344786479417"
"680","0.009964516155915152","0.009964516155915152","0.009964516155915152","0.005978709693549091","0.005978709693549091","0.005978709693549091","0.0029893548467745455","0.0029893548467745455","0.0029893548467745455","0.000996451615591515","0.000996451615591515","0.000996451615591515","0.0002989354846774545","0.0002989354846774545","0.0002989354846774545","0.00009964516155915151","0.00009964516155915151","0.00009964516155915151","0.00002989354846774545","0.00002989354846774545","0.00002989354846774545","0.029893548467745452","0.029893548467745452","0.029893548467745452","0.000009964516155915152","0.000009964516155915152","0.000009964516155915152"
"690","0.009960469931131938","0.009960469931131938","0.009960469931131938","0.005976281958679163","0.005976281958679163","0.005976281958679163","0.0029881409793395815","0.0029881409793395815","0.0029881409793395815","0.0009960469931131937","0.0009960469931131937","0.0009960469931131937","0.00029881409793395804","0.00029881409793395804","0.00029881409793395804","0.00009960469931131939","0.00009960469931131939","0.00009960469931131939","0.000029881409793395812","0.000029881409793395812","0.000029881409793395812","0.029881409793395812","0.029881409793395812","0.029881409793395812","0.000009960469931131939","0.000009960469931131939","0.000009960469931131939"
"700","0.009956206309337069","0.009956206309337069","0.009956206309337069","0.00597372378560224","0.00597372378560224","0.00597372378560224","0.00298686189280112","0.00298686189280112","0.00298686189280112","0.0009956206309337066","0.0009956206309337066","0.0009956206309337066","0.0002986861892801119","0.0002986861892801119","0.0002986861892801119","0.00009956206309337068","0.00009956206309337068","0.00009956206309337068","0.000029868618928011198","0.000029868618928011198","0.000029868618928011198","0.0298686189280112","0.0298686189280112","0.0298686189280112","0.000009956206309337067","0.000009956206309337067","0.000009956206309337067"
"710","0.009951725498333449","0.009951725498333449","0.009951725498333449","0.005971035299000069","0.005971035299000069","0.005971035299000069","0.0029855176495000345","0.0029855176495000345","0.0029855176495000345","0.0009951725498333448","0.0009951725498333448","0.0009951725498333448","0.0002985517649500034","0.0002985517649500034","0.0002985517649500034","0.00009951725498333448","0.00009951725498333448","0.00009951725498333448","0.00002985517649500034","0.00002985517649500034","0.00002985517649500034","0.029855176495000343","0.029855176495000343","0.029855176495000343","0.000009951725498333449","0.000009951725498333449","0.000009951725498333449"
"720","0.009947027716509488","0.009947027716509488","0.009947027716509488","0.005968216629905693","0.005968216629905693","0.005968216629905693","0.0029841083149528464","0.0029841083149528464","0.0029841083149528464","0.0009947027716509487","0.0009947027716509487","0.0009947027716509487","0.00029841083149528456","0.00029841083149528456","0.00029841083149528456","0.00009947027716509488","0.00009947027716509488","0.00009947027716509488","0.000029841083149528462","0.000029841083149528462","0.000029841083149528462","0.029841083149528463","0.029841083149528463","0.029841083149528463","0.000009947027716509489","0.000009947027716509489","0.000009947027716509489"
"730","0.009942113192828447","0.009942113192828447","0.009942113192828447","0.0059652679156970674","0.0059652679156970674","0.0059652679156970674","0.0029826339578485337","0.0029826339578485337","0.0029826339578485337","0.0009942113192828446","0.0009942113192828446","0.0009942113192828446","0.00029826339578485335","0.00029826339578485335","0.00029826339578485335","0.00009942113192828447","0.00009942113192828447","0.00009942113192828447","0.000029826339578485335","0.000029826339578485335","0.000029826339578485335","0.029826339578485336","0.029826339578485336","0.029826339578485336","0.000009942113192828446","0.000009942113192828446","0.000009942113192828446"
"740","0.009936982166817272","0.009936982166817272","0.009936982166817272","0.005962189300090364","0.005962189300090364","0.005962189300090364","0.002981094650045182","0.002981094650045182","0.002981094650045182","0.0009936982166817271","0.0009936982166817271","0.0009936982166817271","0.00029810946500451814","0.00029810946500451814","0.00029810946500451814","0.00009936982166817273","0.00009936982166817273","0.00009936982166817273","0.000029810946500451814","0.000029810946500451814","0.000029810946500451814","0.029810946500451817","0.029810946500451817","0.029810946500451817","0.000009936982166817273","0.000009936982166817273","0.000009936982166817273"
"750","0.009931634888554936","0.009931634888554936","0.009931634888554936","0.005958980933132962","0.005958980933132962","0.005958980933132962","0.002979490466566481","0.002979490466566481","0.002979490466566481","0.0009931634888554937","0.0009931634888554937","0.0009931634888554937","0.0002979490466566481","0.0002979490466566481","0.0002979490466566481","0.00009931634888554937","0.00009931634888554937","0.00009931634888554937","0.00002979490466566481","0.00002979490466566481","0.00002979490466566481","0.02979490466566481","0.02979490466566481","0.02979490466566481","0.000009931634888554937","0.000009931634888554937","0.000009931634888554937"
"760","0.00992607161866024","0.00992607161866024","0.00992607161866024","0.005955642971196142","0.005955642971196142","0.005955642971196142","0.002977821485598071","0.002977821485598071","0.002977821485598071","0.0009926071618660236","0.0009926071618660236","0.0009926071618660236","0.00029778214855980705","0.00029778214855980705","0.00029778214855980705","0.00009926071618660238","0.00009926071618660238","0.00009926071618660238","0.00002977821485598071","0.00002977821485598071","0.00002977821485598071","0.02977821485598071","0.02977821485598071","0.02977821485598071","0.000009926071618660238","0.000009926071618660238","0.000009926071618660238"
"770","0.0099202926282791","0.0099202926282791","0.0099202926282791","0.00595217557696746","0.00595217557696746","0.00595217557696746","0.00297608778848373","0.00297608778848373","0.00297608778848373","0.00099202926282791","0.00099202926282791","0.00099202926282791","0.00029760877884837294","0.00029760877884837294","0.00029760877884837294","0.000099202926282791","0.000099202926282791","0.000099202926282791","0.0000297608778848373","0.0000297608778848373","0.0000297608778848373","0.0297608778848373","0.0297608778848373","0.0297608778848373","0.000009920292628279101","0.000009920292628279101","0.000009920292628279101"
"780","0.009914298199071362","0.009914298199071362","0.009914298199071362","0.005948578919442817","0.005948578919442817","0.005948578919442817","0.0029742894597214087","0.0029742894597214087","0.0029742894597214087","0.0009914298199071362","0.0009914298199071362","0.0009914298199071362","0.00029742894597214076","0.00029742894597214076","0.00029742894597214076","0.00009914298199071362","0.00009914298199071362","0.00009914298199071362","0.000029742894597214084","0.000029742894597214084","0.000029742894597214084","0.029742894597214086","0.029742894597214086","0.029742894597214086","0.000009914298199071363","0.000009914298199071363","0.000009914298199071363"
"790","0.009908088623197048","0.009908088623197048","0.009908088623197048","0.005944853173918229","0.005944853173918229","0.005944853173918229","0.0029724265869591144","0.0029724265869591144","0.0029724265869591144","0.0009908088623197047","0.0009908088623197047","0.0009908088623197047","0.00029724265869591137","0.00029724265869591137","0.00029724265869591137","0.00009908088623197048","0.00009908088623197048","0.00009908088623197048","0.000029724265869591143","0.000029724265869591143","0.000029724265869591143","0.029724265869591142","0.029724265869591142","0.029724265869591142","0.000009908088623197049","0.000009908088623197049","0.000009908088623197049"
"800","0.009901664203302126","0.009901664203302126","0.009901664203302126","0.005940998521981275","0.005940998521981275","0.005940998521981275","0.0029704992609906377","0.0029704992609906377","0.0029704992609906377","0.0009901664203302125","0.0009901664203302125","0.0009901664203302125","0.0002970499260990637","0.0002970499260990637","0.0002970499260990637","0.00009901664203302126","0.00009901664203302126","0.00009901664203302126","0.000029704992609906378","0.000029704992609906378","0.000029704992609906378","0.029704992609906375","0.029704992609906375","0.029704992609906375","0.000009901664203302126","0.000009901664203302126","0.000009901664203302126"
"810","0.009895025252503756","0.009895025252503756","0.009895025252503756","0.005937015151502254","0.005937015151502254","0.005937015151502254","0.002968507575751127","0.002968507575751127","0.002968507575751127","0.0009895025252503755","0.0009895025252503755","0.0009895025252503755","0.00029685075757511265","0.00029685075757511265","0.00029685075757511265","0.00009895025252503756","0.00009895025252503756","0.00009895025252503756","0.000029685075757511265","0.000029685075757511265","0.000029685075757511265","0.029685075757511267","0.029685075757511267","0.029685075757511267","0.000009895025252503757","0.000009895025252503757","0.000009895025252503757"
"820","0.009888172094375036","0.009888172094375036","0.009888172094375036","0.0059329032566250205","0.0059329032566250205","0.0059329032566250205","0.0029664516283125103","0.0029664516283125103","0.0029664516283125103","0.0009888172094375035","0.0009888172094375035","0.0009888172094375035","0.000296645162831251","0.000296645162831251","0.000296645162831251","0.00009888172094375034","0.00009888172094375034","0.00009888172094375034","0.000029664516283125104","0.000029664516283125104","0.000029664516283125104","0.0296645162831251","0.0296645162831251","0.0296645162831251","0.000009888172094375035","0.000009888172094375035","0.000009888172094375035"
"830","0.009881105062929222","0.009881105062929222","0.009881105062929222","0.005928663037757533","0.005928663037757533","0.005928663037757533","0.0029643315188787665","0.0029643315188787665","0.0029643315188787665","0.000988110506292922","0.000988110506292922","0.000988110506292922","0.00029643315188787654","0.00029643315188787654","0.00029643315188787654","0.00009881105062929222","0.00009881105062929222","0.00009881105062929222","0.00002964331518878766","0.00002964331518878766","0.00002964331518878766","0.029643315188787663","0.029643315188787663","0.029643315188787663","0.000009881105062929221","0.000009881105062929221","0.000009881105062929221"
"840","0.009873824502603459","0.009873824502603459","0.009873824502603459","0.005924294701562075","0.005924294701562075","0.005924294701562075","0.0029621473507810375","0.0029621473507810375","0.0029621473507810375","0.000987382450260346","0.000987382450260346","0.000987382450260346","0.0002962147350781037","0.0002962147350781037","0.0002962147350781037","0.0000987382450260346","0.0000987382450260346","0.0000987382450260346","0.000029621473507810374","0.000029621473507810374","0.000029621473507810374","0.029621473507810376","0.029621473507810376","0.029621473507810376","0.00000987382450260346","0.00000987382450260346","0.00000987382450260346"
"850","0.009866330768241983","0.009866330768241983","0.009866330768241983","0.00591979846094519","0.00591979846094519","0.00591979846094519","0.002959899230472595","0.002959899230472595","0.002959899230472595","0.0009866330768241983","0.0009866330768241983","0.0009866330768241983","0.0002959899230472595","0.0002959899230472595","0.0002959899230472595","0.00009866330768241984","0.00009866330768241984","0.00009866330768241984","0.000029598992304725948","0.000029598992304725948","0.000029598992304725948","0.02959899230472595","0.02959899230472595","0.02959899230472595","0.000009866330768241984","0.000009866330768241984","0.000009866330768241984"
