"Step","owt-lr0.01 - train/lr","owt-lr0.01 - train/lr__MIN","owt-lr0.01 - train/lr__MAX","owt-lr0.006 - train/lr","owt-lr0.006 - train/lr__MIN","owt-lr0.006 - train/lr__MAX","owt-lr0.003 - train/lr","owt-lr0.003 - train/lr__MIN","owt-lr0.003 - train/lr__MAX","owt-lr0.001 - train/lr","owt-lr0.001 - train/lr__MIN","owt-lr0.001 - train/lr__MAX","owt-lr0.0003 - train/lr","owt-lr0.0003 - train/lr__MIN","owt-lr0.0003 - train/lr__MAX","owt-lr0.0001 - train/lr","owt-lr0.0001 - train/lr__MIN","owt-lr0.0001 - train/lr__MAX","owt-lr3e-05 - train/lr","owt-lr3e-05 - train/lr__MIN","owt-lr3e-05 - train/lr__MAX","owt-lr0.03 - train/lr","owt-lr0.03 - train/lr__MIN","owt-lr0.03 - train/lr__MAX","owt-lr1e-05 - train/lr","owt-lr1e-05 - train/lr__MIN","owt-lr1e-05 - train/lr__MAX"
"8060","0.0019929791578083655","0.0019929791578083655","0.0019929791578083655","0.0011957874946850193","0.0011957874946850193","0.0011957874946850193","0.0005978937473425097","0.0005978937473425097","0.0005978937473425097","0.00019929791578083655","0.00019929791578083655","0.00019929791578083655","0.00005978937473425096","0.00005978937473425096","0.00005978937473425096","0.000019929791578083658","0.000019929791578083658","0.000019929791578083658","0.0000059789374734250965","0.0000059789374734250965","0.0000059789374734250965","0.005978937473425096","0.005978937473425096","0.005978937473425096","0.000001992979157808366","0.000001992979157808366","0.000001992979157808366"
"8070","0.0019831578741153154","0.0019831578741153154","0.0019831578741153154","0.0011898947244691892","0.0011898947244691892","0.0011898947244691892","0.0005949473622345946","0.0005949473622345946","0.0005949473622345946","0.00019831578741153153","0.00019831578741153153","0.00019831578741153153","0.000059494736223459445","0.000059494736223459445","0.000059494736223459445","0.000019831578741153153","0.000019831578741153153","0.000019831578741153153","0.000005949473622345946","0.000005949473622345946","0.000005949473622345946","0.005949473622345946","0.005949473622345946","0.005949473622345946","0.0000019831578741153153","0.0000019831578741153153","0.0000019831578741153153"
"8080","0.001973379442033721","0.001973379442033721","0.001973379442033721","0.0011840276652202329","0.0011840276652202329","0.0011840276652202329","0.0005920138326101164","0.0005920138326101164","0.0005920138326101164","0.00019733794420337213","0.00019733794420337213","0.00019733794420337213","0.00005920138326101163","0.00005920138326101163","0.00005920138326101163","0.000019733794420337214","0.000019733794420337214","0.000019733794420337214","0.0000059201383261011635","0.0000059201383261011635","0.0000059201383261011635","0.005920138326101164","0.005920138326101164","0.005920138326101164","0.0000019733794420337214","0.0000019733794420337214","0.0000019733794420337214"
"8090","0.001963643980710691","0.001963643980710691","0.001963643980710691","0.0011781863884264146","0.0011781863884264146","0.0011781863884264146","0.0005890931942132073","0.0005890931942132073","0.0005890931942132073","0.00019636439807106911","0.00019636439807106911","0.00019636439807106911","0.00005890931942132072","0.00005890931942132072","0.00005890931942132072","0.00001963643980710691","0.00001963643980710691","0.00001963643980710691","0.0000058909319421320734","0.0000058909319421320734","0.0000058909319421320734","0.005890931942132074","0.005890931942132074","0.005890931942132074","0.000001963643980710691","0.000001963643980710691","0.000001963643980710691"
"8100","0.0019539516087697514","0.0019539516087697514","0.0019539516087697514","0.001172370965261851","0.001172370965261851","0.001172370965261851","0.0005861854826309255","0.0005861854826309255","0.0005861854826309255","0.00019539516087697516","0.00019539516087697516","0.00019539516087697516","0.00005861854826309253","0.00005861854826309253","0.00005861854826309253","0.000019539516087697518","0.000019539516087697518","0.000019539516087697518","0.000005861854826309254","0.000005861854826309254","0.000005861854826309254","0.005861854826309254","0.005861854826309254","0.005861854826309254","0.0000019539516087697514","0.0000019539516087697514","0.0000019539516087697514"
"8110","0.0019443024443093933","0.0019443024443093933","0.0019443024443093933","0.0011665814665856359","0.0011665814665856359","0.0011665814665856359","0.0005832907332928179","0.0005832907332928179","0.0005832907332928179","0.00019443024443093932","0.00019443024443093932","0.00019443024443093932","0.00005832907332928179","0.00005832907332928179","0.00005832907332928179","0.000019443024443093935","0.000019443024443093935","0.000019443024443093935","0.000005832907332928179","0.000005832907332928179","0.000005832907332928179","0.00583290733292818","0.00583290733292818","0.00583290733292818","0.0000019443024443093933","0.0000019443024443093933","0.0000019443024443093933"
"8120","0.0019346966049016425","0.0019346966049016425","0.0019346966049016425","0.0011608179629409854","0.0011608179629409854","0.0011608179629409854","0.0005804089814704927","0.0005804089814704927","0.0005804089814704927","0.00019346966049016423","0.00019346966049016423","0.00019346966049016423","0.000058040898147049266","0.000058040898147049266","0.000058040898147049266","0.000019346966049016424","0.000019346966049016424","0.000019346966049016424","0.000005804089814704928","0.000005804089814704928","0.000005804089814704928","0.005804089814704927","0.005804089814704927","0.005804089814704927","0.0000019346966049016427","0.0000019346966049016427","0.0000019346966049016427"
"8130","0.001925134207590618","0.001925134207590618","0.001925134207590618","0.001155080524554371","0.001155080524554371","0.001155080524554371","0.0005775402622771855","0.0005775402622771855","0.0005775402622771855","0.00019251342075906182","0.00019251342075906182","0.00019251342075906182","0.00005775402622771853","0.00005775402622771853","0.00005775402622771853","0.00001925134207590618","0.00001925134207590618","0.00001925134207590618","0.000005775402622771854","0.000005775402622771854","0.000005775402622771854","0.005775402622771854","0.005775402622771854","0.005775402622771854","0.000001925134207590618","0.000001925134207590618","0.000001925134207590618"
"8140","0.001915615368891117","0.001915615368891117","0.001915615368891117","0.0011493692213346701","0.0011493692213346701","0.0011493692213346701","0.0005746846106673351","0.0005746846106673351","0.0005746846106673351","0.0001915615368891117","0.0001915615368891117","0.0001915615368891117","0.0000574684610667335","0.0000574684610667335","0.0000574684610667335","0.00001915615368891117","0.00001915615368891117","0.00001915615368891117","0.0000057468461066733505","0.0000057468461066733505","0.0000057468461066733505","0.005746846106673351","0.005746846106673351","0.005746846106673351","0.000001915615368891117","0.000001915615368891117","0.000001915615368891117"
"8150","0.0019061402047871835","0.0019061402047871835","0.0019061402047871835","0.00114368412287231","0.00114368412287231","0.00114368412287231","0.000571842061436155","0.000571842061436155","0.000571842061436155","0.00019061402047871833","0.00019061402047871833","0.00019061402047871833","0.00005718420614361549","0.00005718420614361549","0.00005718420614361549","0.000019061402047871835","0.000019061402047871835","0.000019061402047871835","0.00000571842061436155","0.00000571842061436155","0.00000571842061436155","0.00571842061436155","0.00571842061436155","0.00571842061436155","0.0000019061402047871835","0.0000019061402047871835","0.0000019061402047871835"
"8160","0.0018967088307307","0.0018967088307307","0.0018967088307307","0.00113802529843842","0.00113802529843842","0.00113802529843842","0.00056901264921921","0.00056901264921921","0.00056901264921921","0.00018967088307306998","0.00018967088307306998","0.00018967088307306998","0.00005690126492192099","0.00005690126492192099","0.00005690126492192099","0.000018967088307307","0.000018967088307307","0.000018967088307307","0.000005690126492192099","0.000005690126492192099","0.000005690126492192099","0.0056901264921921","0.0056901264921921","0.0056901264921921","0.0000018967088307307","0.0000018967088307307","0.0000018967088307307"
"8170","0.0018873213616399855","0.0018873213616399855","0.0018873213616399855","0.0011323928169839914","0.0011323928169839914","0.0011323928169839914","0.0005661964084919957","0.0005661964084919957","0.0005661964084919957","0.00018873213616399853","0.00018873213616399853","0.00018873213616399853","0.000056619640849199554","0.000056619640849199554","0.000056619640849199554","0.000018873213616399855","0.000018873213616399855","0.000018873213616399855","0.0000056619640849199565","0.0000056619640849199565","0.0000056619640849199565","0.005661964084919957","0.005661964084919957","0.005661964084919957","0.0000018873213616399855","0.0000018873213616399855","0.0000018873213616399855"
"8180","0.001877977911898387","0.001877977911898387","0.001877977911898387","0.0011267867471390321","0.0011267867471390321","0.0011267867471390321","0.0005633933735695161","0.0005633933735695161","0.0005633933735695161","0.00018779779118983868","0.00018779779118983868","0.00018779779118983868","0.000056339337356951596","0.000056339337356951596","0.000056339337356951596","0.000018779779118983872","0.000018779779118983872","0.000018779779118983872","0.00000563393373569516","0.00000563393373569516","0.00000563393373569516","0.00563393373569516","0.00563393373569516","0.00563393373569516","0.000001877977911898387","0.000001877977911898387","0.000001877977911898387"
"8190","0.0018686785953528923","0.0018686785953528923","0.0018686785953528923","0.0011212071572117353","0.0011212071572117353","0.0011212071572117353","0.0005606035786058677","0.0005606035786058677","0.0005606035786058677","0.00018686785953528923","0.00018686785953528923","0.00018686785953528923","0.00005606035786058676","0.00005606035786058676","0.00005606035786058676","0.000018686785953528927","0.000018686785953528927","0.000018686785953528927","0.000005606035786058677","0.000005606035786058677","0.000005606035786058677","0.005606035786058677","0.005606035786058677","0.005606035786058677","0.0000018686785953528925","0.0000018686785953528925","0.0000018686785953528925"
"8200","0.0018594235253127371","0.0018594235253127371","0.0018594235253127371","0.0011156541151876422","0.0011156541151876422","0.0011156541151876422","0.0005578270575938211","0.0005578270575938211","0.0005578270575938211","0.00018594235253127368","0.00018594235253127368","0.00018594235253127368","0.000055782705759382104","0.000055782705759382104","0.000055782705759382104","0.00001859423525312737","0.00001859423525312737","0.00001859423525312737","0.000005578270575938211","0.000005578270575938211","0.000005578270575938211","0.005578270575938211","0.005578270575938211","0.005578270575938211","0.0000018594235253127373","0.0000018594235253127373","0.0000018594235253127373"
"8210","0.001850212814548031","0.001850212814548031","0.001850212814548031","0.0011101276887288186","0.0011101276887288186","0.0011101276887288186","0.0005550638443644093","0.0005550638443644093","0.0005550638443644093","0.0001850212814548031","0.0001850212814548031","0.0001850212814548031","0.000055506384436440926","0.000055506384436440926","0.000055506384436440926","0.00001850212814548031","0.00001850212814548031","0.00001850212814548031","0.000005550638443644093","0.000005550638443644093","0.000005550638443644093","0.005550638443644093","0.005550638443644093","0.005550638443644093","0.0000018502128145480311","0.0000018502128145480311","0.0000018502128145480311"
"8220","0.0018410465752883762","0.0018410465752883762","0.0018410465752883762","0.0011046279451730257","0.0011046279451730257","0.0011046279451730257","0.0005523139725865129","0.0005523139725865129","0.0005523139725865129","0.00018410465752883762","0.00018410465752883762","0.00018410465752883762","0.00005523139725865127","0.00005523139725865127","0.00005523139725865127","0.00001841046575288376","0.00001841046575288376","0.00001841046575288376","0.000005523139725865128","0.000005523139725865128","0.000005523139725865128","0.005523139725865128","0.005523139725865128","0.005523139725865128","0.000001841046575288376","0.000001841046575288376","0.000001841046575288376"
"8230","0.0018319249192215057","0.0018319249192215057","0.0018319249192215057","0.0010991549515329034","0.0010991549515329034","0.0010991549515329034","0.0005495774757664517","0.0005495774757664517","0.0005495774757664517","0.00018319249192215057","0.00018319249192215057","0.00018319249192215057","0.000054957747576645156","0.000054957747576645156","0.000054957747576645156","0.00001831924919221506","0.00001831924919221506","0.00001831924919221506","0.000005495774757664517","0.000005495774757664517","0.000005495774757664517","0.005495774757664516","0.005495774757664516","0.005495774757664516","0.0000018319249192215057","0.0000018319249192215057","0.0000018319249192215057"
"8240","0.001822847957491922","0.001822847957491922","0.001822847957491922","0.001093708774495153","0.001093708774495153","0.001093708774495153","0.0005468543872475765","0.0005468543872475765","0.0005468543872475765","0.00018228479574919218","0.00018228479574919218","0.00018228479574919218","0.00005468543872475765","0.00005468543872475765","0.00005468543872475765","0.00001822847957491922","0.00001822847957491922","0.00001822847957491922","0.000005468543872475765","0.000005468543872475765","0.000005468543872475765","0.0054685438724757654","0.0054685438724757654","0.0054685438724757654","0.000001822847957491922","0.000001822847957491922","0.000001822847957491922"
"8250","0.0018138158006995365","0.0018138158006995365","0.0018138158006995365","0.001088289480419722","0.001088289480419722","0.001088289480419722","0.000544144740209861","0.000544144740209861","0.000544144740209861","0.00018138158006995365","0.00018138158006995365","0.00018138158006995365","0.00005441447402098609","0.00005441447402098609","0.00005441447402098609","0.000018138158006995368","0.000018138158006995368","0.000018138158006995368","0.000005441447402098609","0.000005441447402098609","0.000005441447402098609","0.005441447402098609","0.005441447402098609","0.005441447402098609","0.0000018138158006995366","0.0000018138158006995366","0.0000018138158006995366"
"8260","0.001804828558898332","0.001804828558898332","0.001804828558898332","0.001082897135338999","0.001082897135338999","0.001082897135338999","0.0005414485676694996","0.0005414485676694996","0.0005414485676694996","0.00018048285588983317","0.00018048285588983317","0.00018048285588983317","0.00005414485676694995","0.00005414485676694995","0.00005414485676694995","0.00001804828558898332","0.00001804828558898332","0.00001804828558898332","0.000005414485676694995","0.000005414485676694995","0.000005414485676694995","0.005414485676694995","0.005414485676694995","0.005414485676694995","0.000001804828558898332","0.000001804828558898332","0.000001804828558898332"
"8270","0.0017958863415950114","0.0017958863415950114","0.0017958863415950114","0.001077531804957007","0.001077531804957007","0.001077531804957007","0.0005387659024785035","0.0005387659024785035","0.0005387659024785035","0.00017958863415950112","0.00017958863415950112","0.00017958863415950112","0.000053876590247850336","0.000053876590247850336","0.000053876590247850336","0.000017958863415950112","0.000017958863415950112","0.000017958863415950112","0.000005387659024785033","0.000005387659024785033","0.000005387659024785033","0.005387659024785034","0.005387659024785034","0.005387659024785034","0.0000017958863415950114","0.0000017958863415950114","0.0000017958863415950114"
"8280","0.0017869892577476723","0.0017869892577476723","0.0017869892577476723","0.0010721935546486035","0.0010721935546486035","0.0010721935546486035","0.0005360967773243017","0.0005360967773243017","0.0005360967773243017","0.00017869892577476723","0.00017869892577476723","0.00017869892577476723","0.00005360967773243016","0.00005360967773243016","0.00005360967773243016","0.000017869892577476724","0.000017869892577476724","0.000017869892577476724","0.000005360967773243016","0.000005360967773243016","0.000005360967773243016","0.005360967773243017","0.005360967773243017","0.005360967773243017","0.0000017869892577476725","0.0000017869892577476725","0.0000017869892577476725"
"8290","0.0017781374157644714","0.0017781374157644714","0.0017781374157644714","0.0010668824494586828","0.0010668824494586828","0.0010668824494586828","0.0005334412247293414","0.0005334412247293414","0.0005334412247293414","0.00017781374157644714","0.00017781374157644714","0.00017781374157644714","0.000053344122472934134","0.000053344122472934134","0.000053344122472934134","0.000017781374157644715","0.000017781374157644715","0.000017781374157644715","0.000005334412247293414","0.000005334412247293414","0.000005334412247293414","0.005334412247293413","0.005334412247293413","0.005334412247293413","0.0000017781374157644714","0.0000017781374157644714","0.0000017781374157644714"
"8300","0.0017693309235023128","0.0017693309235023128","0.0017693309235023128","0.0010615985541013876","0.0010615985541013876","0.0010615985541013876","0.0005307992770506938","0.0005307992770506938","0.0005307992770506938","0.00017693309235023127","0.00017693309235023127","0.00017693309235023127","0.00005307992770506938","0.00005307992770506938","0.00005307992770506938","0.00001769330923502313","0.00001769330923502313","0.00001769330923502313","0.000005307992770506938","0.000005307992770506938","0.000005307992770506938","0.005307992770506939","0.005307992770506939","0.005307992770506939","0.0000017693309235023128","0.0000017693309235023128","0.0000017693309235023128"
"8310","0.0017605698882655237","0.0017605698882655237","0.0017605698882655237","0.001056341932959314","0.001056341932959314","0.001056341932959314","0.000528170966479657","0.000528170966479657","0.000528170966479657","0.00017605698882655233","0.00017605698882655233","0.00017605698882655233","0.0000528170966479657","0.0000528170966479657","0.0000528170966479657","0.000017605698882655237","0.000017605698882655237","0.000017605698882655237","0.00000528170966479657","0.00000528170966479657","0.00000528170966479657","0.005281709664796571","0.005281709664796571","0.005281709664796571","0.0000017605698882655236","0.0000017605698882655236","0.0000017605698882655236"
"8320","0.0017518544168045526","0.0017518544168045526","0.0017518544168045526","0.0010511126500827317","0.0010511126500827317","0.0010511126500827317","0.0005255563250413658","0.0005255563250413658","0.0005255563250413658","0.00017518544168045524","0.00017518544168045524","0.00017518544168045524","0.00005255563250413657","0.00005255563250413657","0.00005255563250413657","0.000017518544168045528","0.000017518544168045528","0.000017518544168045528","0.0000052555632504136574","0.0000052555632504136574","0.0000052555632504136574","0.005255563250413658","0.005255563250413658","0.005255563250413658","0.0000017518544168045527","0.0000017518544168045527","0.0000017518544168045527"
"8330","0.0017431846153146712","0.0017431846153146712","0.0017431846153146712","0.0010459107691888027","0.0010459107691888027","0.0010459107691888027","0.0005229553845944013","0.0005229553845944013","0.0005229553845944013","0.0001743184615314671","0.0001743184615314671","0.0001743184615314671","0.00005229553845944012","0.00005229553845944012","0.00005229553845944012","0.000017431846153146712","0.000017431846153146712","0.000017431846153146712","0.000005229553845944013","0.000005229553845944013","0.000005229553845944013","0.005229553845944013","0.005229553845944013","0.005229553845944013","0.0000017431846153146713","0.0000017431846153146713","0.0000017431846153146713"
"8340","0.0017345605894346727","0.0017345605894346727","0.0017345605894346727","0.0010407363536608038","0.0010407363536608038","0.0010407363536608038","0.0005203681768304019","0.0005203681768304019","0.0005203681768304019","0.00017345605894346727","0.00017345605894346727","0.00017345605894346727","0.000052036817683040175","0.000052036817683040175","0.000052036817683040175","0.00001734560589434673","0.00001734560589434673","0.00001734560589434673","0.0000052036817683040185","0.0000052036817683040185","0.0000052036817683040185","0.0052036817683040176","0.0052036817683040176","0.0052036817683040176","0.0000017345605894346727","0.0000017345605894346727","0.0000017345605894346727"
"8350","0.0017259824442455924","0.0017259824442455924","0.0017259824442455924","0.0010355894665473554","0.0010355894665473554","0.0010355894665473554","0.0005177947332736777","0.0005177947332736777","0.0005177947332736777","0.00017259824442455925","0.00017259824442455925","0.00017259824442455925","0.00005177947332736776","0.00005177947332736776","0.00005177947332736776","0.000017259824442455923","0.000017259824442455923","0.000017259824442455923","0.0000051779473327367765","0.0000051779473327367765","0.0000051779473327367765","0.005177947332736777","0.005177947332736777","0.005177947332736777","0.0000017259824442455925","0.0000017259824442455925","0.0000017259824442455925"
"8360","0.001717450284269421","0.001717450284269421","0.001717450284269421","0.0010304701705616526","0.0010304701705616526","0.0010304701705616526","0.0005152350852808263","0.0005152350852808263","0.0005152350852808263","0.0001717450284269421","0.0001717450284269421","0.0001717450284269421","0.00005152350852808262","0.00005152350852808262","0.00005152350852808262","0.00001717450284269421","0.00001717450284269421","0.00001717450284269421","0.0000051523508528082626","0.0000051523508528082626","0.0000051523508528082626","0.005152350852808263","0.005152350852808263","0.005152350852808263","0.000001717450284269421","0.000001717450284269421","0.000001717450284269421"
"8370","0.0017089642134678366","0.0017089642134678366","0.0017089642134678366","0.001025378528080702","0.001025378528080702","0.001025378528080702","0.000512689264040351","0.000512689264040351","0.000512689264040351","0.00017089642134678366","0.00017089642134678366","0.00017089642134678366","0.000051268926404035086","0.000051268926404035086","0.000051268926404035086","0.000017089642134678365","0.000017089642134678365","0.000017089642134678365","0.000005126892640403509","0.000005126892640403509","0.000005126892640403509","0.005126892640403509","0.005126892640403509","0.005126892640403509","0.0000017089642134678366","0.0000017089642134678366","0.0000017089642134678366"
"8380","0.0017005243352409332","0.0017005243352409332","0.0017005243352409332","0.00102031460114456","0.00102031460114456","0.00102031460114456","0.00051015730057228","0.00051015730057228","0.00051015730057228","0.00017005243352409332","0.00017005243352409332","0.00017005243352409332","0.00005101573005722799","0.00005101573005722799","0.00005101573005722799","0.000017005243352409334","0.000017005243352409334","0.000017005243352409334","0.000005101573005722799","0.000005101573005722799","0.000005101573005722799","0.0051015730057228","0.0051015730057228","0.0051015730057228","0.0000017005243352409334","0.0000017005243352409334","0.0000017005243352409334"
"8390","0.0016921307524259627","0.0016921307524259627","0.0016921307524259627","0.0010152784514555774","0.0010152784514555774","0.0010152784514555774","0.0005076392257277887","0.0005076392257277887","0.0005076392257277887","0.00016921307524259626","0.00016921307524259626","0.00016921307524259626","0.00005076392257277887","0.00005076392257277887","0.00005076392257277887","0.000016921307524259627","0.000016921307524259627","0.000016921307524259627","0.000005076392257277887","0.000005076392257277887","0.000005076392257277887","0.005076392257277887","0.005076392257277887","0.005076392257277887","0.0000016921307524259627","0.0000016921307524259627","0.0000016921307524259627"
"8400","0.0016837835672960833","0.0016837835672960833","0.0016837835672960833","0.00101027014037765","0.00101027014037765","0.00101027014037765","0.000505135070188825","0.000505135070188825","0.000505135070188825","0.00016837835672960832","0.00016837835672960832","0.00016837835672960832","0.00005051350701888249","0.00005051350701888249","0.00005051350701888249","0.00001683783567296083","0.00001683783567296083","0.00001683783567296083","0.00000505135070188825","0.00000505135070188825","0.00000505135070188825","0.00505135070188825","0.00505135070188825","0.00505135070188825","0.0000016837835672960834","0.0000016837835672960834","0.0000016837835672960834"
"8410","0.0016754828815591133","0.0016754828815591133","0.0016754828815591133","0.001005289728935468","0.001005289728935468","0.001005289728935468","0.000502644864467734","0.000502644864467734","0.000502644864467734","0.0001675482881559113","0.0001675482881559113","0.0001675482881559113","0.000050264486446773384","0.000050264486446773384","0.000050264486446773384","0.000016754828815591133","0.000016754828815591133","0.000016754828815591133","0.00000502644864467734","0.00000502644864467734","0.00000502644864467734","0.005026448644677339","0.005026448644677339","0.005026448644677339","0.0000016754828815591133","0.0000016754828815591133","0.0000016754828815591133"
"8420","0.0016672287963562856","0.0016672287963562856","0.0016672287963562856","0.0010003372778137714","0.0010003372778137714","0.0010003372778137714","0.0005001686389068857","0.0005001686389068857","0.0005001686389068857","0.00016672287963562856","0.00016672287963562856","0.00016672287963562856","0.00005001686389068856","0.00005001686389068856","0.00005001686389068856","0.000016672287963562855","0.000016672287963562855","0.000016672287963562855","0.0000050016863890688566","0.0000050016863890688566","0.0000050016863890688566","0.005001686389068857","0.005001686389068857","0.005001686389068857","0.0000016672287963562855","0.0000016672287963562855","0.0000016672287963562855"
"8430","0.0016590214122610262","0.0016590214122610262","0.0016590214122610262","0.0009954128473566156","0.0009954128473566156","0.0009954128473566156","0.0004977064236783078","0.0004977064236783078","0.0004977064236783078","0.0001659021412261026","0.0001659021412261026","0.0001659021412261026","0.00004977064236783077","0.00004977064236783077","0.00004977064236783077","0.000016590214122610263","0.000016590214122610263","0.000016590214122610263","0.000004977064236783078","0.000004977064236783078","0.000004977064236783078","0.004977064236783077","0.004977064236783077","0.004977064236783077","0.0000016590214122610262","0.0000016590214122610262","0.0000016590214122610262"
"8440","0.0016508608292777204","0.0016508608292777204","0.0016508608292777204","0.0009905164975666323","0.0009905164975666323","0.0009905164975666323","0.0004952582487833162","0.0004952582487833162","0.0004952582487833162","0.00016508608292777201","0.00016508608292777201","0.00016508608292777201","0.0000495258248783316","0.0000495258248783316","0.0000495258248783316","0.000016508608292777204","0.000016508608292777204","0.000016508608292777204","0.000004952582487833161","0.000004952582487833161","0.000004952582487833161","0.0049525824878331615","0.0049525824878331615","0.0049525824878331615","0.0000016508608292777205","0.0000016508608292777205","0.0000016508608292777205"
"8450","0.001642747146840495","0.001642747146840495","0.001642747146840495","0.0009856482881042971","0.0009856482881042971","0.0009856482881042971","0.0004928241440521486","0.0004928241440521486","0.0004928241440521486","0.0001642747146840495","0.0001642747146840495","0.0001642747146840495","0.00004928241440521484","0.00004928241440521484","0.00004928241440521484","0.00001642747146840495","0.00001642747146840495","0.00001642747146840495","0.000004928241440521485","0.000004928241440521485","0.000004928241440521485","0.0049282414405214855","0.0049282414405214855","0.0049282414405214855","0.0000016427471468404952","0.0000016427471468404952","0.0000016427471468404952"
"8460","0.0016346804638120102","0.0016346804638120102","0.0016346804638120102","0.0009808082782872061","0.0009808082782872061","0.0009808082782872061","0.0004904041391436031","0.0004904041391436031","0.0004904041391436031","0.00016346804638120102","0.00016346804638120102","0.00016346804638120102","0.0000490404139143603","0.0000490404139143603","0.0000490404139143603","0.000016346804638120103","0.000016346804638120103","0.000016346804638120103","0.00000490404139143603","0.00000490404139143603","0.00000490404139143603","0.00490404139143603","0.00490404139143603","0.00490404139143603","0.0000016346804638120102","0.0000016346804638120102","0.0000016346804638120102"
"8470","0.0016266608784822542","0.0016266608784822542","0.0016266608784822542","0.0009759965270893525","0.0009759965270893525","0.0009759965270893525","0.0004879982635446763","0.0004879982635446763","0.0004879982635446763","0.00016266608784822542","0.00016266608784822542","0.00016266608784822542","0.00004879982635446762","0.00004879982635446762","0.00004879982635446762","0.000016266608784822544","0.000016266608784822544","0.000016266608784822544","0.000004879982635446762","0.000004879982635446762","0.000004879982635446762","0.004879982635446763","0.004879982635446763","0.004879982635446763","0.0000016266608784822542","0.0000016266608784822542","0.0000016266608784822542"
"8480","0.0016186884885673416","0.0016186884885673416","0.0016186884885673416","0.000971213093140405","0.000971213093140405","0.000971213093140405","0.0004856065465702025","0.0004856065465702025","0.0004856065465702025","0.00016186884885673416","0.00016186884885673416","0.00016186884885673416","0.00004856065465702024","0.00004856065465702024","0.00004856065465702024","0.000016186884885673413","0.000016186884885673413","0.000016186884885673413","0.000004856065465702024","0.000004856065465702024","0.000004856065465702024","0.004856065465702024","0.004856065465702024","0.004856065465702024","0.0000016186884885673414","0.0000016186884885673414","0.0000016186884885673414"
"8490","0.001610763391208329","0.001610763391208329","0.001610763391208329","0.0009664580347249975","0.0009664580347249975","0.0009664580347249975","0.00048322901736249876","0.00048322901736249876","0.00048322901736249876","0.0001610763391208329","0.0001610763391208329","0.0001610763391208329","0.00004832290173624987","0.00004832290173624987","0.00004832290173624987","0.000016107633912083294","0.000016107633912083294","0.000016107633912083294","0.000004832290173624987","0.000004832290173624987","0.000004832290173624987","0.004832290173624987","0.004832290173624987","0.004832290173624987","0.0000016107633912083292","0.0000016107633912083292","0.0000016107633912083292"
"8500","0.0016028856829700259","0.0016028856829700259","0.0016028856829700259","0.0009617314097820156","0.0009617314097820156","0.0009617314097820156","0.0004808657048910078","0.0004808657048910078","0.0004808657048910078","0.00016028856829700258","0.00016028856829700258","0.00016028856829700258","0.00004808657048910077","0.00004808657048910077","0.00004808657048910077","0.00001602885682970026","0.00001602885682970026","0.00001602885682970026","0.000004808657048910077","0.000004808657048910077","0.000004808657048910077","0.004808657048910077","0.004808657048910077","0.004808657048910077","0.000001602885682970026","0.000001602885682970026","0.000001602885682970026"
"8510","0.0015950554598398226","0.0015950554598398226","0.0015950554598398226","0.0009570332759038936","0.0009570332759038936","0.0009570332759038936","0.0004785166379519468","0.0004785166379519468","0.0004785166379519468","0.00015950554598398225","0.00015950554598398225","0.00015950554598398225","0.00004785166379519467","0.00004785166379519467","0.00004785166379519467","0.000015950554598398227","0.000015950554598398227","0.000015950554598398227","0.000004785166379519468","0.000004785166379519468","0.000004785166379519468","0.004785166379519468","0.004785166379519468","0.004785166379519468","0.0000015950554598398229","0.0000015950554598398229","0.0000015950554598398229"
"8520","0.0015872728172265146","0.0015872728172265146","0.0015872728172265146","0.0009523636903359088","0.0009523636903359088","0.0009523636903359088","0.0004761818451679544","0.0004761818451679544","0.0004761818451679544","0.00015872728172265145","0.00015872728172265145","0.00015872728172265145","0.00004761818451679543","0.00004761818451679543","0.00004761818451679543","0.000015872728172265147","0.000015872728172265147","0.000015872728172265147","0.000004761818451679543","0.000004761818451679543","0.000004761818451679543","0.004761818451679544","0.004761818451679544","0.004761818451679544","0.0000015872728172265146","0.0000015872728172265146","0.0000015872728172265146"
"8530","0.001579537849959148","0.001579537849959148","0.001579537849959148","0.0009477227099754888","0.0009477227099754888","0.0009477227099754888","0.0004738613549877444","0.0004738613549877444","0.0004738613549877444","0.0001579537849959148","0.0001579537849959148","0.0001579537849959148","0.00004738613549877443","0.00004738613549877443","0.00004738613549877443","0.00001579537849959148","0.00001579537849959148","0.00001579537849959148","0.000004738613549877444","0.000004738613549877444","0.000004738613549877444","0.004738613549877444","0.004738613549877444","0.004738613549877444","0.0000015795378499591482","0.0000015795378499591482","0.0000015795378499591482"
"8540","0.0015718506522858573","0.0015718506522858573","0.0015718506522858573","0.0009431103913715143","0.0009431103913715143","0.0009431103913715143","0.00047155519568575717","0.00047155519568575717","0.00047155519568575717","0.00015718506522858572","0.00015718506522858572","0.00015718506522858572","0.00004715551956857571","0.00004715551956857571","0.00004715551956857571","0.000015718506522858573","0.000015718506522858573","0.000015718506522858573","0.000004715551956857571","0.000004715551956857571","0.000004715551956857571","0.004715551956857572","0.004715551956857572","0.004715551956857572","0.0000015718506522858574","0.0000015718506522858574","0.0000015718506522858574"
